tournament,p1_name,p2_name,p1_odds,p2_odds,scrape_timestamp_utc
ATP Londres,"Bautista Agut, Roberto","Mensik, Jakub",2.82,1.4,2025-06-18 06:20:00 UTC
ATP Londres,"Popyrin, Alexei","Draper, Jack",4.5,1.18,2025-06-18 06:20:00 UTC
ATP Londres,"Evans, Daniel","Nakashima, Brand.",2.82,1.4,2025-06-18 06:20:00 UTC
ATP Londres,"Rune, Holger","Mcdonald, Mackenzie",1.42,2.74,2025-06-18 06:20:00 UTC
ATP Londres,"Opelka, Reilly","Rinderknech, Arthur",1.61,2.23,2025-06-18 06:20:00 UTC
ATP Londres,"Alcaraz Garfia, Carlos","Munar, Jaume",1.02,11.22,2025-06-18 06:20:00 UTC
ATP Londres,"Lehecka, Jiri","Diallo, Gabriel",1.56,2.33,2025-06-18 06:20:00 UTC
ATP Londres,"Fearnley, Jacob",Moutet Corentin,1.53,2.4,2025-06-18 06:20:00 UTC
ATP Halle,"Bergs, Zizou","Khachanov, Karen",2.67,1.44,2025-06-18 06:20:00 UTC
ATP Halle,Giron Marcos,"Zverev, Alexander",5.42,1.13,2025-06-18 06:20:00 UTC
ATP Halle,"Halys, Quentin","Medvedev, Daniil",2.94,1.37,2025-06-18 06:20:00 UTC
ATP Halle,"Michelsen, Alex",Tsitsipas Stefano,1.68,2.11,2025-06-18 06:20:00 UTC
ATP Halle,Rublev Andrey,"Etcheverry, Tomas Martin",1.28,3.47,2025-06-18 06:20:00 UTC
ATP Halle,"Marozsan, Fabian","Machac, Tomas",2.12,1.67,2025-06-18 06:20:00 UTC
ATP Halle,"Shapovalov, Denis","Cobolli, Flavio",1.56,2.33,2025-06-18 06:20:00 UTC
ATP Halle,"Sinner, Jannik",Bublik Alexander,1.1,6.23,2025-06-18 06:20:00 UTC
Challenger Nottingham 2,"Mochizuki, Shintaro","Boyer, Tristan",1.7,1.99,2025-06-18 06:20:00 UTC
Challenger Nottingham 2,"Nava, Emilio","Peniston, Ryan",1.6,2.14,2025-06-18 06:20:00 UTC
Challenger Nottingham 2,"Mccabe, James","Smith, Colton",2.52,1.44,2025-06-18 06:20:00 UTC
Challenger Nottingham 2,"Harris, Lloyd","Cilic, Marin",1.99,1.7,2025-06-18 06:20:00 UTC
Challenger Nottingham 2,"Faria, Jaime","Choinski, Jan",1.74,1.93,2025-06-18 06:20:00 UTC
Challenger Nottingham 2,"Barrios Vera, Marcelo Tomas","Schoolkate, Tristan",2.26,1.54,2025-06-18 06:20:00 UTC
Challenger Poznań,"Martineau, Matteo","Svrcina, Dalibor",2.89,1.34,2025-06-18 06:20:00 UTC
Challenger Poznań,"Skatov, Timofey","Barton, Hynek",1.71,1.97,2025-06-18 06:20:00 UTC
Challenger Poznań,"Vallejo, Adolfo Daniel","Giustino, Lorenzo",1.89,1.78,2025-06-18 06:20:00 UTC
Challenger Poznań,Garin Christian,Nagal Sumit,1.15,4.5,2025-06-18 06:20:00 UTC
Challenger Poznań,"Durasovic, Viktor","Tirante, Thiago Agustin",3.67,1.22,2025-06-18 06:20:00 UTC
Challenger Poznań,"Misolic, Filip","Kolar, Zdenek",1.14,4.66,2025-06-18 06:20:00 UTC
Challenger Poznań,"Mrva, Maxim","Krumich, Martin",1.61,2.12,2025-06-18 06:20:00 UTC
Challenger Poznań,"Michalski, Daniel","Rodionov, Jurij",2.35,1.5,2025-06-18 06:20:00 UTC
Challenger Royan,"Brunold, Mika","Paris, Tom",1.27,3.28,2025-06-18 06:20:00 UTC
Challenger Royan,"Erhard, Mathys","Mikrut, Luka",2.18,1.58,2025-06-18 06:20:00 UTC
Challenger Royan,"Merida, Daniel","Bax, Florent",1.35,2.85,2025-06-18 06:20:00 UTC
Challenger Royan,"Gadamauri, Buvay.","Feldbausch, Kilian",3.1,1.3,2025-06-18 06:20:00 UTC
Challenger Royan,"Gea, Arthur","Droguet, Titouan",2.65,1.4,2025-06-18 06:20:00 UTC
Challenger Royan,"Ivanovski, Kalin","Kuzmanov, Dimitar",2.35,1.5,2025-06-18 06:20:00 UTC
Challenger Royan,"Hemery, Calvin",Couacaud Enzo,1.44,2.52,2025-06-18 06:20:00 UTC
Challenger Santa Cruz,"Ambrogi, Luciano Emanuel","Reis Da Silva, Joao Lucas",3.04,1.31,2025-06-18 06:20:00 UTC
Challenger Santa Cruz,"Midon, Lautaro","Aguilar, Juan Carlos",1.15,4.5,2025-06-18 06:20:00 UTC
Challenger Santa Cruz,"Olivieri, Genaro Alberto","Gerch, Lucas",1.31,3.04,2025-06-18 06:20:00 UTC
Challenger Santa Cruz,"Alvarez Valdes, Luis Carlos","Vilicich, Bautista",1.93,1.74,2025-06-18 06:20:00 UTC
