tournament,p1_name,p2_name,p1_odds,p2_odds,scrape_timestamp_utc
Challenger Little Rock Qualification,"Martinez, Alex","Cressy, Maxime",1.99,1.7,2025-05-27 06:17:58 UTC
Challenger Little Rock Qualification,"Quan, Rudy","Martin, Dan",1.5,2.35,2025-05-27 06:17:58 UTC
Challenger Little Rock Qualification,"Soriano Barrera, Adria","Svajda, Trevor",2.46,1.46,2025-05-27 06:17:58 UTC
Challenger Little Rock Qualification,"Kypson, Patrick","Tudorica, Alvin Nicholas",1.1,5.47,2025-05-27 06:17:58 UTC
Challenger Little Rock Qualification,"Chung, Hyeon","Miyoshi, Kenta",1.28,3.22,2025-05-27 06:17:58 UTC
ATP Open de France,"Medvedev, Daniil","Norrie, Cameron",1.2,4.23,2025-05-27 06:17:58 UTC
ATP Open de France,"De Minaur, Alex","Djere, Laslo",1.23,3.9,2025-05-27 06:17:58 UTC
ATP Open de France,"Shevchenko, Alexander","Lajovic, Dusan",2.74,1.42,2025-05-27 06:17:58 UTC
ATP Open de France,"Kovacevic, Aleksandar","Gomez, Federico Agustin",1.61,2.23,2025-05-27 06:17:58 UTC
ATP Open de France,"Zverev, Alexander","Tien, Learner",1.03,10.14,2025-05-27 06:17:58 UTC
ATP Open de France,Bublik Alexander,"Duckworth, James",1.16,4.9,2025-05-27 06:17:58 UTC
ATP Open de France,"De Jong, Jesper","Passaro, Francesco",1.55,2.36,2025-05-27 06:17:58 UTC
ATP Open de France,"Quinn, Ethan",Dimitrov Grigor,3.04,1.35,2025-05-27 06:17:58 UTC
ATP Open de France,"Müller, Alexandre","Mensik, Jakub",2.9,1.38,2025-05-27 06:17:58 UTC
ATP Open de France,"Basilashvili, Nikoloz","Rocha, Henrique",1.44,2.67,2025-05-27 06:17:58 UTC
ATP Open de France,Rublev Andrey,"Harris, Lloyd",1.07,7.41,2025-05-27 06:17:58 UTC
ATP Open de France,"Herbert, Pierre-Hugues","Bonzi, Benjamin",2.29,1.58,2025-05-27 06:17:58 UTC
ATP Open de France,"Cilic, Marin","Cobolli, Flavio",2.7,1.43,2025-05-27 06:17:58 UTC
ATP Open de France,Marterer Max,"Walton, Adam",1.26,3.63,2025-05-27 06:17:58 UTC
ATP Open de France,Moutet Corentin,"Tabur, Clément",1.22,4.0,2025-05-27 06:17:58 UTC
ATP Open de France,"Mcdonald, Mackenzie","Djokovic, Novak",12.59,1.01,2025-05-27 06:17:58 UTC
ATP Open de France,"Arnaldi, Matteo","Auger-Aliassime, Félix",1.95,1.8,2025-05-27 06:17:58 UTC
ATP Open de France,Hurkacz Hubert,"Fonseca, Joao",2.02,1.74,2025-05-27 06:17:58 UTC
ATP Open de France,"Bellucci, Mattia","Draper, Jack",11.22,1.02,2025-05-27 06:17:58 UTC
ATP Open de France,"Monfils, Gaël","Dellien, Hugo",1.24,3.8,2025-05-27 06:17:58 UTC
Challenger Chisinau,"Berankis, Ricardas","Albot, Radu",1.99,1.7,2025-05-27 06:17:58 UTC
Challenger Chisinau,"Giustino, Lorenzo","Gray, Alastair",1.9,1.77,2025-05-27 06:17:58 UTC
Challenger Chisinau,"Samuel, Toby","Marmousez, Lilian",2.0,1.69,2025-05-27 06:17:58 UTC
Challenger Chisinau,"Broom, Charles","Uchida, Kaichi",1.35,2.85,2025-05-27 06:17:58 UTC
Challenger Chisinau,"Yevseyev, Denis","Wendelken, Harry",1.46,2.46,2025-05-27 06:17:58 UTC
Challenger Chisinau,"Parker, Stuart","Snitari, Ilya",1.46,2.46,2025-05-27 06:17:58 UTC
Challenger Chisinau,"Imamura, Masamic.","Samrej, Kasidit",2.09,1.63,2025-05-27 06:17:58 UTC
Challenger Chisinau,"Hussey, Giles","Bertrand, Robin",1.64,2.07,2025-05-27 06:17:58 UTC
Challenger Chisinau,"Bakshi, Aleksandre","Pieczkowski, Olaf",2.35,1.5,2025-05-27 06:17:58 UTC
Challenger Chisinau,"Gerasimov, Egor","Karlovskiy, Evgeny",1.83,1.83,2025-05-27 06:17:58 UTC
Challenger Chisinau,"Strombachs, Robert","Clarke, Jay",3.14,1.29,2025-05-27 06:17:58 UTC
Challenger Chisinau,"Chidekh, Clement","Pokorny, Lukas",2.07,1.64,2025-05-27 06:17:58 UTC
Challenger Chisinau,"Henning, Philip","Glinka, Daniil",1.93,1.74,2025-05-27 06:17:58 UTC
Challenger Chisinau,"Bar Biryukov, Petr","Purtseladze, Saba",2.4,1.48,2025-05-27 06:17:58 UTC
Challenger Chisinau,"Simakin, Ilia","Robertson, Charlie",1.1,5.47,2025-05-27 06:17:58 UTC
Challenger Chisinau,"Sasikumar, Mukund","Ilkel, Cem",2.3,1.52,2025-05-27 06:17:58 UTC
ATP Roland-Garros Face à Face,"Paul, Tommy","De Minaur, Alex",1.41,2.61,2025-05-27 06:17:58 UTC
ATP Roland-Garros Face à Face,"Ruud, Casper","Zverev, Alexander",2.0,1.69,2025-05-27 06:17:58 UTC
ATP Roland-Garros Face à Face,Tsitsipas Stefano,"Fils, Arthur",1.54,2.25,2025-05-27 06:17:58 UTC
ATP Roland-Garros Face à Face,"Rune, Holger","Draper, Jack",1.5,2.35,2025-05-27 06:17:58 UTC
ATP Roland-Garros Face à Face,"Alcaraz, Carlos","Sinner, Jannik",1.48,2.4,2025-05-27 06:17:58 UTC
ATP Roland-Garros Face à Face,"Musetti, Lorenzo","Djokovic, Novak",1.78,1.88,2025-05-27 06:17:58 UTC
Challenger Little Rock,"Noguchi, Rio","Zhou, Yi",1.38,2.72,2025-05-27 06:17:58 UTC
Challenger Little Rock,"Zink, Tyler",Wu Tung Lin,2.65,1.4,2025-05-27 06:17:58 UTC
Challenger Little Rock,"Mejia, Nicolas","Shimizu, Yuta",1.62,2.11,2025-05-27 06:17:58 UTC
Challenger Little Rock,"Galarneau, Alexis","Nanda, Govind",1.35,2.85,2025-05-27 06:17:58 UTC
Challenger Little Rock,"Sell, Karue","Jubb, Paul",1.83,1.83,2025-05-27 06:17:58 UTC
Challenger Little Rock,"Ivashka, Ilya","Andrade, Andres",1.65,2.06,2025-05-27 06:17:58 UTC
Challenger Little Rock,"Nakagawa, Naoki","Kotzen, Alexander",1.96,1.72,2025-05-27 06:17:58 UTC
Challenger Little Rock,"Zheng, Michael","Langmo, Christian",1.71,1.97,2025-05-27 06:17:58 UTC
Challenger Little Rock,"Jodar, Rafael","Draxl, Liam",2.46,1.46,2025-05-27 06:17:58 UTC
Challenger Vicenza,"Ajdukovic, Duje","Roca Batalla, Oriol",2.28,1.53,2025-05-27 06:17:58 UTC
