TournamentName,TournamentURL,Round,Player1Name,Player2Name,Player1_Match_Prob,Player2_Match_Prob,Player1_Match_Odds,Player2_Match_Odds,ModelName,ScrapeTimestampUTC
Atplondon,https://www.tennisabstract.com/current/2025ATPLondon.html,R32,Carlos Alcaraz,Alejandro Davidovich Fokina,93.3,6.7,1.07,14.93,Sackmann,2025-06-16 06:20:28 UTC
Atplondon,https://www.tennisabstract.com/current/2025ATPLondon.html,R32,Jordan Thompson,Jaume Munar,78.2,21.8,1.28,4.59,Sackmann,2025-06-16 06:20:28 UTC
Atplondon,https://www.tennisabstract.com/current/2025ATPLondon.html,R32,Reilly Opelka,Camilo Ugo Carabelli,65.7,34.3,1.52,2.92,Sackmann,2025-06-16 06:20:28 UTC
Atplondon,https://www.tennisabstract.com/current/2025ATPLondon.html,R32,Arthur Rinderknech,Ben Shelton,25.9,74.1,3.86,1.35,Sackmann,2025-06-16 06:20:28 UTC
Atphalle,https://www.tennisabstract.com/current/2025ATPHalle.html,R32,Jannik Sinner,Yannick Hanfmann,92.3,7.7,1.08,12.99,Sackmann,2025-06-16 06:20:28 UTC
Atphalle,https://www.tennisabstract.com/current/2025ATPHalle.html,R32,Alexandre Muller,Alexander Bublik,26.9,73.1,3.72,1.37,Sackmann,2025-06-16 06:20:28 UTC
Atphalle,https://www.tennisabstract.com/current/2025ATPHalle.html,R32,Fabian Marozsan,Miomir Kecmanovic,44.0,56.0,2.27,1.79,Sackmann,2025-06-16 06:20:28 UTC
Atphalle,https://www.tennisabstract.com/current/2025ATPHalle.html,R32,Hubert Hurkacz,Tomas Machac,66.7,33.3,1.5,3.0,Sackmann,2025-06-16 06:20:28 UTC
Sassuolochallenger,https://www.tennisabstract.com/current/2025SassuoloChallenger.html,R32,Carlos Taberner,Jozef Kovalik,63.4,36.6,1.58,2.73,Sackmann,2025-06-16 06:20:28 UTC
Sassuolochallenger,https://www.tennisabstract.com/current/2025SassuoloChallenger.html,R32,Sascha Gueymard Wayenburg,Federico Bondioli,50.6,49.4,1.98,2.02,Sackmann,2025-06-16 06:20:28 UTC
Sassuolochallenger,https://www.tennisabstract.com/current/2025SassuoloChallenger.html,R32,Geoffrey Blancaneaux,Luca Van Assche,35.6,64.4,2.81,1.55,Sackmann,2025-06-16 06:20:28 UTC
Sassuolochallenger,https://www.tennisabstract.com/current/2025SassuoloChallenger.html,R32,Rei Sakamoto,Alvaro Guillen Meza,35.1,64.9,2.85,1.54,Sackmann,2025-06-16 06:20:28 UTC
Nottingham2Challenger,https://www.tennisabstract.com/current/2025Nottingham2Challenger.html,R32,James Mccabe,George Loffhagen,60.5,39.5,1.65,2.53,Sackmann,2025-06-16 06:20:28 UTC
Nottingham2Challenger,https://www.tennisabstract.com/current/2025Nottingham2Challenger.html,R32,Marco Trungelliti,Colton Smith,19.5,80.5,5.13,1.24,Sackmann,2025-06-16 06:20:28 UTC
Nottingham2Challenger,https://www.tennisabstract.com/current/2025Nottingham2Challenger.html,R32,Jack Pinnington Jones,Emilio Nava,38.4,61.6,2.6,1.62,Sackmann,2025-06-16 06:20:28 UTC
Nottingham2Challenger,https://www.tennisabstract.com/current/2025Nottingham2Challenger.html,R32,Ryan Peniston,Daniel Elahi Galan,100.0,0.0,1.0,,Sackmann,2025-06-16 06:20:28 UTC
