TournamentName,Round,Player1Name,Player2Name,Player1_Match_Prob,Player2_Match_Prob,bc_p1_prob,bc_p2_prob,Player1_Match_Odds,Player2_Match_Odds,bc_p1_odds,bc_p2_odds,p1_spread,p2_spread,rel_p1_spread,rel_p2_spread
Barranquillachallenger,QF,Juan Pablo Ficovich,Alfredo Perez,79.2000,20.8000,,,1.2600,4.8100,,,,,,
Barranquillachallenger,QF,Cannon Kingsley,Arthur Fery,20.3000,79.7000,,,4.9300,1.2500,,,,,,
Barranquillachallenger,QF,Nicolas Mejia,Bernard Tomic,36.0000,64.0000,,,2.7800,1.5600,,,,,,
Barranquillachallenger,QF,Johan Alexander Rodriguez Rodriguez,Tomas Barrios Vera,13.2000,86.8000,,,7.5800,1.1500,,,,,,
Todichallenger,QF,Gianmarco Ferrari,Timofey Skatov,25.0000,75.0000,,,4.0000,1.3300,,,,,,
Todichallenger,QF,Nicolai Budkov Kjaer,Valentin Vacherot,57.5000,42.5000,,,1.7400,2.3500,,,,,,
Todichallenger,QF,Stefano Travaglia,Lukas Neumayer,47.9000,52.1000,,,2.0900,1.9200,,,,,,
Todichallenger,QF,Marco Cecchinato,Juan Carlos Prado Angelo,59.8000,40.2000,,,1.6700,2.4900,,,,,,
Hersonissos3Challenger,QF,Rafael Jodar,Harry Wendelken,85.4000,14.6000,,,1.1700,6.8500,,,,,,
Hersonissos3Challenger,QF,Maximus Jones,Petr Brunclik,68.7000,31.3000,,,1.4600,3.1900,,,,,,
Hersonissos3Challenger,QF,Laurent Lokoli,Pietro Fellin,59.9000,40.1000,,,1.6700,2.4900,,,,,,
Hersonissos3Challenger,QF,Dan Added,Ioannis Xilas,18.0000,82.0000,,,5.5600,1.2200,,,,,,
Sofia1Challenger,QF,Nerman Fatic,Sebastian Gima,79.7000,20.3000,,,1.2500,4.9300,,,,,,
Sofia1Challenger,QF,Zdenek Kolar,Nikolas Sanchez Izquierdo,58.9000,41.1000,,,1.7000,2.4300,,,,,,
Sofia1Challenger,QF,Murkel Alejandro Dellien Velasco,Sandro Kopp,39.4000,60.6000,,,2.5400,1.6500,,,,,,
Sofia1Challenger,QF,Dali Blanch,Duje Ajdukovic,30.1000,69.9000,,,3.3200,1.4300,,,,,,
Cancunchallenger,R32,Daniel Elahi Galan,Ignacio Buse,64.6000,35.4000,,,1.5500,2.8200,,,,,,
Cancunchallenger,R32,Beibit Zhukayev,Tristan Schoolkate,29.1000,70.9000,,,3.4400,1.4100,,,,,,
Cancunchallenger,R32,Marco Trungelliti,Rodrigo Pacheco Mendez,71.1000,28.9000,,,1.4100,3.4600,,,,,,
Cancunchallenger,R32,Hugo Gaston,Alexis Galarneau,60.2000,39.8000,,,1.6600,2.5100,,,,,,
Sumterscchallenger,R16,Zizou Bergs,Mark Lajal,65.2000,34.8000,,,1.5300,2.8700,,,,,,
Sumterscchallenger,R16,Kaylan Bigun,Jaime Faria,28.1000,71.9000,,,3.5600,1.3900,,,,,,
Sumterscchallenger,R16,Mattia Bellucci,Henrique Rocha,62.5000,37.5000,,,1.6000,2.6700,,,,,,
Sumterscchallenger,R16,James Mccabe,Lukas Klein,24.4000,75.6000,,,4.1000,1.3200,,,,,,
