TournamentName,Round,Player1Name,Player2Name,Player1_Match_Prob,Player2_Match_Prob,bc_p1_prob,bc_p2_prob,Player1_Match_Odds,Player2_Match_Odds,bc_p1_odds,bc_p2_odds,p1_spread,p2_spread,rel_p1_spread,rel_p2_spread
Atpvienna,QF,Jannik Sinner,Alexander Bublik,89.3000,10.7000,,,1.1200,9.3500,,,,,,
Atpvienna,QF,Alex De Minaur,Matteo Berrettini,79.1000,20.9000,,,1.2600,4.7800,,,,,,
Atpvienna,QF,Corentin Moutet,Lorenzo Musetti,40.0000,60.0000,,,2.5000,1.6700,,,,,,
Atpvienna,QF,Tallon Griekspoor,Alexander Zverev,23.0000,77.0000,,,4.3500,1.3000,,,,,,
Atpbasel,QF,Ugo Humbert,Reilly Opelka,67.5000,32.5000,,,1.4800,3.0800,,,,,,
Atpbasel,QF,Casper Ruud,Alejandro Davidovich Fokina,60.6000,39.4000,,,1.6500,2.5400,,,,,,
Atpbasel,QF,Joao Fonseca,Denis Shapovalov,56.8000,43.2000,,,1.7600,2.3100,,,,,,
Atpbasel,QF,Felix Auger Aliassime,Jaume Munar,73.7000,26.3000,,,1.3600,3.8000,,,,,,
Costadosauipechallenger,R16,Adolfo Daniel Vallejo,Matheus Pucinelli De Almeida,67.8000,32.2000,,,1.4700,3.1100,,,,,,
Siouxfallschallenger,QF,Jordan Thompson,Mats Rosenkranz,91.3000,8.7000,,,1.1000,11.4900,,,,,,
Siouxfallschallenger,QF,Andres Martin,Johannus Monday,61.1000,38.9000,,,1.6400,2.5700,,,,,,
Siouxfallschallenger,QF,Patrick Kypson,Rinky Hijikata,52.1000,47.9000,,,1.9200,2.0900,,,,,,
Siouxfallschallenger,QF,Antoine Ghibaudo,Martin Damm,30.9000,69.1000,,,3.2400,1.4500,,,,,,
Brestchallenger,QF,Giulio Zeppieri,Eliot Spizzirri,38.7000,61.3000,,,2.5800,1.6300,,,,,,
Brestchallenger,QF,Dan Added,Francesco Passaro,35.5000,64.5000,,,2.8200,1.5500,,,,,,
Brestchallenger,QF,Arthur Fery,Hugo Gaston,53.4000,46.6000,,,1.8700,2.1500,,,,,,
Brestchallenger,QF,Clement Tabur,Alexis Galarneau,27.4000,72.6000,,,3.6500,1.3800,,,,,,
Suzhouchallenger,QF,Yoshihito Nishioka,Frederico Ferreira Silva,82.9000,17.1000,,,1.2100,5.8500,,,,,,
Suzhouchallenger,QF,Harold Mayot,Yuta Shimizu,70.9000,29.1000,,,1.4100,3.4400,,,,,,
Hamburgchallenger,QF,Buvaysar Gadamauri,Alejandro Moro Canas,16.0000,84.0000,,,6.2500,1.1900,,,,,,
Hamburgchallenger,QF,Justin Engel,Matej Dodig,48.1000,51.9000,,,2.0800,1.9300,,,,,,
Hamburgchallenger,QF,George Loffhagen,Henri Squire,61.1000,38.9000,,,1.6400,2.5700,,,,,,
Hamburgchallenger,QF,Federico Cina,Tom Gentzsch,57.2000,42.8000,,,1.7500,2.3400,,,,,,
