TournamentName,TournamentURL,Round,Player1Name,Player2Name,Player1_Match_Prob,Player2_Match_Prob,Player1_Match_Odds,Player2_Match_Odds,ModelName,ScrapeTimestampUTC
Atpwinston Salem,https://www.tennisabstract.com/current/2025ATPWinston-Salem.html,QF,Bu Yunchaokete,Botic Van De Zandschulp,42.5,57.5,2.35,1.74,Sackmann,2025-08-21 06:27:08 UTC
Atpwinston Salem,https://www.tennisabstract.com/current/2025ATPWinston-Salem.html,QF,Hamad Medjedovic,Giovanni Mpetshi Perricard,62.1,37.9,1.61,2.64,Sackmann,2025-08-21 06:27:08 UTC
Atpwinston Salem,https://www.tennisabstract.com/current/2025ATPWinston-Salem.html,QF,Sebastian Korda,Miomir Kecmanovic,68.9,31.1,1.45,3.22,Sackmann,2025-08-21 06:27:08 UTC
Atpwinston Salem,https://www.tennisabstract.com/current/2025ATPWinston-Salem.html,QF,Jaume Munar,Marton Fucsovics,42.8,57.2,2.34,1.75,Sackmann,2025-08-21 06:27:08 UTC
Sofia2Challenger,https://www.tennisabstract.com/current/2025Sofia2Challenger.html,QF,Andrej Nedic,Matej Dodig,23.9,76.1,4.18,1.31,Sackmann,2025-08-21 06:27:08 UTC
Sofia2Challenger,https://www.tennisabstract.com/current/2025Sofia2Challenger.html,QF,Alex Molcan,Franco Roncadelli,83.7,16.3,1.19,6.13,Sackmann,2025-08-21 06:27:08 UTC
Sofia2Challenger,https://www.tennisabstract.com/current/2025Sofia2Challenger.html,QF,Joel Schwaerzler,Franco Agamenone,53.2,46.8,1.88,2.14,Sackmann,2025-08-21 06:27:08 UTC
Sofia2Challenger,https://www.tennisabstract.com/current/2025Sofia2Challenger.html,QF,Frederico Ferreira Silva,Marat Sharipov,58.6,41.4,1.71,2.42,Sackmann,2025-08-21 06:27:08 UTC
Hersonissos4Challenger,https://www.tennisabstract.com/current/2025Hersonissos4Challenger.html,QF,Moez Echargui,Mats Rosenkranz,68.2,31.8,1.47,3.14,Sackmann,2025-08-21 06:27:08 UTC
Hersonissos4Challenger,https://www.tennisabstract.com/current/2025Hersonissos4Challenger.html,QF,Jakub Paul,Robin Bertrand,67.3,32.7,1.49,3.06,Sackmann,2025-08-21 06:27:08 UTC
Hersonissos4Challenger,https://www.tennisabstract.com/current/2025Hersonissos4Challenger.html,QF,Stefanos Sakellaridis,Rafael Jodar,27.5,72.5,3.64,1.38,Sackmann,2025-08-21 06:27:08 UTC
Hersonissos4Challenger,https://www.tennisabstract.com/current/2025Hersonissos4Challenger.html,QF,Dan Added,Ioannis Xilas,28.9,71.1,3.46,1.41,Sackmann,2025-08-21 06:27:08 UTC
Augsburgchallenger,https://www.tennisabstract.com/current/2025AugsburgChallenger.html,R16,Gilles Arnaud Bailly,Benito Sanchez Martinez,0.0,100.0,,1.0,Sackmann,2025-08-21 06:27:08 UTC
Augsburgchallenger,https://www.tennisabstract.com/current/2025AugsburgChallenger.html,R16,Zdenek Kolar,Hynek Barton,100.0,0.0,1.0,,Sackmann,2025-08-21 06:27:08 UTC
Augsburgchallenger,https://www.tennisabstract.com/current/2025AugsburgChallenger.html,R16,Cedrik Marcel Stebe,Buvaysar Gadamauri,100.0,0.0,1.0,,Sackmann,2025-08-21 06:27:08 UTC
Augsburgchallenger,https://www.tennisabstract.com/current/2025AugsburgChallenger.html,R16,Matyas Cerny,Tadeas Paroulek,100.0,0.0,1.0,,Sackmann,2025-08-21 06:27:08 UTC
Augsburgchallenger,https://www.tennisabstract.com/current/2025AugsburgChallenger.html,R16,Diego Dedura Palomero,Henri Squire,0.0,100.0,,1.0,Sackmann,2025-08-21 06:27:08 UTC
