TournamentName,Round,Player1Name,Player2Name,Player1_Match_Prob,Player2_Match_Prob,bc_p1_prob,bc_p2_prob,Player1_Match_Odds,Player2_Match_Odds,bc_p1_odds,bc_p2_odds,p1_spread,p2_spread,rel_p1_spread,rel_p2_spread
Atpathens,R32,Marcos Giron,Pedro Martinez,70.5000,29.5000,,,1.4200,3.3900,,,,,,
Atpathens,R32,Yannick Hanfmann,Ivan Ivanov,65.1000,34.9000,,,1.5400,2.8700,,,,,,
Atpathens,R16,Sebastian Korda,Damir Dzumhur,74.6000,25.4000,,,1.3400,3.9400,,,,,,
Atpmetz,R32,Kyrian Jacquet,Luca Van Assche,47.6000,52.4000,,,2.1000,1.9100,,,,,,
Atpmetz,R32,Daniel Altmaier,Arthur Rinderknech,32.8000,67.2000,,,3.0500,1.4900,,,,,,
Helsinkichallenger,R32,Emil Ruusuvuori,Lukas Neumayer,78.6000,21.4000,,,1.2700,4.6700,,,,,,
Helsinkichallenger,R32,Gauthier Onclin,Otto Virtanen,25.7000,74.3000,,,3.8900,1.3500,,,,,,
Helsinkichallenger,R32,Federico Cina,Edas Butvilas,64.4000,35.0000,,,1.5500,2.8600,,,,,,
Taipeichallenger,R32,Sidharth Rawat,Michael Vrbensky,54.2000,45.8000,,,1.8500,2.1800,,,,,,
Taipeichallenger,R32,Marek Gengel,Yuta Shimizu,27.6000,72.4000,,,3.6200,1.3800,,,,,,
Lima2Challenger,R32,Mariano Navone,Murkel Alejandro Dellien Velasco,88.3000,11.7000,,,1.1300,8.5500,,,,,,
Lima2Challenger,R32,Juan Bautista Torres,Juan Carlos Prado Angelo,25.4000,74.6000,,,3.9400,1.3400,,,,,,
Lima2Challenger,R32,Rodrigo Pacheco Mendez,Genaro Alberto Olivieri,70.4000,30.1000,,,1.4200,3.3200,,,,,,
Matsuyamachallenger,R16,Duje Ajdukovic,Koki Matsuda,72.9000,27.1000,,,1.3700,3.6900,,,,,,
Knoxvillechallenger,R32,James Trotter,Charles Broom,76.4000,23.6000,,,1.3100,4.2400,,,,,,
