TournamentName,Round,Player1Name,Player2Name,Player1_Match_Prob,Player2_Match_Prob,bc_p1_prob,bc_p2_prob,Player1_Match_Odds,Player2_Match_Odds,bc_p1_odds,bc_p2_odds,p1_spread,p2_spread,rel_p1_spread,rel_p2_spread
Atplondon,QF,Carlos Alcaraz,Arthur Rinderknech,95.9000,4.1000,,,1.0400,24.3900,,,,,,
Atplondon,QF,Holger Rune,Roberto Bautista Agut,61.7000,38.3000,,,1.6200,2.6100,,,,,,
Atplondon,QF,Jiri Lehecka,Jacob Fearnley,55.7000,44.3000,,,1.8000,2.2600,,,,,,
Atplondon,QF,Brandon Nakashima,Jack Draper,27.7000,72.3000,,,3.6100,1.3800,,,,,,
Atphalle,QF,Alexander Bublik,Tomas Machac,58.1000,41.9000,,,1.7200,2.3900,,,,,,
Atphalle,QF,Tomas Martin Etcheverry,Karen Khachanov,26.7000,73.3000,,,3.7500,1.3600,,,,,,
Atphalle,QF,Alex Michelsen,Daniil Medvedev,25.0000,75.0000,,,4.0000,1.3300,,,,,,
Atphalle,QF,Flavio Cobolli,Alexander Zverev,18.2000,81.8000,,,5.4900,1.2200,,,,,,
Sassuolochallenger,SF,Carlos Taberner,Francesco Passaro,43.1000,56.9000,,,2.3200,1.7600,,,,,,
Sassuolochallenger,SF,Dusan Lajovic,Rodrigo Pacheco Mendez,83.8000,16.2000,,,1.1900,6.1700,,,,,,
Nottingham2Challenger,SF,Colton Smith,Shintaro Mochizuki,66.1000,33.9000,57.2193,42.7807,1.5100,2.9500,1.6000,2.1400,0.0900,-0.8100,0.0596,-0.2746
Nottingham2Challenger,SF,Martin Landaluce,Marin Cilic,28.3000,71.7000,34.5679,65.4321,3.5300,1.3900,2.6500,1.4000,-0.8800,0.0100,-0.2493,0.0072
Poznanchallenger,SF,Cristian Garin,Filip Misolic,48.2000,51.8000,,,2.0700,1.9300,,,,,,
Poznanchallenger,SF,Dalibor Svrcina,Thiago Agustin Tirante,53.7000,46.3000,,,1.8600,2.1600,,,,,,
Santacruzdelasierrachallenger,QF,Gonzalo Villanueva,Franco Roncadelli,58.4000,41.6000,,,1.7100,2.4000,,,,,,
Santacruzdelasierrachallenger,QF,Lucas Gerch,Joao Lucas Reis Da Silva,25.8000,74.2000,,,3.8800,1.3500,,,,,,
Santacruzdelasierrachallenger,QF,Bautista Vilicich,Alex Barrena,20.4000,79.6000,,,4.9000,1.2600,,,,,,
Santacruzdelasierrachallenger,QF,Lautaro Midon,Juan Manuel La Serna,75.6000,24.4000,,,1.3200,4.1000,,,,,,
Royanchallenger,SF,Dimitar Kuzmanov,Mika Brunold,72.9000,27.1000,56.1828,43.8172,1.3700,3.6900,1.6300,2.0900,0.2600,-1.6000,0.1898,-0.4336
Royanchallenger,SF,Daniel Merida Aguilar,Titouan Droguet,34.5000,65.5000,,,2.9000,1.5300,,,,,,
