tournament,p1_name,p2_name,p1_odds,p2_odds,scrape_timestamp_utc
ATP Qualification US Open,"Martin, Andres","Llamas Ruiz, Pablo",1.74,1.98,2025-08-20 06:19:24 UTC
ATP Qualification US Open,Grenier Hugo,"Landaluce, Martin",2.99,1.34,2025-08-20 06:19:24 UTC
ATP Qualification US Open,"Gomez, Federico Agustin","Cina, Federico",3.64,1.24,2025-08-20 06:19:24 UTC
ATP Qualification US Open,Garin Christian,"Trungelliti, Marco",1.25,3.56,2025-08-20 06:19:24 UTC
ATP Qualification US Open,"Daniel, Taro","Struff, Jan-Lennard",3.56,1.25,2025-08-20 06:19:24 UTC
ATP Qualification US Open,"Cazaux, Arthur","Clarke, Jay",1.1,5.82,2025-08-20 06:19:24 UTC
ATP Qualification US Open,"Gigante, Matteo","Wong, Coleman",2.11,1.65,2025-08-20 06:19:24 UTC
ATP Qualification US Open,"De Jong, Jesper","Mayot, Harold",1.6,2.19,2025-08-20 06:19:24 UTC
ATP Qualification US Open,"Harris, Billy",Kukushkin Mikhail,1.65,2.11,2025-08-20 06:19:24 UTC
ATP Qualification US Open,"Basilashvili, Nikoloz","Hüsler, Marc-Andrea",1.72,2.0,2025-08-20 06:19:24 UTC
ATP Qualification US Open,"Maloney, Patrick","Galan, Daniel Elahi",3.21,1.3,2025-08-20 06:19:24 UTC
ATP Qualification US Open,"Blanchet, Ugo","Popko, Dmitry",1.46,2.52,2025-08-20 06:19:24 UTC
ATP Qualification US Open,"Mochizuki, Shintaro","Burruchaga, Roman Andres",1.6,2.19,2025-08-20 06:19:24 UTC
ATP Qualification US Open,"Faria, Jaime","Zeppieri, Giulio",2.0,1.72,2025-08-20 06:19:24 UTC
ATP Qualification US Open,"Zhukayev, Beibit","Svajda, Zachary",2.81,1.38,2025-08-20 06:19:24 UTC
ATP Qualification US Open,"Cassone, Murphy","Prizmic, Dino",3.04,1.33,2025-08-20 06:19:24 UTC
ATP Qualification US Open,"Van Assche, Luca","Wu, Yibing",2.65,1.42,2025-08-20 06:19:24 UTC
ATP Qualification US Open,"Jacquet, Kyrian","Kubler, Jason",2.11,1.65,2025-08-20 06:19:24 UTC
ATP Qualification US Open,"Kym, Jérôme","Zheng, Michael",2.29,1.55,2025-08-20 06:19:24 UTC
ATP Qualification US Open,"Duckworth, James","Mccabe, James",1.4,2.73,2025-08-20 06:19:24 UTC
ATP Winston Salem,Majchrzak Kamil,"Korda, Sebastian",2.23,1.58,2025-08-20 06:19:24 UTC
ATP Winston Salem,"Kecmanovic, Miomir","Darderi, Luciano",1.55,2.29,2025-08-20 06:19:24 UTC
ATP Winston Salem,"Mpetshi-Perricard, Giovanni","Müller, Alexandre",1.51,2.39,2025-08-20 06:19:24 UTC
ATP Winston Salem,"Bautista Agut, Roberto","Fucsovics, Marton",2.11,1.65,2025-08-20 06:19:24 UTC
ATP Winston Salem,"Diallo, Gabriel","Medjedovic, Hamad",1.47,2.5,2025-08-20 06:19:24 UTC
ATP Winston Salem,"Sonego, Lorenzo","Munar, Jaume",1.85,1.85,2025-08-20 06:19:24 UTC
ATP Winston Salem,"Yunchaokete, Bu","Navone, Mariano",1.77,1.94,2025-08-20 06:19:24 UTC
ATP Winston Salem,Baez Sebastian,"Van De Zandschulp, Botic",2.21,1.59,2025-08-20 06:19:24 UTC
Challenger Sofia,"Ferreira Silva, Frederico","Brunold, Mika",2.14,1.63,2025-08-20 06:19:24 UTC
Challenger Sofia,"Schwaerzler, Joel",Jorda Sanchis David,1.4,2.73,2025-08-20 06:19:24 UTC
Challenger Sofia,"Cecchinato, Marco","Roncadelli, Fran.",1.45,2.56,2025-08-20 06:19:24 UTC
Challenger Sofia,"Karol, Milos",Agamenone Franco,1.72,2.0,2025-08-20 06:19:24 UTC
Challenger Sofia,"Vasilev, Alexander","Molcan, Alex",4.57,1.16,2025-08-20 06:19:24 UTC
Challenger Sofia,"Donski, Alexander","Dodig, Matej",2.81,1.38,2025-08-20 06:19:24 UTC
Challenger Sofia,Nagal Sumit,"Nedic, Andrej",1.39,2.77,2025-08-20 06:19:24 UTC
Challenger Augsbourg,"Sanchez-Izquierdo, Nikolas","Dedura-Palomero, Diego",1.96,1.75,2025-08-20 06:19:24 UTC
Challenger Augsbourg,"Arnaud Bailly, Gilles","Sanchez Martinez, Benito",1.46,2.52,2025-08-20 06:19:24 UTC
Challenger Augsbourg,"Cerny, Matyas","Paroulek, Tadeas",2.73,1.4,2025-08-20 06:19:24 UTC
