TournamentName,TournamentURL,Round,Player1Name,Player2Name,Player1_Match_Prob,Player2_Match_Prob,Player1_Match_Odds,Player2_Match_Odds,ModelName,ScrapeTimestampUTC
Atpwinston Salem,https://www.tennisabstract.com/current/2025ATPWinston-Salem.html,R16,Bu Yunchaokete,Mariano Navone,58.0,42.0,1.72,2.38,Sackmann,2025-08-20 06:18:35 UTC
Atpwinston Salem,https://www.tennisabstract.com/current/2025ATPWinston-Salem.html,R16,Sebastian Baez,Botic Van De Zandschulp,34.7,65.3,2.88,1.53,Sackmann,2025-08-20 06:18:35 UTC
Atpwinston Salem,https://www.tennisabstract.com/current/2025ATPWinston-Salem.html,R16,Gabriel Diallo,Hamad Medjedovic,50.7,49.3,1.97,2.03,Sackmann,2025-08-20 06:18:35 UTC
Atpwinston Salem,https://www.tennisabstract.com/current/2025ATPWinston-Salem.html,R16,Giovanni Mpetshi Perricard,Alexandre Muller,52.1,47.9,1.92,2.09,Sackmann,2025-08-20 06:18:35 UTC
Sofia2Challenger,https://www.tennisabstract.com/current/2025Sofia2Challenger.html,R16,Sumit Nagal,Andrej Nedic,77.8,22.2,1.29,4.5,Sackmann,2025-08-20 06:18:35 UTC
Sofia2Challenger,https://www.tennisabstract.com/current/2025Sofia2Challenger.html,R16,Alexander Donski,Matej Dodig,36.1,63.9,2.77,1.56,Sackmann,2025-08-20 06:18:35 UTC
Sofia2Challenger,https://www.tennisabstract.com/current/2025Sofia2Challenger.html,R16,Alexander Vasilev,Alex Molcan,14.5,85.5,6.9,1.17,Sackmann,2025-08-20 06:18:35 UTC
Sofia2Challenger,https://www.tennisabstract.com/current/2025Sofia2Challenger.html,R16,Marco Cecchinato,Franco Roncadelli,74.3,25.7,1.35,3.89,Sackmann,2025-08-20 06:18:35 UTC
Hersonissos4Challenger,https://www.tennisabstract.com/current/2025Hersonissos4Challenger.html,R16,Moez Echargui,Pavlos Tsitsipas,71.0,29.0,1.41,3.45,Sackmann,2025-08-20 06:18:35 UTC
Hersonissos4Challenger,https://www.tennisabstract.com/current/2025Hersonissos4Challenger.html,R16,Mats Rosenkranz,Christian Langmo,65.0,35.0,1.54,2.86,Sackmann,2025-08-20 06:18:35 UTC
Hersonissos4Challenger,https://www.tennisabstract.com/current/2025Hersonissos4Challenger.html,R16,Jakub Paul,Blaise Bicknell,63.9,36.1,1.56,2.77,Sackmann,2025-08-20 06:18:35 UTC
Hersonissos4Challenger,https://www.tennisabstract.com/current/2025Hersonissos4Challenger.html,R16,Filippo Moroni,Robin Bertrand,38.6,61.4,2.59,1.63,Sackmann,2025-08-20 06:18:35 UTC
Augsburgchallenger,https://www.tennisabstract.com/current/2025AugsburgChallenger.html,R16,Gilles Arnaud Bailly,Benito Sanchez Martinez,73.0,27.0,1.37,3.7,Sackmann,2025-08-20 06:18:35 UTC
Augsburgchallenger,https://www.tennisabstract.com/current/2025AugsburgChallenger.html,R16,Zdenek Kolar,Hynek Barton,52.6,47.4,1.9,2.11,Sackmann,2025-08-20 06:18:35 UTC
Augsburgchallenger,https://www.tennisabstract.com/current/2025AugsburgChallenger.html,R16,Cedrik Marcel Stebe,Buvaysar Gadamauri,86.5,13.5,1.16,7.41,Sackmann,2025-08-20 06:18:35 UTC
Augsburgchallenger,https://www.tennisabstract.com/current/2025AugsburgChallenger.html,R16,Matyas Cerny,Tadeas Paroulek,50.0,50.0,2.0,2.0,Sackmann,2025-08-20 06:18:35 UTC
