ResultDate,TournamentKey,Round,WinnerName,LoserName,WinnerNameKey,LoserNameKey,Score,TournamentName
2025-05-15,2025rome,QF,Carlos Alcaraz,Jack Draper,carlosalcaraz,jackdraper,6-4 6-4,Atprome
2025-05-15,2025rome,QF,Lorenzo Musetti,Alexander Zverev,lorenzomusetti,alexanderzverev,7-6(1) 6-4,Atprome
2025-05-15,2025rome,R16,Jannik Sinner,Francisco Cerundolo,janniksinner,franciscocerundolo,7-6(2) 6-3,Atprome
2025-05-15,2025rome,R16,Casper Ruud,Jaume Munar,casperruud,jaumemunar,6-3 6-4,Atprome
2025-05-15,2025rome,R16,Hubert Hurkacz,Jakub Mensik,huberthurkacz,jakubmensik,7-6(5) 4-6 7-6(5),Atprome
2025-05-15,2025rome,R16,Tommy Paul,Alex De Minaur,tommypaul,alexdeminaur,7-5 6-3,Atprome
2025-05-15,2025rome,R16,Jack Draper,Corentin Moutet,jackdraper,corentinmoutet,1-6 6-4 6-3,Atprome
2025-05-15,2025rome,R16,Carlos Alcaraz,Karen Khachanov,carlosalcaraz,karenkhachanov,6-3 3-6 7-5,Atprome
2025-05-15,2025rome,R16,Lorenzo Musetti,Daniil Medvedev,lorenzomusetti,daniilmedvedev,7-5 6-4,Atprome
2025-05-15,2025rome,R16,Alexander Zverev,Arthur Fils,alexanderzverev,arthurfils,7-6(3) 6-1,Atprome
2025-05-15,2025rome,R32,Jannik Sinner,Jesper De Jong,janniksinner,jesperdejong,6-4 6-2,Atprome
2025-05-15,2025rome,R32,Francisco Cerundolo,Sebastian Ofner,franciscocerundolo,sebastianofner,6-2 6-4,Atprome
2025-05-15,2025rome,R32,Jaume Munar,Sebastian Korda,jaumemunar,sebastiankorda,6-4 6-2,Atprome
2025-05-15,2025rome,R32,Casper Ruud,Matteo Berrettini,casperruud,matteoberrettini,7-5 2-0 RET,Atprome
2025-05-15,2025rome,R32,Hubert Hurkacz,Marcos Giron,huberthurkacz,marcosgiron,6-3 1-6 6-1,Atprome
2025-05-15,2025rome,R32,Jakub Mensik,Fabian Marozsan,jakubmensik,fabianmarozsan,6-4 7-6(2),Atprome
2025-05-15,2025rome,R32,Tommy Paul,Tomas Machac,tommypaul,tomasmachac,6-3 6-7(5) 6-4,Atprome
2025-05-15,2025rome,R32,Alex De Minaur,Hugo Dellien,alexdeminaur,hugodellien,6-4 6-4,Atprome
2025-05-15,2025rome,R32,Jack Draper,Vit Kopriva,jackdraper,vitkopriva,6-4 6-3,Atprome
2025-05-15,2025rome,R32,Corentin Moutet,Holger Rune,corentinmoutet,holgerrune,7-5 5-7 7-6(4),Atprome
2025-05-15,2025rome,R32,Karen Khachanov,Francesco Passaro,karenkhachanov,francescopassaro,6-3 6-0,Atprome
