TournamentName,Round,Player1Name,Player2Name,Player1_Match_Prob,Player2_Match_Prob,bc_p1_prob,bc_p2_prob,Player1_Match_Odds,Player2_Match_Odds,bc_p1_odds,bc_p2_odds,p1_spread,p2_spread,rel_p1_spread,rel_p2_spread
Porto2Challenger,SF,Alejandro Moro Canas,Gilles Arnaud Bailly,52.8000,47.2000,50.5405,49.4595,1.8900,2.1200,1.8300,1.8700,-0.0600,-0.2500,-0.0317,-0.1179
Porto2Challenger,SF,Frederico Ferreira Silva,Guy Den Ouden,16.2000,83.8000,32.4645,67.5355,6.1700,1.1900,2.8500,1.3700,-3.3200,0.1800,-0.5381,0.1513
Comochallenger,QF,Nicolai Budkov Kjaer,Raul Brancaccio,83.5000,16.5000,62.9723,37.0277,1.2000,6.0600,1.4700,2.5000,0.2700,-3.5600,0.2250,-0.5875
Comochallenger,QF,Henri Squire,Luka Mikrut,54.7000,45.3000,50.8108,49.1892,1.8300,2.2100,1.8200,1.8800,-0.0100,-0.3300,-0.0055,-0.1493
Comochallenger,QF,Juan Bautista Torres,Jacopo Berrettini,36.3000,63.7000,52.0216,47.9784,2.7500,1.5700,1.7800,1.9300,-0.9700,0.3600,-0.3527,0.2293
Comochallenger,QF,Duje Ajdukovic,Thiago Monteiro,37.0000,63.0000,46.2366,53.7634,2.7000,1.5900,2.0000,1.7200,-0.7000,0.1300,-0.2593,0.0818
Zhangjiagangchallenger,SF,Oliver Crawford,Kokoro Isomura,78.7000,21.3000,77.0992,22.9008,1.2700,4.6900,1.2000,4.0400,-0.0700,-0.6500,-0.0551,-0.1386
Zhangjiagangchallenger,SF,Sho Shimabukuro,Yasutaka Uchiyama,53.5000,46.5000,60.8247,39.1753,1.8700,2.1500,1.5200,2.3600,-0.3500,0.2100,-0.1872,0.0977
Manacorchallenger,SF,Daniel Rincon,Harold Mayot,33.1000,66.9000,37.0277,62.9723,3.0200,1.4900,2.5000,1.4700,-0.5200,-0.0200,-0.1722,-0.0134
Manacorchallenger,SF,Jurij Rodionov,Edas Butvilas,54.7000,45.3000,47.1698,52.8302,1.8300,2.2100,1.9600,1.7500,0.1300,-0.4600,0.0710,-0.2081
