tournament,p1_name,p2_name,p1_odds,p2_odds,scrape_timestamp_utc
ATP Rome Italie,"Popyrin, Alexei","Medvedev, Daniil",2.9,1.38,2025-05-11 06:05:24 UTC
ATP Rome Italie,"Fils, Arthur",Tsitsipas Stefano,1.69,2.09,2025-05-11 06:05:24 UTC
ATP Rome Italie,"Musetti, Lorenzo","Nakashima, Brand.",1.2,4.23,2025-05-11 06:05:24 UTC
ATP Rome Italie,Moutet Corentin,"Rune, Holger",4.66,1.17,2025-05-11 06:05:24 UTC
ATP Rome Italie,"Draper, Jack","Kopriva, Vit",1.12,5.66,2025-05-11 06:05:24 UTC
ATP Rome Italie,"Gaubas, Vilius","Zverev, Alexander",7.93,1.06,2025-05-11 06:05:24 UTC
ATP Rome Italie,"Passaro, Francesco","Khachanov, Karen",3.09,1.34,2025-05-11 06:05:24 UTC
ATP Rome Italie,"Djere, Laslo","Alcaraz Garfia, Carlos",6.23,1.1,2025-05-11 06:05:24 UTC
ATP Rome Italie,"Paul, Tommy","Machac, Tomas",1.6,2.25,2025-05-11 06:05:24 UTC
ATP Rome Italie,Giron Marcos,Hurkacz Hubert,2.54,1.48,2025-05-11 06:05:24 UTC
ATP Rome Italie,"Berrettini, Matteo","Ruud, Casper",2.36,1.55,2025-05-11 06:05:24 UTC
ATP Rome Italie,"Mensik, Jakub","Marozsan, Fabian",1.65,2.16,2025-05-11 06:05:24 UTC
ATP Rome Italie,"Cerundolo, Francisco","Ofner, Sebastian",1.23,3.9,2025-05-11 06:05:24 UTC
ATP Rome Italie,"Munar, Jaume","Korda, Sebastian",2.08,1.7,2025-05-11 06:05:24 UTC
ATP Rome Italie,"Sinner, Jannik","De Jong, Jesper",1.06,7.93,2025-05-11 06:05:24 UTC
ATP Rome Italie,"Dellien, Hugo","De Minaur, Alex",6.23,1.1,2025-05-11 06:05:24 UTC
Challenger Prague,"Misolic, Filip","Den Ouden, Guy",1.65,2.06,2025-05-11 06:05:24 UTC
Challenger Francavilla,"Maestrelli, Francesco","Vacherot, Valentin",2.85,1.35,2025-05-11 06:05:24 UTC
Challenger Bogota Qualification,"Osorio, Juan Sebastian","Nunez, Daniel Antonio",2.72,1.38,2025-05-11 06:05:24 UTC
Challenger Bogota Qualification,"Gimenez, Igor","Remondy Pagotto, Victor Hugo",1.15,4.5,2025-05-11 06:05:24 UTC
Challenger Bogota Qualification,"Castaneda, Mateo","Gomez, Juan Sebastian",3.5,1.24,2025-05-11 06:05:24 UTC
