tournament,p1_name,p2_name,p1_odds,p2_odds,scrape_timestamp_utc
ATP US Open,"Lehecka, Jiri","Etcheverry, Tomas Martin",1.24,3.8,2025-08-27 06:18:21 UTC
ATP US Open,"Nakashima, Brand.","Kym, Jérôme",1.3,3.33,2025-08-27 06:18:21 UTC
ATP US Open,"Djokovic, Novak","Svajda, Zachary",1.07,7.41,2025-08-27 06:18:21 UTC
ATP US Open,"Fonseca, Joao","Machac, Tomas",1.97,1.78,2025-08-27 06:18:21 UTC
ATP US Open,"Collignon, Raphaël","Ruud, Casper",5.2,1.14,2025-08-27 06:18:21 UTC
ATP US Open,"Norrie, Cameron","Comesana, Francisco",1.47,2.57,2025-08-27 06:18:21 UTC
ATP US Open,"Bonzi, Benjamin",Giron Marcos,1.95,1.8,2025-08-27 06:18:21 UTC
ATP US Open,"Harris, Lloyd","Fritz, Taylor",7.93,1.06,2025-08-27 06:18:21 UTC
ATP US Open,"Darderi, Luciano","Spizzirri, Eliot",1.57,2.31,2025-08-27 06:18:21 UTC
ATP US Open,"Rinderknech, Arthur","Davidovich Fokina, Alejandro",4.11,1.21,2025-08-27 06:18:21 UTC
ATP US Open,"Mensik, Jakub","Blanchet, Ugo",1.17,4.66,2025-08-27 06:18:21 UTC
ATP US Open,"Tiafoe, Frances","Damm Jr, Martin",1.11,5.93,2025-08-27 06:18:21 UTC
ATP US Open,"Thompson, Jordan","Mannarino, Adrian",2.36,1.55,2025-08-27 06:18:21 UTC
ATP US Open,"Struff, Jan-Lennard","Rune, Holger",3.09,1.34,2025-08-27 06:18:21 UTC
ATP US Open,"Bellucci, Mattia","Alcaraz Garfia, Carlos",11.22,1.02,2025-08-27 06:18:21 UTC
ATP US Open,"Shelton, Ben","Carreno Busta, Pablo",1.07,7.41,2025-08-27 06:18:21 UTC
ATP US Open,"Walton, Adam","Wong, Coleman",1.62,2.21,2025-08-27 06:18:21 UTC
ATP US Open,"Bergs, Zizou","Draper, Jack",5.0,1.15,2025-08-27 06:18:21 UTC
ATP US Open,"Brooksby, Jenson","Cobolli, Flavio",2.27,1.59,2025-08-27 06:18:21 UTC
ATP US Open,"Boyer, Tristan",Rublev Andrey,9.26,1.04,2025-08-27 06:18:21 UTC
Challenger Como,"Martin, Andrej","Monteiro, Thiago",2.94,1.35,2025-08-27 06:18:21 UTC
Challenger Como,"Berrettini, Jacopo","Carboni, Lorenzo",2.03,1.7,2025-08-27 06:18:21 UTC
Challenger Como,"Ajdukovic, Duje","Prihodko, Oleg",1.53,2.34,2025-08-27 06:18:21 UTC
Challenger Como,"Travaglia, Stefano","Torres, Juan Bautista",1.54,2.32,2025-08-27 06:18:21 UTC
Challenger Como,"Bueno, Gonzalo","Squire, Henri",1.6,2.19,2025-08-27 06:18:21 UTC
Challenger Como,"Mikrut, Luka","Caniato, Carlo Alberto",1.72,2.0,2025-08-27 06:18:21 UTC
Challenger Como,"Budkov Kjaer, Nicolai","Fonio, Giovanni",1.48,2.47,2025-08-27 06:18:21 UTC
Challenger Como,"Brancaccio, Raul","Guillen Meza, Alvaro",2.06,1.68,2025-08-27 06:18:21 UTC
"Challenger, Manacor, Spain","Coulibaly, Eliakim","Gengel, Marek",1.48,2.47,2025-08-27 06:18:21 UTC
"Challenger, Manacor, Spain","Paul, Jakub","Hassan, Benjamin",1.9,1.8,2025-08-27 06:18:21 UTC
