TournamentName,Round,Player1Name,Player2Name,Player1_Match_Prob,Player2_Match_Prob,bc_p1_prob,bc_p2_prob,Player1_Match_Odds,Player2_Match_Odds,bc_p1_odds,bc_p2_odds,p1_spread,p2_spread,rel_p1_spread,rel_p2_spread
Carychallenger,QF,Tristan Schoolkate,Rei Sakamoto,69.4000,30.6000,59.1029,40.8971,1.4400,3.2700,1.5500,2.2400,0.1100,-1.0300,0.0764,-0.3150
Carychallenger,QF,Alexis Galarneau,Patrick Kypson,39.4000,60.6000,33.1719,66.8281,2.5400,1.6500,2.7600,1.3700,0.2200,-0.2800,0.0866,-0.1697
Carychallenger,QF,Yibing Wu,Michael Zheng,83.1000,16.9000,,,1.2000,5.9200,,,,,,
Carychallenger,QF,Aidan Mayo,Liam Draxl,25.0000,75.0000,30.1149,69.8851,4.0000,1.3300,3.0400,1.3100,-0.9600,-0.0200,-0.2400,-0.0150
Brasovchallenger,QF,Francesco Maestrelli,Marko Topo,47.0000,53.0000,42.7807,57.2193,2.1300,1.8900,2.1400,1.6000,0.0100,-0.2900,0.0047,-0.1534
Brasovchallenger,QF,Tom Paris,Radu Mihai Papoe,41.0000,59.0000,35.9296,64.0704,2.4400,1.6900,2.5500,1.4300,0.1100,-0.2600,0.0451,-0.1538
Brasovchallenger,QF,Luka Pavlovic,Gabi Adrian Boitan,70.3000,29.7000,,,1.4200,3.3700,,,,,,
Brasovchallenger,QF,Frederico Ferreira Silva,Juan Pablo Ficovich,34.5000,65.5000,35.5000,64.5000,2.9000,1.5300,2.5800,1.4200,-0.3200,-0.1100,-0.1103,-0.0719
Modenachallenger,QF,Jerome Kym,Marco Cecchinato,65.7000,34.3000,,,1.5200,2.9200,,,,,,
Modenachallenger,QF,Thiago Seyboth Wild,Stefanos Sakellaridis,76.4000,23.6000,83.2572,16.7428,1.3100,4.2400,1.1000,5.4700,-0.2100,1.2300,-0.1603,0.2901
Modenachallenger,QF,Federico Cina,Juan Manuel Cerundolo,21.8000,78.2000,38.9610,61.0390,4.5900,1.2800,2.3500,1.5000,-2.2400,0.2200,-0.4880,0.1719
Modenachallenger,QF,Stefano Travaglia,Andrea Pellegrino,29.1000,70.9000,33.1719,66.8281,3.4400,1.4100,2.7600,1.3700,-0.6800,-0.0400,-0.1977,-0.0284
Troyeschallenger,QF,Marco Trungelliti,Nikolas Sanchez Izquierdo,82.4000,17.6000,59.1029,40.8971,1.2100,5.6800,1.5500,2.2400,0.3400,-3.4400,0.2810,-0.6056
Troyeschallenger,QF,Jan Choinski,Harold Mayot,41.7000,58.3000,42.7807,57.2193,2.4000,1.7200,2.1400,1.6000,-0.2600,-0.1200,-0.1083,-0.0698
Troyeschallenger,QF,Norbert Gombos,Jacopo Berrettini,57.6000,42.4000,51.4986,48.5014,1.7400,2.3600,1.7800,1.8900,0.0400,-0.4700,0.0230,-0.1992
Troyeschallenger,QF,Javier Barranco Cosano,Calvin Hemery,42.4000,57.6000,44.8649,55.1351,2.3600,1.7400,2.0400,1.6600,-0.3200,-0.0800,-0.1356,-0.0460
