ResultDate,TournamentKey,Round,WinnerName,LoserName,WinnerNameKey,LoserNameKey,Score,TournamentName
2025-09-23,2025chengdu,SF,Lorenzo Musetti,Alexander Shevchenko,lorenzomusetti,alexandershevchenko,6-3 6-1,Atpchengdu
2025-09-23,2025chengdu,SF,Alejandro Tabilo,Brandon Nakashima,alejandrotabilo,brandonnakashima,6-4 7-6(0),Atpchengdu
2025-09-23,2025chengdu,QF,Lorenzo Musetti,Nikoloz Basilashvili,lorenzomusetti,nikolozbasilashvili,6-3 6-3,Atpchengdu
2025-09-23,2025chengdu,QF,Alexander Shevchenko,Taro Daniel,alexandershevchenko,tarodaniel,7-6(2) 3-6 6-2,Atpchengdu
2025-09-23,2025chengdu,QF,Brandon Nakashima,Marcos Giron,brandonnakashima,marcosgiron,6-3 2-6 7-6(3),Atpchengdu
2025-09-23,2025chengdu,QF,Alejandro Tabilo,Christopher Oconnell,alejandrotabilo,christopheroconnell,4-6 7-5 6-2,Atpchengdu
2025-09-23,2025chengdu,R16,Lorenzo Musetti,Dino Prizmic,lorenzomusetti,dinoprizmic,7-5 3-6 6-2,Atpchengdu
2025-09-23,2025chengdu,R16,Nikoloz Basilashvili,Mackenzie Mcdonald,nikolozbasilashvili,mackenziemcdonald,6-2 7-6(4),Atpchengdu
2025-09-23,2025chengdu,R16,Taro Daniel,Tallon Griekspoor,tarodaniel,tallongriekspoor,3-6 6-4 6-3,Atpchengdu
2025-09-23,2025chengdu,R16,Alexander Shevchenko,Giovanni Mpetshi Perricard,alexandershevchenko,giovannimpetshiperricard,6-7(2) 7-6(5) 6-4,Atpchengdu
2025-09-23,2025chengdu,R16,Marcos Giron,Lorenzo Sonego,marcosgiron,lorenzosonego,6-4 6-4,Atpchengdu
2025-09-23,2025chengdu,R16,Brandon Nakashima,Juncheng Shang,brandonnakashima,junchengshang,7-5 6-3,Atpchengdu
2025-09-23,2025chengdu,R16,Christopher Oconnell,Yi Zhou,christopheroconnell,yizhou,6-2 6-4,Atpchengdu
2025-09-23,2025chengdu,R16,Alejandro Tabilo,Luciano Darderi,alejandrotabilo,lucianodarderi,6-4 6-3,Atpchengdu
2025-09-23,2025chengdu,R32,Dino Prizmic,Terence Atmane,dinoprizmic,terenceatmane,6-4 6-3,Atpchengdu
2025-09-23,2025chengdu,R32,Mackenzie Mcdonald,Botic Van De Zandschulp,mackenziemcdonald,boticvandezandschulp,6-4 3-6 6-3,Atpchengdu
2025-09-23,2025chengdu,R32,Nikoloz Basilashvili,Billy Harris,nikolozbasilashvili,billyharris,7-6(5) 6-3,Atpchengdu
2025-09-23,2025chengdu,R32,Taro Daniel,Coleman Wong,tarodaniel,colemanwong,6-3 6-2,Atpchengdu
2025-09-23,2025chengdu,R32,Alexander Shevchenko,Gael Monfils,alexandershevchenko,gaelmonfils,6-7(3) 6-3 1-0 RET,Atpchengdu
