TournamentName,TournamentURL,Round,Player1Name,Player2Name,Player1_Match_Prob,Player2_Match_Prob,Player1_Match_Odds,Player2_Match_Odds,ModelName,ScrapeTimestampUTC
Atptokyo,https://www.tennisabstract.com/current/2025ATPTokyo.html,R16,Carlos Alcaraz,Zizou Bergs,94.5,5.5,1.06,18.18,Sackmann,2025-09-26 06:19:29 UTC
Atptokyo,https://www.tennisabstract.com/current/2025ATPTokyo.html,R16,Brandon Nakashima,Marton Fucsovics,58.9,41.1,1.7,2.43,Sackmann,2025-09-26 06:19:29 UTC
Atptokyo,https://www.tennisabstract.com/current/2025ATPTokyo.html,R16,Casper Ruud,Matteo Berrettini,67.2,32.8,1.49,3.05,Sackmann,2025-09-26 06:19:29 UTC
Atptokyo,https://www.tennisabstract.com/current/2025ATPTokyo.html,R16,Aleksandar Vukic,Daniel Altmaier,100.0,0.0,1.0,,Sackmann,2025-09-26 06:19:29 UTC
Atpbeijing,https://www.tennisabstract.com/current/2025ATPBeijing.html,R32,Jannik Sinner,Marin Cilic,100.0,0.0,1.0,,Sackmann,2025-09-26 06:19:29 UTC
Atpbeijing,https://www.tennisabstract.com/current/2025ATPBeijing.html,R32,Terence Atmane,Zhizhen Zhang,100.0,0.0,1.0,,Sackmann,2025-09-26 06:19:29 UTC
Atpbeijing,https://www.tennisabstract.com/current/2025ATPBeijing.html,R32,Benjamin Bonzi,Fabian Marozsan,0.0,100.0,,1.0,Sackmann,2025-09-26 06:19:29 UTC
Atpbeijing,https://www.tennisabstract.com/current/2025ATPBeijing.html,R32,Alexandre Muller,Karen Khachanov,100.0,0.0,1.0,,Sackmann,2025-09-26 06:19:29 UTC
Atpbeijing,https://www.tennisabstract.com/current/2025ATPBeijing.html,R32,Alexander Bublik,Giovanni Mpetshi Perricard,71.3,28.1,1.4,3.56,Sackmann,2025-09-26 06:19:29 UTC
Orleanschallenger,https://www.tennisabstract.com/current/2025OrleansChallenger.html,QF,Raphael Collignon,Alexis Galarneau,74.2,25.8,1.35,3.88,Sackmann,2025-09-26 06:19:29 UTC
