tournament,p1_name,p2_name,p1_odds,p2_odds,scrape_timestamp_utc
Challenger Lexington,"Svajda, Zachary","Tomic, Bernard",1.27,3.41,2025-08-03 06:19:28 UTC
ATP Toronto,"Tiafoe, Frances","De Minaur, Alex",3.33,1.3,2025-08-03 06:19:28 UTC
ATP Toronto,Rublev Andrey,"Davidovich Fokina, Alejandro",2.11,1.68,2025-08-03 06:19:28 UTC
ATP Toronto,"Cobolli, Flavio","Shelton, Ben",2.9,1.38,2025-08-03 06:19:28 UTC
ATP Toronto,"Lehecka, Jiri","Fritz, Taylor",3.09,1.34,2025-08-03 06:19:28 UTC
Challenger Hagen,"Den Ouden, Guy","Kym, Jérôme",2.06,1.68,2025-08-03 06:19:28 UTC
Challenger Porto,"Echargui, Moez","Maestrelli, Francesco",2.14,1.63,2025-08-03 06:19:28 UTC
Challenger Bonn,"Kym, Jérôme","Yevseyev, Denis",2.03,1.7,2025-08-03 06:19:28 UTC
Challenger Bonn,"Van De Zandschulp, Botic","Tabur, Clément",1.3,3.21,2025-08-03 06:19:28 UTC
Challenger Bonn,"Choinski, Jan",Blancaneaux Geoffrey,1.44,2.59,2025-08-03 06:19:28 UTC
Challenger Bonn,"Mackenzie, Jamie","Pucinelli De Almeida, Matheus",4.28,1.18,2025-08-03 06:19:28 UTC
Challenger Bonn,"Hassan, Benjamin","Jianu, Filip Cri.",1.4,2.73,2025-08-03 06:19:28 UTC
Challenger Bonn Qualification,"Gima, Sebastian","Broska, Florian",2.2,1.57,2025-08-03 06:19:28 UTC
Challenger Bonn Qualification,"Oberleitner, Neil","Milev, Yanaki",1.43,2.55,2025-08-03 06:19:28 UTC
Challenger Bonn Qualification,"Braynin, Aleksandr","Krumich, Martin",4.83,1.13,2025-08-03 06:19:28 UTC
Challenger Bonn Qualification,"Molcan, Alex","Raquillet, Leo",1.14,4.66,2025-08-03 06:19:28 UTC
Challenger Bonn Qualification,"Leite, Wilson","Fomin, Sergey",3.87,1.2,2025-08-03 06:19:28 UTC
Challenger Bonn Qualification,"Villanueva, Gonzalo","Schoenhaus, Max",1.36,2.8,2025-08-03 06:19:28 UTC
Challenger Bonn Qualification,"Cecchinato, Marco","Vasquez Gehrke, Alessio",1.13,4.83,2025-08-03 06:19:28 UTC
Challenger Bonn Qualification,"Fajta, Peter","Matusevich, Anton",2.94,1.33,2025-08-03 06:19:28 UTC
Challenger Bonn Qualification,"Dedura-Palomero, Mariano","Nicod, Jakub",4.83,1.13,2025-08-03 06:19:28 UTC
Challenger Bonn Qualification,"Rosenkranz, Mats","Hardt, Nick",2.94,1.33,2025-08-03 06:19:28 UTC
Challenger Bonn Qualification,"Boscardin Dias, Pedro","Schifris, Jeremy",1.03,8.26,2025-08-03 06:19:28 UTC
Challenger Bonn Qualification,"Ymer, Mikael","Campana Lee, Gerard",1.55,2.24,2025-08-03 06:19:28 UTC
"Challenger, Chicago, USA, Qualifying","Vandecasteele, Quinn","Svajda, Trevor",3.28,1.27,2025-08-03 06:19:28 UTC
"Challenger, Chicago, USA, Qualifying","Tudorica, Alvin Nicholas","Sheehy, Joshua",1.77,1.9,2025-08-03 06:19:28 UTC
"Challenger, Chicago, USA, Qualifying","Hilderbrand, Trey","Ganesan, Adhithya",1.99,1.7,2025-08-03 06:19:28 UTC
"Challenger, Chicago, USA, Qualifying","Ghibaudo, Antoine","Kumar, Pranav",1.02,8.96,2025-08-03 06:19:28 UTC
"Challenger, Chicago, USA, Qualifying","Matsuda, Ryuki","Suresh, Dhakshin.",2.72,1.38,2025-08-03 06:19:28 UTC
"Challenger, Chicago, USA, Qualifying","Boulais, Justin","Miyoshi, Kenta",2.07,1.64,2025-08-03 06:19:28 UTC
"Challenger, Chicago, USA, Qualifying","Kozlov, Stefan","Ramanathan, Ramkumar",1.28,3.22,2025-08-03 06:19:28 UTC
"Challenger, Chicago, USA, Qualifying","Banerjee, Samir","Kim, Aidan",1.83,1.83,2025-08-03 06:19:28 UTC
"Challenger, Chicago, USA, Qualifying","Seggerman, Ryan","Huang, Tsung-Hao",1.59,2.16,2025-08-03 06:19:28 UTC
"Challenger, Chicago, USA, Qualifying","Johnson, Spencer","Martin, Dan",1.63,2.09,2025-08-03 06:19:28 UTC
