tournament,p1_name,p2_name,p1_odds,p2_odds,scrape_timestamp_utc
Challenger Savannah,"Mejia, Nicolas","Draxl, Liam",2.3,1.52,2025-04-27 06:06:16 UTC
ATP Madrid,Bublik Alexander,Rublev Andrey,3.47,1.28,2025-04-27 06:06:16 UTC
ATP Madrid,"Nakashima, Brand.","Cobolli, Flavio",2.28,1.59,2025-04-27 06:06:16 UTC
ATP Madrid,"Zverev, Alexander","Davidovich Fokina, Alejandro",1.35,3.04,2025-04-27 06:06:16 UTC
ATP Madrid,"Fritz, Taylor","Bonzi, Benjamin",1.14,5.2,2025-04-27 06:06:16 UTC
ATP Madrid,"Medvedev, Daniil","Cerundolo, Juan Manuel",1.32,3.21,2025-04-27 06:06:16 UTC
ATP Madrid,"Cerundolo, Francisco","Comesana, Francisco",1.28,3.47,2025-04-27 06:06:16 UTC
ATP Madrid,"Shelton, Ben","Mensik, Jakub",2.16,1.65,2025-04-27 06:06:16 UTC
ATP Madrid,"Korda, Sebastian","Ruud, Casper",2.67,1.44,2025-04-27 06:06:16 UTC
ATP Madrid,"De Minaur, Alex","Shapovalov, Denis",1.23,3.9,2025-04-27 06:06:16 UTC
ATP Madrid,"Norrie, Cameron","Diallo, Gabriel",1.6,2.25,2025-04-27 06:06:16 UTC
ATP Madrid,Tsitsipas Stefano,"Musetti, Lorenzo",2.05,1.72,2025-04-27 06:06:16 UTC
ATP Madrid,"Dzumhur, Damir","Arnaldi, Matteo",3.33,1.3,2025-04-27 06:06:16 UTC
ATP Madrid,Dimitrov Grigor,"Fearnley, Jacob",1.43,2.7,2025-04-27 06:06:16 UTC
ATP Madrid,"Draper, Jack","Berrettini, Matteo",1.38,2.9,2025-04-27 06:06:16 UTC
ATP Madrid,"Tiafoe, Francis","Müller, Alexandre",1.78,1.97,2025-04-27 06:06:16 UTC
ATP Madrid,"Khachanov, Karen","Paul, Tommy",2.19,1.63,2025-04-27 06:06:16 UTC
Challenger Rome,"Gaubas, Vilius","Gigante, Matteo",1.93,1.74,2025-04-27 06:06:16 UTC
