ResultDate,TournamentKey,Round,WinnerName,LoserName,WinnerNameKey,LoserNameKey,Score,TournamentName
2025-09-13,2025szczecin,QF,Pablo Llamas Ruiz,Vit Kopriva,pablollamasruiz,vitkopriva,6-3 2-6 7-5,Szczecinchallenger
2025-09-13,2025szczecin,QF,Facundo Diaz Acosta,Henri Squire,facundodiazacosta,henrisquire,4-6 7-5 7-6(6),Szczecinchallenger
2025-09-13,2025szczecin,QF,Geoffrey Blancaneaux,Andrea Pellegrino,geoffreyblancaneaux,andreapellegrino,6-4 6-2,Szczecinchallenger
2025-09-13,2025szczecin,QF,Thiago Agustin Tirante,Vitaliy Sachko,thiagoagustintirante,vitaliysachko,6-2 7-6(3),Szczecinchallenger
2025-09-13,2025szczecin,R16,Vit Kopriva,Diego Dedura Palomero,vitkopriva,diegodedurapalomero,6-2 6-4,Szczecinchallenger
2025-09-13,2025szczecin,R16,Pablo Llamas Ruiz,Dimitar Kuzmanov,pablollamasruiz,dimitarkuzmanov,7-6(5) 6-1,Szczecinchallenger
2025-09-13,2025szczecin,R16,Henri Squire,Francesco Passaro,henrisquire,francescopassaro,3-6 7-6(8) 6-3,Szczecinchallenger
2025-09-13,2025szczecin,R16,Facundo Diaz Acosta,Hynek Barton,facundodiazacosta,hynekbarton,5-7 6-3 6-4,Szczecinchallenger
2025-09-13,2025szczecin,R16,Andrea Pellegrino,Rudolf Molleker,andreapellegrino,rudolfmolleker,6-3 6-2,Szczecinchallenger
2025-09-13,2025szczecin,R16,Geoffrey Blancaneaux,Daniel Elahi Galan,geoffreyblancaneaux,danielelahigalan,6-4 6-3,Szczecinchallenger
2025-09-13,2025szczecin,R16,Vitaliy Sachko,Tiago Pereira,vitaliysachko,tiagopereira,6-7(3) 6-4 6-4,Szczecinchallenger
2025-09-13,2025szczecin,R16,Thiago Agustin Tirante,Jozef Kovalik,thiagoagustintirante,jozefkovalik,6-3 4-6 7-5,Szczecinchallenger
2025-09-13,2025szczecin,R32,Vit Kopriva,Daniel Michalski,vitkopriva,danielmichalski,6-4 7-5,Szczecinchallenger
2025-09-13,2025szczecin,R32,Diego Dedura Palomero,Luka Pavlovic,diegodedurapalomero,lukapavlovic,6-2 6-2,Szczecinchallenger
2025-09-13,2025szczecin,R32,Dimitar Kuzmanov,Alan Wazny,dimitarkuzmanov,alanwazny,6-1 6-3,Szczecinchallenger
2025-09-13,2025szczecin,R32,Pablo Llamas Ruiz,Thiago Monteiro,pablollamasruiz,thiagomonteiro,6-4 6-3,Szczecinchallenger
2025-09-13,2025szczecin,R32,Francesco Passaro,Dorian Juszczak,francescopassaro,dorianjuszczak,6-0 6-1,Szczecinchallenger
2025-09-13,2025szczecin,R32,Henri Squire,Ivan Gakhov,henrisquire,ivangakhov,4-6 6-0 6-3,Szczecinchallenger
2025-09-13,2025szczecin,R32,Facundo Diaz Acosta,Elias Ymer,facundodiazacosta,eliasymer,6-2 6-1,Szczecinchallenger
2025-09-13,2025szczecin,R32,Hynek Barton,Roman Andres Burruchaga,hynekbarton,romanandresburruchaga,5-7 6-4 7-5,Szczecinchallenger
2025-09-13,2025szczecin,R32,Andrea Pellegrino,Mateusz Lange,andreapellegrino,mateuszlange,6-0 7-5,Szczecinchallenger
2025-09-13,2025szczecin,R32,Rudolf Molleker,Santiago Fa Rodriguez Taverna,rudolfmolleker,santiagofarodrigueztaverna,7-5 5-7 7-5,Szczecinchallenger
2025-09-13,2025szczecin,R32,Geoffrey Blancaneaux,Lorenzo Bocchi,geoffreyblancaneaux,lorenzobocchi,6-4 6-3,Szczecinchallenger
2025-09-13,2025szczecin,R32,Daniel Elahi Galan,Nikolas Sanchez Izquierdo,danielelahigalan,nikolassanchezizquierdo,6-7(4) 6-4 7-6(4),Szczecinchallenger
2025-09-13,2025szczecin,R32,Vitaliy Sachko,Jan Choinski,vitaliysachko,janchoinski,7-5 4-6 6-3,Szczecinchallenger
2025-09-13,2025szczecin,R32,Tiago Pereira,Andrew Paulson,tiagopereira,andrewpaulson,7-6(8) 2-1 RET,Szczecinchallenger
2025-09-13,2025szczecin,R32,Jozef Kovalik,Michael Vrbensky,jozefkovalik,michaelvrbensky,6-1 6-1,Szczecinchallenger
2025-09-13,2025szczecin,R32,Thiago Agustin Tirante,Alexey Vatutin,thiagoagustintirante,alexeyvatutin,6-1 6-1,Szczecinchallenger
2025-09-13,2025szczecin,Q2,Alexey Vatutin,Niels Visker,alexeyvatutin,nielsvisker,6-4 6-3,Szczecinchallenger
2025-09-13,2025szczecin,Q2,Rudolf Molleker,Maik Steiner,rudolfmolleker,maiksteiner,6-2 7-6(2),Szczecinchallenger
2025-09-13,2025szczecin,Q2,Henri Squire,Niklas Schell,henrisquire,niklasschell,6-2 6-2,Szczecinchallenger
2025-09-13,2025szczecin,Q2,Jozef Kovalik,Marvin Moeller,jozefkovalik,marvinmoeller,6-2 6-3,Szczecinchallenger
2025-09-13,2025szczecin,Q2,Michael Vrbensky,Jakub Nicod,michaelvrbensky,jakubnicod,4-3 RET,Szczecinchallenger
2025-09-13,2025szczecin,Q2,Lorenzo Bocchi,Tadeas Paroulek,lorenzobocchi,tadeasparoulek,4-6 7-6(4) 6-4,Szczecinchallenger
2025-09-13,2025szczecin,Q1,Alexey Vatutin,Matyas Cerny,alexeyvatutin,matyascerny,6-1 4-6 6-2,Szczecinchallenger
2025-09-13,2025szczecin,Q1,Niels Visker,Oliwier Sterniczuk,nielsvisker,oliwiersterniczuk,6-3 6-4,Szczecinchallenger
2025-09-13,2025szczecin,Q1,Rudolf Molleker,Radovan Michalik,rudolfmolleker,radovanmichalik,7-5 6-2,Szczecinchallenger
2025-09-13,2025szczecin,Q1,Maik Steiner,Pawel Cias,maiksteiner,pawelcias,6-3 6-2,Szczecinchallenger
2025-09-13,2025szczecin,Q1,Henri Squire,Szymon Kielan,henrisquire,szymonkielan,6-1 6-4,Szczecinchallenger
2025-09-13,2025szczecin,Q1,Niklas Schell,Orlando Luz,niklasschell,orlandoluz,6-2 5-7 7-5,Szczecinchallenger
2025-09-13,2025szczecin,Q1,Marvin Moeller,Kacper Knitter,marvinmoeller,kacperknitter,6-4 6-4,Szczecinchallenger
2025-09-13,2025szczecin,Q1,Jozef Kovalik,Bartosz Surudo,jozefkovalik,bartoszsurudo,6-2 6-1,Szczecinchallenger
2025-09-13,2025szczecin,Q1,Jakub Nicod,Gregor Ramskogler,jakubnicod,gregorramskogler,3-6 6-3 6-3,Szczecinchallenger
2025-09-13,2025szczecin,Q1,Michael Vrbensky,David Pichler,michaelvrbensky,davidpichler,6-2 6-2,Szczecinchallenger
2025-09-13,2025szczecin,Q1,Tadeas Paroulek,Filip Pieczonka,tadeasparoulek,filippieczonka,6-3 7-5,Szczecinchallenger
