tournament,p1_name,p2_name,p1_odds,p2_odds,scrape_timestamp_utc
ATP US Open,"Auger-Aliassime, Félix","De Minaur, Alex",2.18,1.64,2025-09-03 06:18:31 UTC
ATP US Open,"Sinner, Jannik","Musetti, Lorenzo",1.05,8.54,2025-09-03 06:18:31 UTC
ATP US Open,"Djokovic, Novak","Alcaraz Garfia, Carlos",3.33,1.3,2025-09-03 06:18:31 UTC
Challenger Gênes,"Gentzsch, Tom","Forti, Francesco",1.52,2.36,2025-09-03 06:18:31 UTC
Challenger Gênes,"Guillen Meza, Alvaro","Picchione, Andrea",1.5,2.41,2025-09-03 06:18:31 UTC
Challenger Gênes,"Feldbausch, Kilian","Tirante, Thiago Agustin",3.09,1.32,2025-09-03 06:18:31 UTC
Challenger Gênes,"Pellegrino, Andrea","Sanchez-Izquierdo, Nikolas",1.4,2.73,2025-09-03 06:18:31 UTC
Challenger Gênes,"Travaglia, Stefano","Cadenasso, Gianluca",1.32,3.09,2025-09-03 06:18:31 UTC
Challenger Gênes,"Caniato, Carlo Alberto","Bondioli, Federico",1.6,2.19,2025-09-03 06:18:31 UTC
Challenger Gênes,"Dalla Valle, Enrico","Monteiro, Thiago",2.47,1.48,2025-09-03 06:18:31 UTC
Challenger Cassis,"Paris, Tom","Wallin, Olle",1.67,2.07,2025-09-03 06:18:31 UTC
Challenger Cassis,"Chidekh, Clement","Vacherot, Valentin",2.85,1.37,2025-09-03 06:18:31 UTC
Challenger Cassis,"Pieczkowski, Olaf","Droguet, Titouan",4.28,1.18,2025-09-03 06:18:31 UTC
Challenger Cassis,"Halys, Quentin","Glinka, Daniil",1.19,4.16,2025-09-03 06:18:31 UTC
Challenger Cassis,"Janvier, Maxime","Lajal, Mark",4.42,1.17,2025-09-03 06:18:31 UTC
Challenger Cassis,"Stewart, Hamish","Added, Dan",1.85,1.85,2025-09-03 06:18:31 UTC
Challenger Cassis,"Shah, Aryan","Harris, Billy",2.81,1.38,2025-09-03 06:18:31 UTC
Challenger Cassis,Paire Benoit,"Malige, Mae",2.07,1.67,2025-09-03 06:18:31 UTC
Challenger Cassis,"De Schepper, Kenny","Coulibaly, Eliakim",3.04,1.33,2025-09-03 06:18:31 UTC
Challenger Cassis,"Rodionov, Jurij","Martineau, Matteo",1.4,2.73,2025-09-03 06:18:31 UTC
Challenger Cassis,"Bertrand, Robin","Butvilas, Edas",2.5,1.47,2025-09-03 06:18:31 UTC
Challenger Cassis,"Paul, Jakub","Engel, Justin",2.0,1.72,2025-09-03 06:18:31 UTC
Challenger Istanbul,"Klein, Lukas","Karol, Milos",1.22,3.83,2025-09-03 06:18:31 UTC
Challenger Istanbul,"Shelbayh, Abdullah","Durasovic, Viktor",1.65,2.11,2025-09-03 06:18:31 UTC
Challenger Istanbul,"Mejia, Nicolas","Gengel, Marek",1.45,2.56,2025-09-03 06:18:31 UTC
