TournamentName,TournamentURL,Round,Player1Name,Player2Name,Player1_Match_Prob,Player2_Match_Prob,Player1_Match_Odds,Player2_Match_Odds,ModelName,ScrapeTimestampUTC
Atpcincinnati,https://www.tennisabstract.com/current/2025ATPCincinnati.html,R32,Jannik Sinner,Gabriel Diallo,100.0,0.0,1.0,,Sackmann,2025-08-13 06:18:54 UTC
Atpcincinnati,https://www.tennisabstract.com/current/2025ATPCincinnati.html,R32,Adrian Mannarino,Tommy Paul,100.0,0.0,1.0,,Sackmann,2025-08-13 06:18:54 UTC
Atpcincinnati,https://www.tennisabstract.com/current/2025ATPCincinnati.html,R32,Arthur Rinderknech,Felix Auger Aliassime,0.0,100.0,,1.0,Sackmann,2025-08-13 06:18:54 UTC
Atpcincinnati,https://www.tennisabstract.com/current/2025ATPCincinnati.html,R32,Stefanos Tsitsipas,Benjamin Bonzi,0.0,100.0,,1.0,Sackmann,2025-08-13 06:18:54 UTC
Atpcincinnati,https://www.tennisabstract.com/current/2025ATPCincinnati.html,R32,Adam Walton,Karen Khachanov,0.0,100.0,,1.0,Sackmann,2025-08-13 06:18:54 UTC
Atpcincinnati,https://www.tennisabstract.com/current/2025ATPCincinnati.html,R32,Francisco Comesana,Alexei Popyrin,100.0,0.0,1.0,,Sackmann,2025-08-13 06:18:54 UTC
Atpcincinnati,https://www.tennisabstract.com/current/2025ATPCincinnati.html,R32,Andrey Rublev,Jakub Mensik,100.0,0.0,1.0,,Sackmann,2025-08-13 06:18:54 UTC
Atpcincinnati,https://www.tennisabstract.com/current/2025ATPCincinnati.html,R32,Luca Nardi,Hamad Medjedovic,100.0,0.0,1.0,,Sackmann,2025-08-13 06:18:54 UTC
Barranquillachallenger,https://www.tennisabstract.com/current/2025BarranquillaChallenger.html,R16,Juan Pablo Ficovich,Peter Bertran,70.6,29.4,1.42,3.4,Sackmann,2025-08-13 06:18:54 UTC
Barranquillachallenger,https://www.tennisabstract.com/current/2025BarranquillaChallenger.html,R16,Alfredo Perez,Bruno Kuzuhara,65.5,34.5,1.53,2.9,Sackmann,2025-08-13 06:18:54 UTC
Barranquillachallenger,https://www.tennisabstract.com/current/2025BarranquillaChallenger.html,R16,Cannon Kingsley,Juan Sebastian Gomez,46.8,53.2,2.14,1.88,Sackmann,2025-08-13 06:18:54 UTC
Barranquillachallenger,https://www.tennisabstract.com/current/2025BarranquillaChallenger.html,R16,Arthur Fery,Miguel Tobon,78.7,21.3,1.27,4.69,Sackmann,2025-08-13 06:18:54 UTC
Todichallenger,https://www.tennisabstract.com/current/2025TodiChallenger.html,R16,Facundo Juarez,Gianmarco Ferrari,59.3,40.7,1.69,2.46,Sackmann,2025-08-13 06:18:54 UTC
Todichallenger,https://www.tennisabstract.com/current/2025TodiChallenger.html,R16,Filippo Romano,Timofey Skatov,23.7,76.3,4.22,1.31,Sackmann,2025-08-13 06:18:54 UTC
Todichallenger,https://www.tennisabstract.com/current/2025TodiChallenger.html,R16,Nicolai Budkov Kjaer,Matheus Pucinelli De Almeida,76.4,23.6,1.31,4.24,Sackmann,2025-08-13 06:18:54 UTC
