TournamentName,Round,Player1Name,Player2Name,Player1_Match_Prob,Player2_Match_Prob,bc_p1_prob,bc_p2_prob,Player1_Match_Odds,Player2_Match_Odds,bc_p1_odds,bc_p2_odds,p1_spread,p2_spread,rel_p1_spread,rel_p2_spread
Atpparis,SF,Felix Auger Aliassime,Alexander Bublik,61.9000,38.1000,,,1.6200,2.6200,,,,,,
Atpparis,SF,Alexander Zverev,Jannik Sinner,23.2000,76.8000,,,4.3100,1.3000,,,,,,
Bratislava2Challenger,SF,Raphael Collignon,Alexander Blockx,71.5000,28.5000,,,1.4000,3.5100,,,,,,
Bratislava2Challenger,SF,Titouan Droguet,Chris Rodesch,60.3000,39.7000,,,1.6600,2.5200,,,,,,
Seoulchallenger,SF,Sho Shimabukuro,Elias Ymer,55.9000,44.1000,,,1.7900,2.2700,,,,,,
Charlottesvillechallenger,SF,Mats Rosenkranz,Martin Damm,35.0000,65.0000,,,2.8600,1.5400,,,,,,
Charlottesvillechallenger,SF,Rafael Jodar,Johannus Monday,75.2000,24.8000,,,1.3300,4.0300,,,,,,
Lima Losinkaschallenger,SF,Mariano Navone,Alvaro Guillen Meza,77.8000,22.2000,,,1.2900,4.5000,,,,,,
Lima Losinkaschallenger,SF,Tristan Boyer,Marco Cecchinato,51.6000,48.4000,,,1.9400,2.0700,,,,,,
Monastirchallenger,SF,Alejandro Moro Canas,Lorenzo Giustino,75.1000,24.9000,,,1.3300,4.0200,,,,,,
Monastirchallenger,SF,Arthur Gea,Petr Brunclik,45.9000,54.1000,,,2.1800,1.8500,,,,,,
