TournamentName,TournamentURL,Round,Player1Name,Player2Name,Player1_Match_Prob,Player2_Match_Prob,Player1_Match_Odds,Player2_Match_Odds,ModelName,ScrapeTimestampUTC
Atphouston,https://www.tennisabstract.com/current/2025ATPHouston.html,F,jenson brooksby,frances tiafoe,43.5,56.5,2.3,1.77,Sackmann,2025-04-06 06:02:45 UTC
Atpmarrakech,https://www.tennisabstract.com/current/2025ATPMarrakech.html,F,tallon griekspoor,luciano darderi,64.6,35.4,1.55,2.82,Sackmann,2025-04-06 06:02:45 UTC
Atpbucharest,https://www.tennisabstract.com/current/2025ATPBucharest.html,F,sebastian baez,flavio cobolli,62.4,37.6,1.6,2.66,Sackmann,2025-04-06 06:02:45 UTC
Atpmonte Carlo,https://www.tennisabstract.com/current/2025ATPMonte-Carlo.html,R64,alexander zverev,bye,100.0,0.0,1.0,,Sackmann,2025-04-06 06:02:45 UTC
Atpmonte Carlo,https://www.tennisabstract.com/current/2025ATPMonte-Carlo.html,R64,qualifier1,matteo berrettini,7.8,92.2,12.82,1.08,Sackmann,2025-04-06 06:02:45 UTC
Atpmonte Carlo,https://www.tennisabstract.com/current/2025ATPMonte-Carlo.html,R64,jiri lehecka,sebastian korda,51.8,48.2,1.93,2.07,Sackmann,2025-04-06 06:02:45 UTC
Atpmonte Carlo,https://www.tennisabstract.com/current/2025ATPMonte-Carlo.html,R64,qualifier2,lorenzo musetti,10.0,90.0,10.0,1.11,Sackmann,2025-04-06 06:02:45 UTC
Menorcachallenger,https://www.tennisabstract.com/current/2025MenorcaChallenger.html,F,pol martin tiffon,vilius gaubas,44.6,55.4,2.24,1.81,Sackmann,2025-04-06 06:02:45 UTC
Campinaschallenger,https://www.tennisabstract.com/current/2025CampinasChallenger.html,F,tomas barrios vera,alvaro guillen meza,69.5,30.5,1.44,3.28,Sackmann,2025-04-06 06:02:45 UTC
Cuernavacamorelos Challenger,https://www.tennisabstract.com/current/2025Cuernavaca(Morelos)Challenger.html,F,marc andrea huesler,dmitry popko,69.0,31.0,1.45,3.23,Sackmann,2025-04-06 06:02:45 UTC
Barlettachallenger,https://www.tennisabstract.com/current/2025BarlettaChallenger.html,F,dalibor svrcina,vitaliy sachko,71.7,28.3,1.39,3.53,Sackmann,2025-04-06 06:02:45 UTC
Mexicocitychallenger,https://www.tennisabstract.com/current/2025MexicoCityChallenger.html,R32,james duckworth,mateus alves,70.0,30.0,1.43,3.33,Sackmann,2025-04-06 06:02:45 UTC
Mexicocitychallenger,https://www.tennisabstract.com/current/2025MexicoCityChallenger.html,R32,santiago fa rodriguez taverna,juan pablo varillas,29.2,70.8,3.42,1.41,Sackmann,2025-04-06 06:02:45 UTC
Mexicocitychallenger,https://www.tennisabstract.com/current/2025MexicoCityChallenger.html,R32,luka pavlovic,stefano napolitano,45.3,54.7,2.21,1.83,Sackmann,2025-04-06 06:02:45 UTC
Mexicocitychallenger,https://www.tennisabstract.com/current/2025MexicoCityChallenger.html,R32,rodrigo pacheco mendez,alexis galarneau,32.1,67.9,3.12,1.47,Sackmann,2025-04-06 06:02:45 UTC
Monzachallenger,https://www.tennisabstract.com/current/2025MonzaChallenger.html,R32,raphael collignon,federico cina,86.0,14.0,1.16,7.14,Sackmann,2025-04-06 06:02:45 UTC
Monzachallenger,https://www.tennisabstract.com/current/2025MonzaChallenger.html,R32,lukas klein,khumoyun sultanov,84.4,15.6,1.18,6.41,Sackmann,2025-04-06 06:02:45 UTC
Monzachallenger,https://www.tennisabstract.com/current/2025MonzaChallenger.html,R32,qualifier1,arthur gea,31.0,69.0,3.23,1.45,Sackmann,2025-04-06 06:02:45 UTC
