tournament,p1_name,p2_name,p1_odds,p2_odds,scrape_timestamp_utc
ATP Rome Italie,Hurkacz Hubert,"Paul, Tommy",2.74,1.42,2025-05-15 06:05:27 UTC
ATP Rome Italie,"Sinner, Jannik","Ruud, Casper",1.25,3.71,2025-05-15 06:05:27 UTC
ATP Rome Italie,"Alcaraz Garfia, Carlos","Musetti, Lorenzo",1.34,3.09,2025-05-15 06:05:27 UTC
Challenger Bogota,"Kypson, Patrick","Ejupovic, Elmar",1.46,2.46,2025-05-15 06:05:27 UTC
Challenger Bogota,"Barreiros Reyes, Mateo","Sakamoto, Pedro",2.4,1.48,2025-05-15 06:05:27 UTC
Challenger Bordeaux,"Dzumhur, Damir","Hassan, Benjamin",1.35,2.85,2025-05-15 06:05:27 UTC
Challenger Bordeaux,"Hijikata, Rinky",Baez Sebastian,4.83,1.13,2025-05-15 06:05:27 UTC
Challenger Bordeaux,"Griekspoor, Tallon","Harris, Billy",1.13,4.83,2025-05-15 06:05:27 UTC
Challenger Bordeaux,"Nakashima, Brand.",Kukushkin Mikhail,1.15,4.5,2025-05-15 06:05:27 UTC
Challenger Bordeaux,"Hemery, Calvin","Shevchenko, Alexander",2.55,1.43,2025-05-15 06:05:27 UTC
Challenger Bordeaux,"Basilashvili, Nikoloz","Halys, Quentin",2.26,1.54,2025-05-15 06:05:27 UTC
Challenger Bordeaux,"Herbert, Pierre-Hugues","Mpetshi-Perricard, Giovanni",2.4,1.48,2025-05-15 06:05:27 UTC
Challenger Bordeaux,"Atmane, Terence","Gaston, Hugo",2.24,1.55,2025-05-15 06:05:27 UTC
Challenger Oeiras 5,Habib Hady,"Tirante, Thiago Agustin",2.52,1.44,2025-05-15 06:05:27 UTC
Challenger Oeiras 5,"Krueger, Mitchell","Wu, Yibing",2.94,1.33,2025-05-15 06:05:27 UTC
Challenger Oeiras 5,"Burruchaga, Roman Andres","Zeppieri, Giulio",1.5,2.35,2025-05-15 06:05:27 UTC
Challenger Oeiras 5,Garin Christian,"Elias, Gastao",1.25,3.42,2025-05-15 06:05:27 UTC
Challenger Tunis,"Coria, Federico","Droguet, Titouan",1.8,1.86,2025-05-15 06:05:27 UTC
Challenger Tunis,"Piros, Zsombor","Maestrelli, Francesco",1.32,2.99,2025-05-15 06:05:27 UTC
Challenger Tunis,"Gakhov, Ivan","Wong, Coleman",1.58,2.18,2025-05-15 06:05:27 UTC
Challenger Tunis,"Royer, Valentin","Rodesch, Chris",1.38,2.72,2025-05-15 06:05:27 UTC
Challenger Turin,"Tseng, Chun Hsin","Sanchez Jover, Carlos",1.22,3.67,2025-05-15 06:05:27 UTC
Challenger Turin,"Cerundolo, Juan Manuel","Altmaier, Daniel",2.24,1.55,2025-05-15 06:05:27 UTC
Challenger Turin,"Yunchaokete, Bu","Fognini, Fabio",1.43,2.55,2025-05-15 06:05:27 UTC
Challenger Turin,"Ugo Carabelli, Camilo","Nardi, Luca",1.57,2.2,2025-05-15 06:05:27 UTC
Challenger Turin,"Etcheverry, Tomas Martin",Sachko Vitaliy,1.2,3.87,2025-05-15 06:05:27 UTC
Challenger Turin,"Passaro, Francesco","Darderi, Luciano",2.35,1.5,2025-05-15 06:05:27 UTC
Challenger Turin,"Arnaboldi, Feder.",Bublik Alexander,3.87,1.2,2025-05-15 06:05:27 UTC
Challenger Zagreb,"Prizmic, Dino","Kym, Jérôme",2.0,1.69,2025-05-15 06:05:27 UTC
Challenger Zagreb,"Trungelliti, Marco","Mayot, Harold",2.3,1.52,2025-05-15 06:05:27 UTC
Challenger Zagreb,"Pavlovic, Luka","Poljicak, Mili",2.06,1.65,2025-05-15 06:05:27 UTC
Challenger Zagreb,"Van Assche, Luca","Misolic, Filip",2.06,1.65,2025-05-15 06:05:27 UTC
