TournamentName,Round,Player1Name,Player2Name,Player1_Match_Prob,Player2_Match_Prob,bc_p1_prob,bc_p2_prob,Player1_Match_Odds,Player2_Match_Odds,bc_p1_odds,bc_p2_odds,p1_spread,p2_spread,rel_p1_spread,rel_p2_spread
Atpathens,R16,Brandon Nakashima,Marcos Giron,60.3000,39.7000,,,1.6600,2.5200,,,,,,
Atpathens,R16,Yannick Hanfmann,Vit Kopriva,67.6000,32.4000,,,1.4800,3.0900,,,,,,
Atpmetz,R16,Dan Added,Kyrian Jacquet,40.0000,60.0000,,,2.5000,1.6700,,,,,,
Atpmetz,R16,Arthur Cazaux,Cameron Norrie,45.6000,54.4000,,,2.1900,1.8400,,,,,,
Atpmetz,R16,Hugo Gaston,Daniel Altmaier,49.1000,50.9000,,,2.0400,1.9600,,,,,,
Helsinkichallenger,R32,Gauthier Onclin,Otto Virtanen,25.7000,74.3000,,,3.8900,1.3500,,,,,,
Helsinkichallenger,R16,Matej Dodig,Sascha Gueymard Wayenburg,72.7000,27.3000,,,1.3800,3.6600,,,,,,
Helsinkichallenger,R16,Eero Vasa,Stefano Travaglia,23.8000,76.2000,,,4.2000,1.3100,,,,,,
Lima2Challenger,R16,Nicolas Kicker,Alvaro Guillen Meza,32.2000,67.8000,,,3.1100,1.4700,,,,,,
Lima2Challenger,R32,Rodrigo Pacheco Mendez,Genaro Alberto Olivieri,70.4000,30.1000,,,1.4200,3.3200,,,,,,
Matsuyamachallenger,R16,Philip Sekulic,Rio Noguchi,39.8000,60.2000,,,2.5100,1.6600,,,,,,
Knoxvillechallenger,R16,James Trotter,Inaki Montes De La Torre,61.6000,38.4000,,,1.6200,2.6000,,,,,,
Knoxvillechallenger,R16,Antoine Ghibaudo,Mitchell Krueger,48.8000,51.2000,,,2.0500,1.9500,,,,,,
Knoxvillechallenger,R16,Nicolas Mejia,Murphy Cassone,50.2000,49.8000,,,1.9900,2.0100,,,,,,
Knoxvillechallenger,R16,Oliver Tarvet,Cedrik Marcel Stebe,43.8000,56.2000,,,2.2800,1.7800,,,,,,
