TournamentName,Round,Player1Name,Player2Name,Player1_Match_Prob,Player2_Match_Prob,bc_p1_prob,bc_p2_prob,Player1_Match_Odds,Player2_Match_Odds,bc_p1_odds,bc_p2_odds,p1_spread,p2_spread,rel_p1_spread,rel_p2_spread
Atpshanghai,R16,Learner Tien,Daniil Medvedev,43.2000,56.8000,,,2.3100,1.7600,,,,,,
Atpshanghai,R16,Nuno Borges,Alex De Minaur,19.5000,80.5000,,,5.1300,1.2400,,,,,,
Atpshanghai,R16,Arthur Rinderknech,Jiri Lehecka,23.4000,76.6000,,,4.2700,1.3100,,,,,,
Atpshanghai,R16,Felix Auger Aliassime,Lorenzo Musetti,51.5000,48.5000,,,1.9400,2.0600,,,,,,
Jinanchallenger,R32,Arthur Cazaux,Ugo Blanchet,59.5000,40.5000,,,1.6800,2.4700,,,,,,
Jinanchallenger,R32,Christopher Oconnell,Liam Draxl,64.4000,35.6000,,,1.5500,2.8100,,,,,,
Jinanchallenger,R32,Yi Zhou,Tristan Schoolkate,36.5000,63.5000,,,2.7400,1.5700,,,,,,
Valenciachallenger,R32,Zdenek Kolar,Carlos Sanchez Jover,80.3000,19.7000,,,1.2500,5.0800,,,,,,
Valenciachallenger,R32,Jan Choinski,Miguel Damas,89.4000,10.6000,,,1.1200,9.4300,,,,,,
Valenciachallenger,R32,Ivan Gakhov,Vilius Gaubas,15.7000,84.3000,,,6.3700,1.1900,,,,,,
Roannechallenger,R32,Jacob Fearnley,Luca Van Assche,68.8000,31.2000,,,1.4500,3.2100,,,,,,
Roannechallenger,R32,Dominic Stricker,Chris Rodesch,48.1000,51.9000,,,2.0800,1.9300,,,,,,
Roannechallenger,R32,Sascha Gueymard Wayenburg,Francesco Passaro,19.7000,80.3000,,,5.0800,1.2500,,,,,,
Calichallenger,R32,Tomas Barrios Vera,Juan Alejandro Hernandez Serrano,89.9000,10.1000,,,1.1100,9.9000,,,,,,
Calichallenger,R32,Adolfo Daniel Vallejo,Luciano Emanuel Ambrogi,78.9000,21.1000,,,1.2700,4.7400,,,,,,
Calichallenger,R32,Guido Ivan Justo,Mateus Alves,57.6000,42.4000,,,1.7400,2.3600,,,,,,
Calichallenger,R32,Federico Agustin Gomez,Lukas Neumayer,47.1000,52.9000,,,2.1200,1.8900,,,,,,
Fairfieldchallenger,R32,Benjamin Hassan,Tibo Colson,76.1000,23.9000,,,1.3100,4.1800,,,,,,
Fairfieldchallenger,R32,Dominique Rolland,Maxwell Mckennon,50.0000,50.0000,,,2.0000,2.0000,,,,,,
Fairfieldchallenger,R32,Tyler Zink,Moerani Bouzige,76.8000,23.2000,,,1.3000,4.3100,,,,,,
Hersonissos5Challenger,R32,Kimmer Coppejans,Edas Butvilas,43.4000,56.6000,,,2.3000,1.7700,,,,,,
Hersonissos5Challenger,R32,Toby Samuel,Mees Rottgering,43.5000,56.5000,,,2.3000,1.7700,,,,,,
Hersonissos5Challenger,R32,Karan Singh,Radu Albot,21.6000,78.4000,,,4.6300,1.2800,,,,,,
Hersonissos5Challenger,R32,Dennis Novak,Dimitar Kuzmanov,49.5000,50.5000,,,2.0200,1.9800,,,,,,
