TournamentName,Round,Player1Name,Player2Name,Player1_Match_Prob,Player2_Match_Prob,bc_p1_prob,bc_p2_prob,Player1_Match_Odds,Player2_Match_Odds,bc_p1_odds,bc_p2_odds,p1_spread,p2_spread,rel_p1_spread,rel_p2_spread
Atptokyo,R16,Carlos Alcaraz,Zizou Bergs,94.5000,5.5000,,,1.0600,18.1800,,,,,,
Atptokyo,R16,Brandon Nakashima,Marton Fucsovics,58.9000,41.1000,,,1.7000,2.4300,,,,,,
Atpbeijing,R16,Jannik Sinner,Terence Atmane,94.3000,5.7000,,,1.0600,17.5400,,,,,,
Atpbeijing,R16,Alex De Minaur,Arthur Rinderknech,79.0000,21.0000,,,1.2700,4.7600,,,,,,
Atpbeijing,R16,Arthur Cazaux,Jakub Mensik,27.9000,72.1000,,,3.5800,1.3900,,,,,,
Orleanschallenger,SF,Raphael Collignon,Justin Engel,81.8000,18.2000,,,1.2200,5.4900,,,,,,
Orleanschallenger,SF,Mark Lajal,Martin Landaluce,57.0000,43.0000,,,1.7500,2.3300,,,,,,
Jingshanchallenger,SF,Yannick Hanfmann,Eliot Spizzirri,55.2000,44.8000,,,1.8100,2.2300,,,,,,
Jingshanchallenger,SF,Alex Bolt,Mackenzie Mcdonald,24.3000,75.7000,,,4.1200,1.3200,,,,,,
Lisbonchallenger,SF,Stefano Travaglia,Henrique Rocha,56.1000,43.9000,,,1.7800,2.2800,,,,,,
Lisbonchallenger,SF,Ignacio Buse,Vilius Gaubas,79.5000,20.5000,,,1.2600,4.8800,,,,,,
Buenosaireschallenger,SF,Roman Andres Burruchaga,Nicolas Kicker,71.3000,28.7000,,,1.4000,3.4800,,,,,,
Buenosaireschallenger,SF,Alex Barrena,Alvaro Guillen Meza,52.8000,47.2000,,,1.8900,2.1200,,,,,,
Lasvegaschallenger,QF,Andre Ilagan,Moerani Bouzige,72.9000,27.1000,,,1.3700,3.6900,,,,,,
