TournamentName,Round,Player1Name,Player2Name,Player1_Match_Prob,Player2_Match_Prob,bc_p1_prob,bc_p2_prob,Player1_Match_Odds,Player2_Match_Odds,bc_p1_odds,bc_p2_odds,p1_spread,p2_spread,rel_p1_spread,rel_p2_spread
Atploscabos,SF,Andrey Rublev,Aleksandar Kovacevic,79.0000,21.0000,,,1.2700,4.7600,,,,,,
Atpgstaad,SF,Juan Manuel Cerundolo,Ignacio Buse,59.9000,40.1000,53.7634,46.2366,1.6700,2.4900,1.7200,2.0000,0.0500,-0.4900,0.0299,-0.1968
Atpgstaad,SF,Arthur Cazaux,Alexander Bublik,14.9000,85.1000,,,6.7100,1.1800,,,,,,
Atpbastad,SF,Francisco Cerundolo,Luciano Darderi,70.1000,29.9000,,,1.4300,3.3400,,,,,,
Atpbastad,SF,Camilo Ugo Carabelli,Jesper De Jong,56.1000,43.9000,,,1.7800,2.2800,,,,,,
Sanmarinochallenger,SF,Lukas Klein,Matteo Gigante,40.9000,59.1000,45.5764,54.4236,2.4400,1.6900,2.0300,1.7000,-0.4100,0.0100,-0.1680,0.0059
Sanmarinochallenger,SF,Dino Prizmic,Thiago Agustin Tirante,67.2000,32.8000,60.4651,39.5349,1.4900,3.0500,1.5300,2.3400,0.0400,-0.7100,0.0268,-0.2328
Granbychallenger,SF,Eliot Spizzirri,August Holmgren,66.8000,33.2000,57.7836,42.2164,1.5000,3.0100,1.6000,2.1900,0.1000,-0.8200,0.0667,-0.2724
Granbychallenger,SF,Liam Draxl,Alexander Blockx,52.7000,47.3000,48.6486,51.3514,1.9000,2.1100,1.9000,1.8000,0.0000,-0.3100,0.0000,-0.1469
Bunschotenchallenger,SF,Kimmer Coppejans,Alex Barrena,46.9000,53.1000,,,2.1300,1.8800,,,,,,
Bunschotenchallenger,SF,Jan Choinski,Guy Den Ouden,38.9000,61.1000,44.2667,55.7333,2.5700,1.6400,2.0900,1.6600,-0.4800,0.0200,-0.1868,0.0122
Pozoblancochallenger,SF,Oliver Crawford,Daniel Merida Aguilar,60.9000,39.1000,,,1.6400,2.5600,,,,,,
Pozoblancochallenger,SF,Tiago Pereira,Fajing Sun,23.0000,77.0000,58.5302,41.4698,4.3500,1.3000,1.5800,2.2300,-2.7700,0.9300,-0.6368,0.7154
