tournament,p1_name,p2_name,p1_odds,p2_odds,scrape_timestamp_utc
"Challenger, Tallahassee, USA","Andrade, Andres","Mmoh, Michael",2.43,1.47,2025-04-16 06:05:06 UTC
"Challenger, Tallahassee, USA","Popko, Dmitry","Rodesch, Chris",1.55,2.24,2025-04-16 06:05:06 UTC
"Challenger, Tallahassee, USA","Krueger, Mitchell",Blancaneaux Geoffrey,1.55,2.24,2025-04-16 06:05:06 UTC
"Challenger, Tallahassee, USA","Erhard, Mathys","Maloney, Patrick",1.83,1.83,2025-04-16 06:05:06 UTC
"Challenger, Tallahassee, USA","Galarneau, Alexis","Reis Da Silva, Joao Lucas",1.55,2.24,2025-04-16 06:05:06 UTC
ATP Barcelone,"Martinez Portero, Pedro","Fils, Arthur",3.9,1.23,2025-04-16 06:05:06 UTC
ATP Barcelone,"Rune, Holger",Baez Sebastian,1.71,2.06,2025-04-16 06:05:06 UTC
ATP Barcelone,Tsitsipas Stefano,"Korda, Sebastian",1.32,3.21,2025-04-16 06:05:06 UTC
ATP Barcelone,"Medjedovic, Hamad","Ruud, Casper",2.99,1.36,2025-04-16 06:05:06 UTC
ATP Barcelone,"Fearnley, Jacob","De Minaur, Alex",6.97,1.08,2025-04-16 06:05:06 UTC
ATP Barcelone,"Alcaraz Garfia, Carlos","Djere, Laslo",1.06,7.93,2025-04-16 06:05:06 UTC
ATP Barcelone,"Davidovich Fokina, Alejandro",Rublev Andrey,1.77,1.98,2025-04-16 06:05:06 UTC
ATP Barcelone,"Munar, Jaume","Khachanov, Karen",2.14,1.66,2025-04-16 06:05:06 UTC
ATP Munich,"Darderi, Luciano","Kecmanovic, Miomir",1.74,2.02,2025-04-16 06:05:06 UTC
ATP Munich,"Van De Zandschulp, Botic","Shelton, Ben",2.05,1.72,2025-04-16 06:05:06 UTC
ATP Munich,"Zverev, Alexander","Altmaier, Daniel",1.14,5.2,2025-04-16 06:05:06 UTC
ATP Munich,"Griekspoor, Tallon","Hanfmann, Yannick",1.31,3.27,2025-04-16 06:05:06 UTC
ATP Munich,"Cerundolo, Francisco","Shevchenko, Alexander",1.13,5.42,2025-04-16 06:05:06 UTC
ATP Munich,"Humbert, Ugo","Marozsan, Fabian",2.08,1.7,2025-04-16 06:05:06 UTC
ATP Munich,"Bergs, Zizou","Dedura-Palomero, Diego",1.15,5.0,2025-04-16 06:05:06 UTC
ATP Munich,"Goffin, David","Navone, Mariano",2.7,1.43,2025-04-16 06:05:06 UTC
Challenger Oeiras 4,Barrere Gregoire,"Van Assche, Luca",2.49,1.45,2025-04-16 06:05:06 UTC
Challenger Oeiras 4,"Royer, Valentin","Cerundolo, Juan Manuel",1.69,2.0,2025-04-16 06:05:06 UTC
Challenger Oeiras 4,"Boyer, Tristan","Yevseyev, Denis",1.4,2.65,2025-04-16 06:05:06 UTC
Challenger Oeiras 4,"Lajovic, Dusan","Pereira, Tiago",1.1,5.47,2025-04-16 06:05:06 UTC
Challenger Oeiras 4,"Den Ouden, Guy","Zapata Miralles, Bernabe",1.51,2.33,2025-04-16 06:05:06 UTC
Challenger Oeiras 4,"Moro Canas, Alejandro","Rocha, Henrique",1.92,1.75,2025-04-16 06:05:06 UTC
Challenger Oeiras 4,"Araujo, Pedro","Bertola, Remy",2.43,1.47,2025-04-16 06:05:06 UTC
Challenger Oeiras 4,Kukushkin Mikhail,"Moller, Elmer",3.22,1.28,2025-04-16 06:05:06 UTC
Challenger San Luis Potosi,"Zahraj, Patrick","Tobon, Miguel",1.2,3.87,2025-04-16 06:05:06 UTC
Challenger San Luis Potosi,"Martin, Dan","Paris, Tom",2.4,1.48,2025-04-16 06:05:06 UTC
Challenger San Luis Potosi,"Alves, Mateus","Soto, Matias",2.2,1.57,2025-04-16 06:05:06 UTC
Challenger Abidjan,"Berankis, Ricardas","Bakshi, Aleksandre",1.35,2.85,2025-04-16 06:05:06 UTC
Challenger Abidjan,Kirkin Ergi,"Colson, Tibo",1.9,1.77,2025-04-16 06:05:06 UTC
Challenger Abidjan,"Potenza, Luca","Geerts, Michaël",3.1,1.3,2025-04-16 06:05:06 UTC
Challenger Abidjan,"Chidekh, Clement","Jones, Maximus",1.35,2.85,2025-04-16 06:05:06 UTC
Challenger Busan,"Walton, Adam","Shimizu, Yuta",1.28,3.22,2025-04-16 06:05:06 UTC
Challenger Busan,"Bolt, Alex","Holt, Brandon",2.85,1.35,2025-04-16 06:05:06 UTC
Challenger Busan,"Campana Lee, Gerard","Kubler, Jason",3.58,1.23,2025-04-16 06:05:06 UTC
