tournament,p1_name,p2_name,p1_odds,p2_odds,scrape_timestamp_utc
Challenger Granby,"Gengel, Marek","Zhou, Yi",2.58,1.42,2025-07-14 06:21:24 UTC
Challenger Granby,"Watanuki, Yosuke","Sell, Karue",1.48,2.4,2025-07-14 06:21:24 UTC
Challenger Granby,"Jasika, Omar","Boulais, Justin",1.83,1.83,2025-07-14 06:21:24 UTC
Challenger Granby,"Spizzirri, Eliot","Jubb, Paul",1.51,2.33,2025-07-14 06:21:24 UTC
Challenger Granby,"Arseneault, Nicolas","Trotter, James Kent",4.09,1.18,2025-07-14 06:21:24 UTC
Challenger Granby,"Shimabukuro, Sho","Aguilar, Juan Carlos",1.22,3.67,2025-07-14 06:21:24 UTC
Challenger Granby,"Andrade, Andres","Zink, Tyler",1.55,2.24,2025-07-14 06:21:24 UTC
Challenger Granby,"Kypson, Patrick","Nakagawa, Naoki",1.08,6.02,2025-07-14 06:21:24 UTC
Challenger Granby,Wu Tung Lin,"Shimizu, Yuta",2.24,1.55,2025-07-14 06:21:24 UTC
Challenger Granby,"Mayo, Aidan","Galarneau, Alexis",2.33,1.51,2025-07-14 06:21:24 UTC
Challenger Granby,"Noguchi, Rio","Sekulic, Philip",1.33,2.94,2025-07-14 06:21:24 UTC
Challenger Bunschoten,"Choinski, Jan","Balciunas, Manvydas",1.07,6.83,2025-07-14 06:21:24 UTC
Challenger Bunschoten,"Onclin, Gauthier","Giustino, Lorenzo",1.38,2.81,2025-07-14 06:21:24 UTC
Challenger Bunschoten,"Reis Da Silva, Joao Lucas","Coppejans, Kimmer",1.85,1.85,2025-07-14 06:21:24 UTC
Challenger Bunschoten,"Erhard, Mathys","Forger, Abel",1.2,4.04,2025-07-14 06:21:24 UTC
Challenger Bunschoten,"Houkes, Max","Geerts, Michaël",1.51,2.39,2025-07-14 06:21:24 UTC
Challenger Bunschoten,"Pucinelli De Almeida, Matheus","Den Ouden, Guy",2.29,1.55,2025-07-14 06:21:24 UTC
Challenger Bunschoten,Blancaneaux Geoffrey,"Tabur, Clément",2.11,1.65,2025-07-14 06:21:24 UTC
Challenger Bunschoten,"Rottgering, Mees","Hassan, Benjamin",3.93,1.21,2025-07-14 06:21:24 UTC
Challenger Bunschoten,"Ferreira Silva, Frederico","Gakhov, Ivan",2.07,1.67,2025-07-14 06:21:24 UTC
Challenger Bunschoten Qualification,"Dutra Da Silva, Daniel","Matusevich, Anton",1.6,2.14,2025-07-14 06:21:24 UTC
Challenger Bunschoten Qualification,"Krumich, Martin","Gentzsch, Tom",1.8,1.86,2025-07-14 06:21:24 UTC
Challenger Bunschoten Qualification,"De Lange, Pieter","Stijn, Slump",3.87,1.2,2025-07-14 06:21:24 UTC
Challenger Bunschoten Qualification,"Visker, Niels","Moeller, Marvin",3.87,1.2,2025-07-14 06:21:24 UTC
Challenger Pozoblanco,"Jodar, Rafael","Alvarez Varona, Nicolas",1.6,2.19,2025-07-14 06:21:24 UTC
Challenger Pozoblanco,"Bertrand, Robin","Merida, Daniel",2.0,1.72,2025-07-14 06:21:24 UTC
Challenger Pozoblanco,"Cui, Jie","Butvilas, Edas",1.87,1.83,2025-07-14 06:21:24 UTC
Challenger Pozoblanco,"Pereira, Tiago","Lopez Escribano, Alejandro",1.01,11.0,2025-07-14 06:21:24 UTC
Challenger Pozoblanco,"Sun, Fajing","Escoffier, Antoine",1.83,1.87,2025-07-14 06:21:24 UTC
Challenger Pozoblanco,"Cejudo, Miguel","Crawford, Oliver",11.0,1.01,2025-07-14 06:21:24 UTC
Challenger Pozoblanco,"Added, Dan","Moro Canas, Alejandro",2.19,1.6,2025-07-14 06:21:24 UTC
Challenger Pozoblanco,"Sanchez-Izquierdo, Nikolas","Elias, Gastao",2.19,1.6,2025-07-14 06:21:24 UTC
Challenger Pozoblanco,"Soto, Matias","Martineau, Matteo",2.47,1.48,2025-07-14 06:21:24 UTC
Challenger Pozoblanco,Grenier Hugo,"Shelbayh, Abdullah",1.37,2.85,2025-07-14 06:21:24 UTC
Challenger Pozoblanco,"Sultanov, Khumoyun","Purtseladze, Saba",1.85,1.85,2025-07-14 06:21:24 UTC
Challenger Pozoblanco Qualification,"Parker, Stuart","Martinez, Alex",2.14,1.6,2025-07-14 06:21:24 UTC
Challenger Pozoblanco Qualification,"Andaloro, Fabrizio","Reymond, Arthur",1.38,2.72,2025-07-14 06:21:24 UTC
Challenger Pozoblanco Qualification,"Peniston, Ryan","Ursu, Vadym",1.28,3.22,2025-07-14 06:21:24 UTC
Challenger Pozoblanco Qualification,"Montes De La Torre, Inaki","Blanch, Darwin",1.83,1.83,2025-07-14 06:21:24 UTC
Challenger Pozoblanco Qualification,"Binda, Alexandr","Winter, Edward",2.43,1.47,2025-07-14 06:21:24 UTC
Challenger Pozoblanco Qualification,"Glinka, Daniil","Shah, Aryan",1.7,1.99,2025-07-14 06:21:24 UTC
Challenger San Marino,Sachko Vitaliy,"Gomez, Federico Agustin",1.59,2.21,2025-07-14 06:21:24 UTC
Challenger San Marino,"Prizmic, Dino","Guillen Meza, Alvaro",1.05,7.77,2025-07-14 06:21:24 UTC
Challenger San Marino,"Blanchet, Ugo","Caniato, Carlo Alberto",1.34,2.99,2025-07-14 06:21:24 UTC
Challenger San Marino,"Arnaboldi, Feder.","Jacquet, Kyrian",2.47,1.48,2025-07-14 06:21:24 UTC
Challenger San Marino,"Fatic, Nerman","Tirante, Thiago Agustin",3.15,1.31,2025-07-14 06:21:24 UTC
Challenger San Marino,"Basile, Pierluigi","Vallejo, Adolfo Daniel",1.88,1.82,2025-07-14 06:21:24 UTC
Challenger San Marino,"Dellien, Murkel","Klein, Lukas",2.81,1.38,2025-07-14 06:21:24 UTC
Challenger San Marino,"Rincon, Daniel","Engel, Justin",1.5,2.41,2025-07-14 06:21:24 UTC
Challenger San Marino,"Gea, Arthur","Mayot, Harold",2.19,1.6,2025-07-14 06:21:24 UTC
Challenger San Marino,"Royer, Valentin","Mena, Facundo",1.28,3.34,2025-07-14 06:21:24 UTC
Challenger San Marino Qualification,"Prihodko, Oleg","Pecci, Alessandro",1.53,2.28,2025-07-14 06:21:24 UTC
Challenger San Marino Qualification,"Prado Angelo, Juan Carlos","Berankis, Ricardas",1.4,2.65,2025-07-14 06:21:24 UTC
Challenger San Marino Qualification,"Picchione, Andrea","Karol, Milos",2.18,1.58,2025-07-14 06:21:24 UTC
Challenger San Marino Qualification,"Olivieri, Genaro Alberto","Villanueva, Gonzalo",1.68,2.01,2025-07-14 06:21:24 UTC
Challenger San Marino Qualification,"Janvier, Maxime","Kestelboim, Mariano",1.99,1.7,2025-07-14 06:21:24 UTC
Challenger San Marino Qualification,"Forti, Francesco","Ivanovski, Kalin",2.14,1.6,2025-07-14 06:21:24 UTC
