TournamentName,Round,Player1Name,Player2Name,Player1_Match_Prob,Player2_Match_Prob,bc_p1_prob,bc_p2_prob,Player1_Match_Odds,Player2_Match_Odds,bc_p1_odds,bc_p2_odds,p1_spread,p2_spread,rel_p1_spread,rel_p2_spread
Newportchallenger,R16,Brandon Holt,Zachary Svajda,54.7000,45.3000,,,1.8300,2.2100,,,,,,
Newportchallenger,R16,Oscar Weightman,Yosuke Watanuki,21.9000,78.1000,,,4.5700,1.2800,,,,,,
Newportchallenger,R16,Tristan Schoolkate,James Mccabe,75.0000,25.0000,,,1.3300,4.0000,,,,,,
Braunschweigchallenger,QF,Yannick Hanfmann,Filip Misolic,35.1000,64.9000,,,2.8500,1.5400,,,,,,
Braunschweigchallenger,QF,Mariano Navone,Botic Van De Zandschulp,66.4000,33.6000,,,1.5100,2.9800,,,,,,
Braunschweigchallenger,QF,Juan Manuel Cerundolo,Raphael Collignon,48.5000,51.5000,,,2.0600,1.9400,,,,,,
Braunschweigchallenger,QF,Alex Molcan,Roberto Carballes Baena,34.2000,65.8000,,,2.9200,1.5200,,,,,,
Triestechallenger,R16,Sumit Nagal,Marco Cecchinato,52.2000,47.8000,,,1.9200,2.0900,,,,,,
Triestechallenger,R16,Federico Cina,Maxim Mrva,56.3000,43.7000,,,1.7800,2.2900,,,,,,
Triestechallenger,R16,Matej Dodig,Jurij Rodionov,34.0000,66.0000,,,2.9400,1.5200,,,,,,
Triestechallenger,R16,Lukas Neumayer,Andrea Collarini,58.7000,41.3000,,,1.7000,2.4200,,,,,,
Iasichallenger,R16,Hugo Dellien,Titouan Droguet,48.7000,51.3000,,,2.0500,1.9500,,,,,,
Iasichallenger,R16,Luca Preda,Duje Ajdukovic,47.8000,52.2000,,,2.0900,1.9200,,,,,,
Winnipegchallenger,R16,Alexander Blockx,Rei Sakamoto,66.9000,33.1000,,,1.4900,3.0200,,,,,,
Winnipegchallenger,R16,Moerani Bouzige,Yuta Shimizu,25.6000,74.4000,,,3.9100,1.3400,,,,,,
Winnipegchallenger,R16,Sho Shimabukuro,Garrett Johns,70.6000,29.4000,,,1.4200,3.4000,,,,,,
Winnipegchallenger,R16,Paul Jubb,Yu Hsiou Hsu,40.8000,59.2000,,,2.4500,1.6900,,,,,,
Nottingham3Challenger,R16,Liam Broady,Kyle Edmund,48.3000,51.7000,,,2.0700,1.9300,,,,,,
Nottingham3Challenger,R16,Patrick Zahraj,Kenny De Schepper,45.3000,54.7000,,,2.2100,1.8300,,,,,,
