tournament,p1_name,p2_name,p1_odds,p2_odds,scrape_timestamp_utc
ATP Rome Italie,"Arnaldi, Matteo","Bautista Agut, Roberto",1.27,3.54,2025-05-08 06:05:18 UTC
ATP Rome Italie,"Gaston, Hugo","Jarry, Nicolas",2.48,1.5,2025-05-08 06:05:18 UTC
ATP Rome Italie,"De Jong, Jesper","Shevchenko, Alexander",1.64,2.18,2025-05-08 06:05:18 UTC
ATP Rome Italie,"Vukic, Aleksandar","Moreno De Alboran, Nicolas",2.18,1.64,2025-05-08 06:05:18 UTC
ATP Rome Italie,"Marozsan, Fabian","Fonseca, Joao",2.78,1.41,2025-05-08 06:05:18 UTC
ATP Rome Italie,"Navone, Mariano","Cina, Federico",1.2,4.23,2025-05-08 06:05:18 UTC
ATP Rome Italie,"Nardi, Luca","Cobolli, Flavio",3.04,1.35,2025-05-08 06:05:18 UTC
ATP Rome Italie,"Borges, Nuno","Seyboth Wild, Thiago",1.75,2.01,2025-05-08 06:05:18 UTC
ATP Rome Italie,"Rinderknech, Arthur","Gigante, Matteo",2.06,1.71,2025-05-08 06:05:18 UTC
ATP Rome Italie,"Barrios Vera, Marcelo Tomas","Munar, Jaume",2.19,1.63,2025-05-08 06:05:18 UTC
ATP Rome Italie,Bublik Alexander,Safiullin Roman,1.71,2.06,2025-05-08 06:05:18 UTC
ATP Rome Italie,"Diallo, Gabriel",Giron Marcos,1.73,2.03,2025-05-08 06:05:18 UTC
ATP Rome Italie,"Carballes Baena, Roberto","Ofner, Sebastian",2.25,1.6,2025-05-08 06:05:18 UTC
ATP Rome Italie,"Tien, Learner","Opelka, Reilly",1.97,1.78,2025-05-08 06:05:18 UTC
ATP Rome Italie,"Bellucci, Mattia","Martinez Portero, Pedro",2.11,1.68,2025-05-08 06:05:18 UTC
ATP Rome Italie,"Fearnley, Jacob","Fognini, Fabio",1.45,2.63,2025-05-08 06:05:18 UTC
ATP Rome Italie,"Comesana, Francisco","Rune, Holger",3.9,1.23,2025-05-08 06:05:18 UTC
ATP Rome Italie,"Thompson, Jordan","Nakashima, Brand.",2.4,1.53,2025-05-08 06:05:18 UTC
ATP Rome Italie,"Humbert, Ugo",Moutet Corentin,1.7,2.08,2025-05-08 06:05:18 UTC
ATP Rome Italie,"Müller, Alexandre",Tsitsipas Stefano,3.21,1.32,2025-05-08 06:05:18 UTC
Challenger Prague,"Choinski, Jan","Blockx, Alexander",2.35,1.5,2025-05-08 06:05:18 UTC
Challenger Prague,"Gueymard-Wayenburg, Sascha","Rottgering, Mees",1.81,1.85,2025-05-08 06:05:18 UTC
Challenger Prague,"Den Ouden, Guy","Barton, Hynek",1.55,2.24,2025-05-08 06:05:18 UTC
Challenger Prague,"Misolic, Filip","Basilashvili, Nikoloz",1.38,2.72,2025-05-08 06:05:18 UTC
Challenger Prague,"Budkov Kjaer, Nicolai","Landaluce, Martin",2.18,1.58,2025-05-08 06:05:18 UTC
Challenger Prague,"Chazal, Maxime","Klein, Lukas",2.49,1.45,2025-05-08 06:05:18 UTC
Challenger Santos,"Boscardin Dias, Pedro","Mager, Gianluca",1.67,2.03,2025-05-08 06:05:18 UTC
Challenger Santos,"Olivieri, Genaro Alberto","Midon, Lautaro",2.35,1.5,2025-05-08 06:05:18 UTC
Challenger Santos,"Pucinelli De Almeida, Matheus","Alvarez Varona, Nicolas",1.57,2.2,2025-05-08 06:05:18 UTC
Challenger Santos,"Guillen Meza, Alvaro","Olivo, Renzo",1.42,2.58,2025-05-08 06:05:18 UTC
Challenger Francavilla,"Lajal, Mark","Berrettini, Jacopo",1.63,2.09,2025-05-08 06:05:18 UTC
Challenger Francavilla,"Vatutin, Alexey","Vacherot, Valentin",3.58,1.23,2025-05-08 06:05:18 UTC
Challenger Francavilla,"Maestrelli, Francesco","Albot, Radu",1.86,1.8,2025-05-08 06:05:18 UTC
Challenger Francavilla,"Skatov, Timofey",Paire Benoit,1.23,3.58,2025-05-08 06:05:18 UTC
Challenger Francavilla,"Stricker, Dominic","Coppejans, Kimmer",2.16,1.59,2025-05-08 06:05:18 UTC
Challenger Wuxi,"Noguchi, Rio","Atmane, Terence",2.49,1.45,2025-05-08 06:05:18 UTC
Challenger Wuxi,"Sun, Fajing","Peniston, Ryan",2.85,1.35,2025-05-08 06:05:18 UTC
