tournament,p1_name,p2_name,p1_odds,p2_odds,scrape_timestamp_utc
ATP Rome Italie,"Munar, Jaume","Ruud, Casper",4.36,1.19,2025-05-14 06:05:39 UTC
ATP Rome Italie,"Draper, Jack","Alcaraz Garfia, Carlos",2.82,1.4,2025-05-14 06:05:39 UTC
ATP Rome Italie,"Musetti, Lorenzo","Zverev, Alexander",2.21,1.62,2025-05-14 06:05:39 UTC
ATP Rome Italie,Hurkacz Hubert,"Paul, Tommy",2.67,1.44,2025-05-14 06:05:39 UTC
Challenger Bogota,"Cid Subervi, Roberto","Sakamoto, Pedro",1.7,1.99,2025-05-14 06:05:39 UTC
Challenger Bogota,"Boscardin Dias, Pedro","Ejupovic, Elmar",1.72,1.96,2025-05-14 06:05:39 UTC
Challenger Bogota,"Rodriguez, Loren.","Alvarez Varona, Nicolas",2.85,1.35,2025-05-14 06:05:39 UTC
Challenger Bogota,"Mejia, Nicolas","Rodrigues, Pedro (2006)",1.35,2.85,2025-05-14 06:05:39 UTC
Challenger Bogota,Casanova Hernan,"Tobon, Miguel",1.3,3.1,2025-05-14 06:05:39 UTC
Challenger Bordeaux,"Hijikata, Rinky","Basavareddy, Nishesh",2.3,1.52,2025-05-14 06:05:39 UTC
Challenger Bordeaux,"Hassan, Benjamin",Barrere Gregoire,2.14,1.6,2025-05-14 06:05:39 UTC
Challenger Bordeaux,"Basilashvili, Nikoloz",Ramos Vinolas Albert,2.22,1.56,2025-05-14 06:05:39 UTC
Challenger Bordeaux,Kukushkin Mikhail,"Kotov, Pavel",2.68,1.39,2025-05-14 06:05:39 UTC
Challenger Bordeaux,"Zapata Miralles, Bernabe","Halys, Quentin",1.99,1.7,2025-05-14 06:05:39 UTC
Challenger Bordeaux,"Kovacevic, Aleksandar","Hemery, Calvin",1.55,2.24,2025-05-14 06:05:39 UTC
Challenger Bordeaux,"Atmane, Terence","Galan, Daniel Elahi",3.1,1.3,2025-05-14 06:05:39 UTC
Challenger Bordeaux,Nagal Sumit,"Gaston, Hugo",3.42,1.25,2025-05-14 06:05:39 UTC
Challenger Bordeaux,"Herbert, Pierre-Hugues","Mpetshi-Perricard, Giovanni",2.24,1.55,2025-05-14 06:05:39 UTC
Challenger Oeiras 5,"Burruchaga, Roman Andres","Trotter, James Kent",1.14,4.66,2025-05-14 06:05:39 UTC
Challenger Oeiras 5,"Krueger, Mitchell","Merida, Daniel",2.16,1.59,2025-05-14 06:05:39 UTC
Challenger Oeiras 5,"Taberner, Carlos","Wu, Yibing",1.55,2.24,2025-05-14 06:05:39 UTC
Challenger Oeiras 5,"Zeppieri, Giulio","Eubanks, Christopher",1.35,2.85,2025-05-14 06:05:39 UTC
Challenger Oeiras 5,"Elias, Gastao","Rocha, Henrique",2.4,1.48,2025-05-14 06:05:39 UTC
Challenger Oeiras 5,"Vasa, Eero",Habib Hady,4.66,1.14,2025-05-14 06:05:39 UTC
Challenger Oeiras 5,"Olivieri, Genaro Alberto","Tirante, Thiago Agustin",2.65,1.4,2025-05-14 06:05:39 UTC
Challenger Oeiras 5,"Ymer, Elias",Garin Christian,2.85,1.35,2025-05-14 06:05:39 UTC
Challenger Tunis,"Droguet, Titouan","Shimizu, Yuta",1.28,3.22,2025-05-14 06:05:39 UTC
Challenger Tunis,"Coria, Federico","Dalla Valle, Enrico",1.35,2.85,2025-05-14 06:05:39 UTC
Challenger Tunis,"Piros, Zsombor","Roca Batalla, Oriol",1.34,2.89,2025-05-14 06:05:39 UTC
Challenger Tunis,"Dellien, Murkel","Wong, Coleman",1.59,2.16,2025-05-14 06:05:39 UTC
Challenger Tunis,"Tomic, Bernard","Gakhov, Ivan",2.0,1.69,2025-05-14 06:05:39 UTC
Challenger Tunis,"Maestrelli, Francesco","Nava, Emilio",3.1,1.3,2025-05-14 06:05:39 UTC
Challenger Tunis,"Mrva, Maxim","Rodesch, Chris",2.52,1.44,2025-05-14 06:05:39 UTC
Challenger Tunis,"Royer, Valentin","Echargui, Moez",1.07,6.35,2025-05-14 06:05:39 UTC
Challenger Turin,"Yunchaokete, Bu","Fonio, Giovanni",1.33,2.94,2025-05-14 06:05:39 UTC
Challenger Turin,"Spizzirri, Eliot",Sachko Vitaliy,2.03,1.67,2025-05-14 06:05:39 UTC
Challenger Turin,"Pellegrino, Andrea","Altmaier, Daniel",2.24,1.55,2025-05-14 06:05:39 UTC
Challenger Turin,"Prihodko, Oleg","Fognini, Fabio",2.61,1.41,2025-05-14 06:05:39 UTC
Challenger Turin,"Ugo Carabelli, Camilo","Virtanen, Otto",1.45,2.49,2025-05-14 06:05:39 UTC
Challenger Turin,"Gomez, Federico Agustin","Passaro, Francesco",3.35,1.26,2025-05-14 06:05:39 UTC
Challenger Turin,"Nardi, Luca","Navone, Mariano",2.94,1.33,2025-05-14 06:05:39 UTC
Challenger Turin,"Tseng, Chun Hsin","Carballes Baena, Roberto",1.7,1.99,2025-05-14 06:05:39 UTC
Challenger Turin,"Arnaboldi, Feder.",Bublik Alexander,3.87,1.2,2025-05-14 06:05:39 UTC
