tournament,p1_name,p2_name,p1_odds,p2_odds,scrape_timestamp_utc
Challenger Little Rock,"Nakagawa, Naoki","Andrade, Andres",2.76,1.37,2025-05-30 06:17:11 UTC
Challenger Little Rock,"Kypson, Patrick","Noguchi, Rio",1.42,2.58,2025-05-30 06:17:11 UTC
Challenger Little Rock,"Zheng, Michael","Martin, Andres",1.83,1.83,2025-05-30 06:17:11 UTC
Challenger Little Rock,"Miyoshi, Kenta","Draxl, Liam",3.22,1.28,2025-05-30 06:17:11 UTC
ATP Open de France,"Musetti, Lorenzo","Navone, Mariano",1.12,5.66,2025-05-30 06:17:11 UTC
ATP Open de France,"Borges, Nuno","Popyrin, Alexei",2.11,1.68,2025-05-30 06:17:11 UTC
ATP Open de France,"Khachanov, Karen","Paul, Tommy",1.72,2.05,2025-05-30 06:17:11 UTC
ATP Open de France,"Halys, Quentin","Rune, Holger",4.82,1.16,2025-05-30 06:17:11 UTC
ATP Open de France,"Medjedovic, Hamad","Altmaier, Daniel",1.49,2.51,2025-05-30 06:17:11 UTC
ATP Open de France,"Shelton, Ben","Gigante, Matteo",1.6,2.25,2025-05-30 06:17:11 UTC
ATP Open de France,"Tiafoe, Francis","Korda, Sebastian",1.95,1.8,2025-05-30 06:17:11 UTC
ATP Open de France,"Dzumhur, Damir","Alcaraz Garfia, Carlos",12.59,1.01,2025-05-30 06:17:11 UTC
ATP Open de France,Bublik Alexander,"Rocha, Henrique",1.35,3.04,2025-05-30 06:17:11 UTC
ATP Open de France,"Sinner, Jannik","Lehecka, Jiri",1.07,7.41,2025-05-30 06:17:11 UTC
ATP Open de France,Rublev Andrey,"Fils, Arthur",1.56,2.33,2025-05-30 06:17:11 UTC
ATP Open de France,"Zverev, Alexander","Cobolli, Flavio",1.23,3.9,2025-05-30 06:17:11 UTC
ATP Open de France,"Griekspoor, Tallon","Quinn, Ethan",1.2,4.23,2025-05-30 06:17:11 UTC
ATP Open de France,"Norrie, Cameron","Fearnley, Jacob",1.99,1.76,2025-05-30 06:17:11 UTC
ATP Open de France,"Misolic, Filip","Djokovic, Novak",8.54,1.05,2025-05-30 06:17:11 UTC
ATP Open de France,"Fonseca, Joao","Draper, Jack",2.43,1.52,2025-05-30 06:17:11 UTC
Challenger Chisinau,"Simakin, Ilia","Bar Biryukov, Petr",1.3,3.1,2025-05-30 06:17:11 UTC
Challenger Chisinau,"Uchida, Kaichi","Hussey, Giles",2.76,1.37,2025-05-30 06:17:11 UTC
Challenger Chisinau,"Parker, Stuart","Samuel, Toby",1.93,1.74,2025-05-30 06:17:11 UTC
Challenger Chisinau,"Chidekh, Clement","Strombachs, Robert",1.77,1.9,2025-05-30 06:17:11 UTC
Challenger Vicenza,"Tseng, Chun Hsin","Schwaerzler, Joel",1.41,2.61,2025-05-30 06:17:11 UTC
Challenger Vicenza,"Rodesch, Chris","Mena, Facundo",1.45,2.49,2025-05-30 06:17:11 UTC
Challenger Vicenza,"Neumayer, Lukas","Buse, Ignacio",1.99,1.7,2025-05-30 06:17:11 UTC
Challenger Vicenza,"Ajdukovic, Duje","Kym, Jérôme",2.58,1.42,2025-05-30 06:17:11 UTC
