tournament,p1_name,p2_name,p1_odds,p2_odds,scrape_timestamp_utc
ATP Madrid,"Ruud, Casper","Draper, Jack",2.74,1.42,2025-05-04 06:05:30 UTC
Challenger Mauthausen,"Barrios Vera, Marcelo Tomas",Garin Christian,1.8,1.86,2025-05-04 06:05:30 UTC
Challenger Aix-en-Provence,"Wawrinka, Stan","Coric, Borna",2.11,1.62,2025-05-04 06:05:30 UTC
Challenger Francavilla Qualification,"Lorusso, Lorenzo","Campana Lee, Gerard",7.67,1.04,2025-05-04 06:05:30 UTC
Challenger Francavilla Qualification,"Cachin, Pedro","Eysseric, Jonathan",1.16,4.35,2025-05-04 06:05:30 UTC
Challenger Francavilla Qualification,"Engel, Justin","Giunta, Massimo",1.24,3.5,2025-05-04 06:05:30 UTC
Challenger Francavilla Qualification,"Sciahbasi, Lorenzo","Vincent Ruggeri, Samuel",3.1,1.3,2025-05-04 06:05:30 UTC
Challenger Francavilla Qualification,"Travaglia, Stefano","Paolini, Andrea",1.05,7.16,2025-05-04 06:05:30 UTC
Challenger Francavilla Qualification,"Vatutin, Alexey","Ferrari, Francesco",1.13,4.83,2025-05-04 06:05:30 UTC
Challenger Francavilla Qualification,"Dhamne, Manas","Cecchinato, Marco",2.43,1.47,2025-05-04 06:05:30 UTC
Challenger Francavilla Qualification,"Siddhant, Banthia","Pereira, Tiago",7.67,1.04,2025-05-04 06:05:30 UTC
Challenger Francavilla Qualification,"Liutarevich, Ivan","Potenza, Luca",4.09,1.18,2025-05-04 06:05:30 UTC
Challenger Francavilla Qualification,"Marti Pujolras, Alex","Donski, Alexander",1.3,3.1,2025-05-04 06:05:30 UTC
Challenger Francavilla Qualification,"Noce, Gabriele Maria","Fonio, Giovanni",8.26,1.03,2025-05-04 06:05:30 UTC
Challenger Francavilla Qualification,"Berrettini, Jacopo","Kalyanpur, Adil",1.05,7.16,2025-05-04 06:05:30 UTC
Challenger Prague,"Mochizuki, Shintaro","Brunclik, Petr",1.63,2.09,2025-05-04 06:05:30 UTC
Challenger Prague,"Mrva, Maxim",Kukushkin Mikhail,2.26,1.54,2025-05-04 06:05:30 UTC
Challenger Prague,"Holmgren, August","Klein, Lukas",2.3,1.52,2025-05-04 06:05:30 UTC
Challenger Prague Qualification,"Den Ouden, Guy","Bertola, Remy",1.55,2.24,2025-05-04 06:05:30 UTC
Challenger Prague Qualification,"Hassan, Benjamin","Chazal, Maxime",1.33,2.94,2025-05-04 06:05:30 UTC
Challenger Prague Qualification,"Brunold, Mika","Gueymard-Wayenburg, Sascha",1.36,2.8,2025-05-04 06:05:30 UTC
Challenger Prague Qualification,Blancaneaux Geoffrey,"Durasovic, Viktor",1.37,2.76,2025-05-04 06:05:30 UTC
Challenger Prague Qualification,"Filip, Jakub","Yevseyev, Denis",5.47,1.1,2025-05-04 06:05:30 UTC
Challenger Prague Qualification,"Squire, Henri","Kumstat, Jan",1.1,5.47,2025-05-04 06:05:30 UTC
