ResultDate,TournamentKey,Round,WinnerName,LoserName,WinnerNameKey,LoserNameKey,Score,TournamentName
2025-08-30,2025porto,QF,Alejandro Moro Canas,Nikolas Sanchez Izquierdo,alejandromorocanas,nikolassanchezizquierdo,7-6(6) 6-4,Porto2Challenger
2025-08-30,2025porto,QF,Gilles Arnaud Bailly,Nicolas Alvarez Varona,gillesarnaudbailly,nicolasalvarezvarona,6-2 3-6 6-4,Porto2Challenger
2025-08-30,2025porto,QF,Frederico Ferreira Silva,David Jorda Sanchis,fredericoferreirasilva,davidjordasanchis,7-5 6-4,Porto2Challenger
2025-08-30,2025porto,QF,Guy Den Ouden,Daniel Michalski,guydenouden,danielmichalski,4-6 6-4 6-4,Porto2Challenger
2025-08-30,2025porto,R16,Nikolas Sanchez Izquierdo,Matej Dodig,nikolassanchezizquierdo,matejdodig,6-3 6-2,Porto2Challenger
2025-08-30,2025porto,R16,Alejandro Moro Canas,Genaro Alberto Olivieri,alejandromorocanas,genaroalbertoolivieri,7-5 2-6 6-1,Porto2Challenger
2025-08-30,2025porto,R16,Nicolas Alvarez Varona,Alex Barrena,nicolasalvarezvarona,alexbarrena,6-4 6-4,Porto2Challenger
2025-08-30,2025porto,R16,Gilles Arnaud Bailly,Pedro Araujo,gillesarnaudbailly,pedroaraujo,6-0 6-1,Porto2Challenger
2025-08-30,2025porto,R16,Frederico Ferreira Silva,Tiago Torres,fredericoferreirasilva,tiagotorres,6-3 6-3,Porto2Challenger
2025-08-30,2025porto,R16,David Jorda Sanchis,Mika Brunold,davidjordasanchis,mikabrunold,6-3 3-6 6-4,Porto2Challenger
2025-08-30,2025porto,R16,Daniel Michalski,Dimitar Kuzmanov,danielmichalski,dimitarkuzmanov,4-6 7-5 7-5,Porto2Challenger
2025-08-30,2025porto,R16,Guy Den Ouden,Francisco Rocha,guydenouden,franciscorocha,6-3 6-4,Porto2Challenger
2025-08-30,2025porto,R32,Nikolas Sanchez Izquierdo,Thiago Seyboth Wild,nikolassanchezizquierdo,thiagoseybothwild,6-2 6-4,Porto2Challenger
2025-08-30,2025porto,R32,Matej Dodig,Tiago Pereira,matejdodig,tiagopereira,2-6 6-4 6-4,Porto2Challenger
2025-08-30,2025porto,R32,Alejandro Moro Canas,Olle Wallin,alejandromorocanas,ollewallin,6-3 6-4,Porto2Challenger
2025-08-30,2025porto,R32,Genaro Alberto Olivieri,Juan Alejandro Hernandez Serrano,genaroalbertoolivieri,juanalejandrohernandezserrano,6-4 6-2,Porto2Challenger
2025-08-30,2025porto,R32,Alex Barrena,Christoph Negritu,alexbarrena,christophnegritu,6-4 6-4,Porto2Challenger
2025-08-30,2025porto,R32,Nicolas Alvarez Varona,Robert Strombachs,nicolasalvarezvarona,robertstrombachs,6-0 6-2,Porto2Challenger
2025-08-30,2025porto,R32,Gilles Arnaud Bailly,Maxim Mrva,gillesarnaudbailly,maximmrva,6-1 6-2,Porto2Challenger
2025-08-30,2025porto,R32,Pedro Araujo,Elias Ymer,pedroaraujo,eliasymer,5-7 6-4 7-5,Porto2Challenger
2025-08-30,2025porto,R32,Frederico Ferreira Silva,Max Alcala Gurri,fredericoferreirasilva,maxalcalagurri,6-3 4-6 6-2,Porto2Challenger
2025-08-30,2025porto,R32,Tiago Torres,Hynek Barton,tiagotorres,hynekbarton,6-3 1-6 6-4,Porto2Challenger
2025-08-30,2025porto,R32,David Jorda Sanchis,Filip Pieczonka,davidjordasanchis,filippieczonka,6-2 6-1,Porto2Challenger
2025-08-30,2025porto,R32,Mika Brunold,Henrique Rocha,mikabrunold,henriquerocha,7-6(4) 6-0,Porto2Challenger
2025-08-30,2025porto,R32,Dimitar Kuzmanov,Dmitry Popko,dimitarkuzmanov,dmitrypopko,6-3 6-4,Porto2Challenger
2025-08-30,2025porto,R32,Daniel Michalski,Carlos Sanchez Jover,danielmichalski,carlossanchezjover,6-4 7-6(6),Porto2Challenger
2025-08-30,2025porto,R32,Francisco Rocha,Maxwell Mckennon,franciscorocha,maxwellmckennon,4-2 RET,Porto2Challenger
2025-08-30,2025porto,R32,Guy Den Ouden,Mili Poljicak,guydenouden,milipoljicak,6-3 1-6 6-2,Porto2Challenger
2025-08-30,2025porto,Q2,Olle Wallin,Alex Martinez,ollewallin,alexmartinez,7-6(4) 6-4,Porto2Challenger
2025-08-30,2025porto,Q2,Max Alcala Gurri,Sebastian Gima,maxalcalagurri,sebastiangima,6-2 6-3,Porto2Challenger
2025-08-30,2025porto,Q2,Tiago Torres,Dan Martin,tiagotorres,danmartin,7-5 6-3,Porto2Challenger
2025-08-30,2025porto,Q2,Maxwell Mckennon,Szymon Kielan,maxwellmckennon,szymonkielan,6-3 6-0,Porto2Challenger
2025-08-30,2025porto,Q2,David Jorda Sanchis,Tiago Cacao,davidjordasanchis,tiagocacao,6-2 6-2,Porto2Challenger
2025-08-30,2025porto,Q2,Filip Pieczonka,Kenny De Schepper,filippieczonka,kennydeschepper,6-7(5) 6-1 6-1,Porto2Challenger
2025-08-30,2025porto,Q1,Alex Martinez,Adam Heinonen,alexmartinez,adamheinonen,7-6(3) 6-2,Porto2Challenger
2025-08-30,2025porto,Q1,Max Alcala Gurri,Tomas Luis,maxalcalagurri,tomasluis,6-1 6-3,Porto2Challenger
2025-08-30,2025porto,Q1,Sebastian Gima,Lorenzo Bocchi,sebastiangima,lorenzobocchi,7-5 6-1,Porto2Challenger
2025-08-30,2025porto,Q1,Dan Martin,Hugo Maia,danmartin,hugomaia,6-1 6-4,Porto2Challenger
2025-08-30,2025porto,Q1,Tiago Torres,Tristan Mccormick,tiagotorres,tristanmccormick,6-7(5) 6-3 6-1,Porto2Challenger
2025-08-30,2025porto,Q1,Maxwell Mckennon,Jan Jermar,maxwellmckennon,janjermar,6-4 7-5,Porto2Challenger
2025-08-30,2025porto,Q1,Szymon Kielan,Bautista Vilicich,szymonkielan,bautistavilicich,6-4 6-4,Porto2Challenger
2025-08-30,2025porto,Q1,David Jorda Sanchis,Guilherme Valdoleiros,davidjordasanchis,guilhermevaldoleiros,6-3 6-0,Porto2Challenger
2025-08-30,2025porto,Q1,Tiago Cacao,Jose Freitas,tiagocacao,josefreitas,6-0 6-1,Porto2Challenger
2025-08-30,2025porto,Q1,Filip Pieczonka,Loann Massard,filippieczonka,loannmassard,6-4 6-1,Porto2Challenger
2025-08-30,2025porto,Q1,Kenny De Schepper,Sekou Bangoura,kennydeschepper,sekoubangoura,6-3 6-4,Porto2Challenger
2025-08-30,2025como,R16,Nicolai Budkov Kjaer,Giovanni Fonio,nicolaibudkovkjaer,giovannifonio,6-4 7-6(8),Comochallenger
2025-08-30,2025como,R16,Raul Brancaccio,Alvaro Guillen Meza,raulbrancaccio,alvaroguillenmeza,6-2 6-3,Comochallenger
2025-08-30,2025como,R16,Henri Squire,Gonzalo Bueno,henrisquire,gonzalobueno,6-3 6-4,Comochallenger
2025-08-30,2025como,R16,Luka Mikrut,Carlo Alberto Caniato,lukamikrut,carloalbertocaniato,1-6 6-3 6-2,Comochallenger
2025-08-30,2025como,R16,Juan Bautista Torres,Stefano Travaglia,juanbautistatorres,stefanotravaglia,1-6 7-5 3-0 RET,Comochallenger
2025-08-30,2025como,R16,Jacopo Berrettini,Lorenzo Carboni,jacopoberrettini,lorenzocarboni,6-4 6-4,Comochallenger
2025-08-30,2025como,R16,Duje Ajdukovic,Oleg Prihodko,dujeajdukovic,olegprihodko,7-6(4) 6-3,Comochallenger
2025-08-30,2025como,R16,Thiago Monteiro,Andrej Martin,thiagomonteiro,andrejmartin,6-3 6-4,Comochallenger
2025-08-30,2025como,R32,Nicolai Budkov Kjaer,Cedrik Marcel Stebe,nicolaibudkovkjaer,cedrikmarcelstebe,7-6(5) 6-4,Comochallenger
2025-08-30,2025como,R32,Giovanni Fonio,Federico Bondioli,giovannifonio,federicobondioli,6-2 3-6 6-3,Comochallenger
2025-08-30,2025como,R32,Raul Brancaccio,Kilian Feldbausch,raulbrancaccio,kilianfeldbausch,6-2 7-5,Comochallenger
2025-08-30,2025como,R32,Alvaro Guillen Meza,Federico Arnaboldi,alvaroguillenmeza,federicoarnaboldi,6-4 6-2,Comochallenger
2025-08-30,2025como,R32,Gonzalo Bueno,Facundo Diaz Acosta,gonzalobueno,facundodiazacosta,3-6 6-3 6-4,Comochallenger
2025-08-30,2025como,R32,Henri Squire,Tommaso Compagnucci,henrisquire,tommasocompagnucci,7-6(5) 6-2,Comochallenger
2025-08-30,2025como,R32,Luka Mikrut,Inaki Montes De La Torre,lukamikrut,inakimontesdelatorre,6-0 4-6 6-3,Comochallenger
2025-08-30,2025como,R32,Carlo Alberto Caniato,Santiago Fa Rodriguez Taverna,carloalbertocaniato,santiagofarodrigueztaverna,4-6 6-3 6-1,Comochallenger
