tournament,p1_name,p2_name,p1_odds,p2_odds,scrape_timestamp_utc
Challenger Tyler,"Martin, Andres","Dougaz, Aziz",1.83,1.83,2025-06-03 06:19:21 UTC
Challenger Tyler,"Maloney, Patrick","Nakagawa, Naoki",1.72,1.96,2025-06-03 06:19:21 UTC
Challenger Tyler,"Tudorica, Alvin Nicholas","Shimizu, Yuta",3.5,1.24,2025-06-03 06:19:21 UTC
Challenger Tyler,"Andrade, Andres","Jodar, Rafael",1.68,2.01,2025-06-03 06:19:21 UTC
Challenger Tyler,"Zheng, Michael","Dostanic, Stefan",1.48,2.4,2025-06-03 06:19:21 UTC
Challenger Tyler,"Svajda, Trevor","Draxl, Liam",3.1,1.3,2025-06-03 06:19:21 UTC
Challenger Tyler,"Escoffier, Antoine","Strode, Isaiah",1.39,2.68,2025-06-03 06:19:21 UTC
Challenger Tyler,"Bouzige, Moerani","Kypson, Patrick",4.83,1.13,2025-06-03 06:19:21 UTC
Challenger Tyler,"Bigun, Kaylan","Ivashka, Ilya",3.67,1.22,2025-06-03 06:19:21 UTC
Challenger Tyler,"Nanda, Govind","Rybakov, Alex",1.96,1.72,2025-06-03 06:19:21 UTC
Challenger Tyler,"Zink, Tyler","Mejia, Nicolas",2.18,1.58,2025-06-03 06:19:21 UTC
ATP Open de France,"Musetti, Lorenzo","Tiafoe, Francis",1.2,4.23,2025-06-03 06:19:21 UTC
ATP Open de France,"Paul, Tommy","Alcaraz Garfia, Carlos",6.97,1.08,2025-06-03 06:19:21 UTC
ATP Open de France,"Zverev, Alexander","Djokovic, Novak",1.91,1.83,2025-06-03 06:19:21 UTC
ATP Open de France,"Sinner, Jannik",Bublik Alexander,1.01,12.59,2025-06-03 06:19:21 UTC
Challenger Birmingham,"Spizzirri, Eliot","Basavareddy, Nishesh",2.18,1.58,2025-06-03 06:19:21 UTC
Challenger Birmingham,"Bolt, Alex","Mcdonald, Mackenzie",2.03,1.67,2025-06-03 06:19:21 UTC
Challenger Birmingham,"Monday, Johannus","Wong, Coleman",1.99,1.7,2025-06-03 06:19:21 UTC
Challenger Birmingham,"Watanuki, Yosuke","Blockx, Alexander",1.35,2.85,2025-06-03 06:19:21 UTC
Challenger Birmingham,"Duckworth, James","Holt, Brandon",1.41,2.61,2025-06-03 06:19:21 UTC
Challenger Birmingham,"Mannarino, Adrian","Nishioka, Yoshihito",1.53,2.28,2025-06-03 06:19:21 UTC
Challenger Birmingham,"Evans, Daniel","Cassone, Murphy",1.65,2.06,2025-06-03 06:19:21 UTC
Challenger Birmingham,"Bellucci, Mattia","Landaluce, Martin",1.45,2.49,2025-06-03 06:19:21 UTC
Challenger Birmingham,"Uchiyama, Yasutaka","Smith, Colton",2.43,1.47,2025-06-03 06:19:21 UTC
Challenger Birmingham,Majchrzak Kamil,"Svajda, Zachary",1.55,2.24,2025-06-03 06:19:21 UTC
Challenger Birmingham,"Hüsler, Marc-Andrea","Mayot, Harold",1.87,1.79,2025-06-03 06:19:21 UTC
Challenger Birmingham,"Virtanen, Otto","Vukic, Aleksandar",2.03,1.67,2025-06-03 06:19:21 UTC
Challenger Birmingham,"Moreno De Alboran, Nicolas","O`Connell, Christopher",2.58,1.42,2025-06-03 06:19:21 UTC
Challenger Heilbronn,"Houkes, Max","Durasovic, Viktor",1.48,2.4,2025-06-03 06:19:21 UTC
Challenger Heilbronn,"Wiskandt, Max","Royer, Valentin",5.47,1.1,2025-06-03 06:19:21 UTC
Challenger Heilbronn,"Stricker, Dominic","Vatutin, Alexey",1.5,2.35,2025-06-03 06:19:21 UTC
Challenger Heilbronn,"Passaro, Francesco","Broska, Florian",1.14,4.66,2025-06-03 06:19:21 UTC
Challenger Heilbronn,"Topo, Marko","Pellegrino, Andrea",2.11,1.62,2025-06-03 06:19:21 UTC
Challenger Heilbronn,Diego Dedura,"Squire, Henri",2.2,1.57,2025-06-03 06:19:21 UTC
Challenger Heilbronn,"Sharipov, Marat","Nava, Emilio",3.42,1.25,2025-06-03 06:19:21 UTC
Challenger Heilbronn,"Onclin, Gauthier","Sakamoto, Rei",1.52,2.3,2025-06-03 06:19:21 UTC
Challenger Heilbronn,"Engel, Justin","Mena, Facundo",1.92,1.75,2025-06-03 06:19:21 UTC
Challenger Heilbronn,"Moller, Elmer","Den Ouden, Guy",1.42,2.58,2025-06-03 06:19:21 UTC
Challenger Heilbronn,"Nardi, Luca","Rincon, Daniel",1.43,2.55,2025-06-03 06:19:21 UTC
ATP Roland-Garros Face à Face,"Alcaraz, Carlos","Sinner, Jannik",1.62,2.1,2025-06-03 06:19:21 UTC
ATP Roland-Garros Face à Face,"Musetti, Lorenzo","Djokovic, Novak",1.41,2.61,2025-06-03 06:19:21 UTC
Challenger Prostejov,"Moro Canas, Alejandro","Dalla Valle, Enrico",1.46,2.46,2025-06-03 06:19:21 UTC
Challenger Prostejov,"Van Assche, Luca","Shelbayh, Abdullah",1.11,5.23,2025-06-03 06:19:21 UTC
Challenger Prostejov,"Barton, Hynek","Tabilo, Alejandro",2.85,1.35,2025-06-03 06:19:21 UTC
Challenger Prostejov,"Neumayer, Lukas","Kopriva, Vit",2.76,1.37,2025-06-03 06:19:21 UTC
Challenger Prostejov,"Brunclik, Petr","Shevchenko, Alexander",2.35,1.5,2025-06-03 06:19:21 UTC
Challenger Prostejov,"Karol, Milos","Kovalik, Jozef",2.49,1.45,2025-06-03 06:19:21 UTC
Challenger Prostejov,"Tseng, Chun Hsin","Vallejo, Adolfo Daniel",1.24,3.5,2025-06-03 06:19:21 UTC
Challenger Prostejov,"Jianu, Filip Cri.","Sanchez-Izquierdo, Nikolas",1.86,1.8,2025-06-03 06:19:21 UTC
Challenger Prostejov,"Mrva, Maxim","Pokorny, Lukas",1.69,2.0,2025-06-03 06:19:21 UTC
Challenger Prostejov,"Gombos, Norbert","Svrcina, Dalibor",2.4,1.48,2025-06-03 06:19:21 UTC
Challenger Prostejov,"Piros, Zsombor","Forejtek, Jonas",1.22,3.67,2025-06-03 06:19:21 UTC
