tournament,p1_name,p2_name,p1_odds,p2_odds,scrape_timestamp_utc
Challenger Newport,"Krueger, Mitchell","Ghibaudo, Antoine",1.38,2.81,2025-07-10 06:20:35 UTC
Challenger Newport,"Zink, Tyler","Mannarino, Adrian",5.82,1.1,2025-07-10 06:20:35 UTC
Challenger Newport,"Eubanks, Christopher","Tomic, Bernard",1.61,2.17,2025-07-10 06:20:35 UTC
Challenger Newport,"Weightman, Oscar","Watanuki, Yosuke",7.77,1.05,2025-07-10 06:20:35 UTC
Challenger Newport,"Holt, Brandon","Svajda, Zachary",1.85,1.85,2025-07-10 06:20:35 UTC
ATP Wimbledon,"Fritz, Taylor","Alcaraz Garfia, Carlos",4.66,1.17,2025-07-10 06:20:35 UTC
ATP Wimbledon,"Sinner, Jannik","Djokovic, Novak",1.44,2.67,2025-07-10 06:20:35 UTC
Challenger Winnipeg,"Miyoshi, Kenta","Draxl, Liam",2.94,1.35,2025-07-10 06:20:35 UTC
Challenger Winnipeg,"Andrade, Andres","Imamura, Masamic.",1.3,3.21,2025-07-10 06:20:35 UTC
Challenger Winnipeg,"Noguchi, Rio","Arseneault, Nicolas",1.3,3.21,2025-07-10 06:20:35 UTC
Challenger Winnipeg,"Shimabukuro, Sho","Johns, Garrett",1.25,3.56,2025-07-10 06:20:35 UTC
Challenger Winnipeg,"Bouzige, Moerani","Shimizu, Yuta",2.94,1.35,2025-07-10 06:20:35 UTC
Challenger Winnipeg,"Zhou, Yi","Martin, Andres",2.47,1.48,2025-07-10 06:20:35 UTC
Challenger Winnipeg,"Blockx, Alexander","Sakamoto, Rei",1.71,2.02,2025-07-10 06:20:35 UTC
Challenger Winnipeg,"Jubb, Paul","Hsu, Yu Hsiou",1.73,1.99,2025-07-10 06:20:35 UTC
ATP Wimbledon Mixte,"Miyoshi, Kenta","Draxl, Liam",2.94,1.35,2025-07-10 06:20:35 UTC
ATP Wimbledon Mixte,"Andrade, Andres","Imamura, Masamic.",1.3,3.21,2025-07-10 06:20:35 UTC
ATP Wimbledon Mixte,"Noguchi, Rio","Arseneault, Nicolas",1.3,3.21,2025-07-10 06:20:35 UTC
ATP Wimbledon Mixte,"Shimabukuro, Sho","Johns, Garrett",1.25,3.56,2025-07-10 06:20:35 UTC
ATP Wimbledon Mixte,"Bouzige, Moerani","Shimizu, Yuta",2.94,1.35,2025-07-10 06:20:35 UTC
ATP Wimbledon Mixte,"Zhou, Yi","Martin, Andres",2.47,1.48,2025-07-10 06:20:35 UTC
ATP Wimbledon Mixte,"Blockx, Alexander","Sakamoto, Rei",1.71,2.02,2025-07-10 06:20:35 UTC
ATP Wimbledon Mixte,"Jubb, Paul","Hsu, Yu Hsiou",1.73,1.99,2025-07-10 06:20:35 UTC
Challenger Braunschweig,"Miyoshi, Kenta","Draxl, Liam",2.94,1.35,2025-07-10 06:20:35 UTC
Challenger Braunschweig,"Andrade, Andres","Imamura, Masamic.",1.3,3.21,2025-07-10 06:20:35 UTC
Challenger Braunschweig,"Noguchi, Rio","Arseneault, Nicolas",1.3,3.21,2025-07-10 06:20:35 UTC
Challenger Braunschweig,"Shimabukuro, Sho","Johns, Garrett",1.25,3.56,2025-07-10 06:20:35 UTC
Challenger Braunschweig,"Bouzige, Moerani","Shimizu, Yuta",2.94,1.35,2025-07-10 06:20:35 UTC
Challenger Braunschweig,"Zhou, Yi","Martin, Andres",2.47,1.48,2025-07-10 06:20:35 UTC
Challenger Braunschweig,"Blockx, Alexander","Sakamoto, Rei",1.71,2.02,2025-07-10 06:20:35 UTC
Challenger Braunschweig,"Jubb, Paul","Hsu, Yu Hsiou",1.73,1.99,2025-07-10 06:20:35 UTC
Challenger Iași,"Miyoshi, Kenta","Draxl, Liam",2.94,1.35,2025-07-10 06:20:35 UTC
Challenger Iași,"Andrade, Andres","Imamura, Masamic.",1.3,3.21,2025-07-10 06:20:35 UTC
Challenger Iași,"Noguchi, Rio","Arseneault, Nicolas",1.3,3.21,2025-07-10 06:20:35 UTC
Challenger Iași,"Shimabukuro, Sho","Johns, Garrett",1.25,3.56,2025-07-10 06:20:35 UTC
Challenger Iași,"Bouzige, Moerani","Shimizu, Yuta",2.94,1.35,2025-07-10 06:20:35 UTC
Challenger Iași,"Zhou, Yi","Martin, Andres",2.47,1.48,2025-07-10 06:20:35 UTC
Challenger Iași,"Blockx, Alexander","Sakamoto, Rei",1.71,2.02,2025-07-10 06:20:35 UTC
Challenger Iași,"Jubb, Paul","Hsu, Yu Hsiou",1.73,1.99,2025-07-10 06:20:35 UTC
Challenger Nottingham,"Zahraj, Patrick","De Schepper, Kenny",1.4,2.73,2025-07-10 06:20:35 UTC
Challenger Nottingham,"Broady, Liam","Edmund, Kyle",1.73,1.99,2025-07-10 06:20:35 UTC
Challenger Nottingham,"Ivashka, Ilya","Crawford, Oliver",2.07,1.67,2025-07-10 06:20:35 UTC
Challenger Nottingham,"Gray, Alastair","Maxted, Lui",1.39,2.77,2025-07-10 06:20:35 UTC
Challenger Nottingham,"Pinnington Jones, Jack","Winter, Edward",1.24,3.64,2025-07-10 06:20:35 UTC
Challenger Nottingham,"Peniston, Ryan","Stewart, Hamish",1.54,2.32,2025-07-10 06:20:35 UTC
Challenger Trieste,"Rodriguez Taverna, Santiago","Barrios Vera, Marcelo Tomas",3.41,1.27,2025-07-10 06:20:35 UTC
Challenger Trieste,"Tirante, Thiago Agustin","Blanchet, Ugo",1.42,2.65,2025-07-10 06:20:35 UTC
Challenger Trieste,"Cina, Federico","Mrva, Maxim",1.47,2.5,2025-07-10 06:20:35 UTC
Challenger Trieste,"Klein, Lukas","Diaz Acosta, Facundo",2.36,1.52,2025-07-10 06:20:35 UTC
Challenger Trieste,Nagal Sumit,"Cecchinato, Marco",1.96,1.75,2025-07-10 06:20:35 UTC
Challenger Trieste,"Dodig, Matej","Rodionov, Jurij",2.0,1.72,2025-07-10 06:20:35 UTC
Challenger Trieste,Sachko Vitaliy,"Travaglia, Stefano",1.71,2.02,2025-07-10 06:20:35 UTC
