tournament,p1_name,p2_name,p1_odds,p2_odds,scrape_timestamp_utc
ATP Winston Salem,"Van De Zandschulp, Botic","Walton, Adam",2.14,1.63,2025-08-17 06:17:42 UTC
ATP Winston Salem,"Ofner, Sebastian","Kopriva, Vit",1.58,2.23,2025-08-17 06:17:42 UTC
ATP Winston Salem,"Goffin, David","Martinez Portero, Pedro",1.85,1.85,2025-08-17 06:17:42 UTC
ATP Winston Salem,Majchrzak Kamil,"Jarry, Nicolas",1.85,1.85,2025-08-17 06:17:42 UTC
ATP Winston Salem,"Yunchaokete, Bu","Tseng, Chun Hsin",1.23,3.73,2025-08-17 06:17:42 UTC
ATP Winston Salem,"Medjedovic, Hamad","Rinderknech, Arthur",1.38,2.81,2025-08-17 06:17:42 UTC
ATP Winston Salem,"Nishioka, Yoshihito","Carreno Busta, Pablo",1.94,1.77,2025-08-17 06:17:42 UTC
ATP Winston Salem,"Mcdonald, Mackenzie","Holt, Brandon",1.23,3.73,2025-08-17 06:17:42 UTC
ATP Winston Salem,"Kovacevic, Aleksandar","Misolic, Filip",1.7,2.03,2025-08-17 06:17:42 UTC
ATP Winston Salem,"Comesana, Francisco","Bellucci, Mattia",1.76,1.95,2025-08-17 06:17:42 UTC
ATP Winston Salem,"Gaston, Hugo","Fucsovics, Marton",2.41,1.5,2025-08-17 06:17:42 UTC
ATP Winston Salem,Safiullin Roman,"O`Connell, Christopher",1.31,3.15,2025-08-17 06:17:42 UTC
ATP Winston Salem Qualification,"Vukic, Aleksandar","Poling, Karl",1.06,7.27,2025-08-17 06:17:42 UTC
ATP Winston Salem Qualification,"Royer, Valentin","Blanch, Darwin",1.34,2.99,2025-08-17 06:17:42 UTC
ATP Winston Salem Qualification,"Tabilo, Alejandro","Suresh, Dhakshin.",1.31,3.15,2025-08-17 06:17:42 UTC
ATP Winston Salem Qualification,"Schoolkate, Tristan","Basavareddy, Nishesh",2.19,1.6,2025-08-17 06:17:42 UTC
Challenger Augsbourg Qualification,"Guerrieri, Andrea","Barsukov, Nikolai",1.31,3.04,2025-08-17 06:17:42 UTC
Challenger Augsbourg Qualification,"Sanchez Martinez, Benito","Donald, Matthew William",1.72,1.96,2025-08-17 06:17:42 UTC
Challenger Augsbourg Qualification,"Bellifemine, Alessandro","Gadamauri, Buvay.",4.66,1.14,2025-08-17 06:17:42 UTC
Challenger Augsbourg Qualification,"Duda, Filip","Steiner, Maik",2.52,1.44,2025-08-17 06:17:42 UTC
Challenger Augsbourg Qualification,"Ymer, Mikael","Hellum Lille., L.",1.03,8.26,2025-08-17 06:17:42 UTC
Challenger Augsbourg Qualification,"Schifris, Jeremy","Cerny, Matyas",3.87,1.2,2025-08-17 06:17:42 UTC
Challenger Augsbourg Qualification,"Held, Jaron","Ehrenschneider, Nino",6.73,1.06,2025-08-17 06:17:42 UTC
Challenger Augsbourg Qualification,"Lopez Morillo, Imanol","Wiedenmann, Luca",1.38,2.72,2025-08-17 06:17:42 UTC
Challenger Hersonissos,"Lokoli, Laurent","Langmo, Christian",1.28,3.34,2025-08-17 06:17:42 UTC
Challenger Hersonissos,"Thanos, Aristotelis","Rosenkranz, Mats",1.61,2.17,2025-08-17 06:17:42 UTC
Challenger Hersonissos,"Parker, Stuart","Gengel, Marek",1.57,2.25,2025-08-17 06:17:42 UTC
Challenger Hersonissos,"Wiskandt, Max","Jones, Maximus",1.72,2.0,2025-08-17 06:17:42 UTC
Challenger Hersonissos,"Azoides, Demetris","Bertrand, Robin",5.1,1.13,2025-08-17 06:17:42 UTC
Challenger Hersonissos,"Echargui, Moez","Hara Friend, Jay Dylan",1.29,3.27,2025-08-17 06:17:42 UTC
Challenger Hersonissos,"Poullain, Lucas","Martineau, Matteo",1.85,1.85,2025-08-17 06:17:42 UTC
Challenger Hersonissos,"Sakellaridis, Stefanos","Shelbayh, Abdullah",1.78,1.93,2025-08-17 06:17:42 UTC
Challenger Hersonissos,"Searle, Henry","Reymond, Arthur",1.4,2.73,2025-08-17 06:17:42 UTC
Challenger Sofia,"Coria, Federico",Nagal Sumit,1.66,2.09,2025-08-17 06:17:42 UTC
Challenger Sofia,"Jianu, Filip Cri.","Dodig, Matej",2.25,1.57,2025-08-17 06:17:42 UTC
Challenger Sofia,"Donski, Alexander","Michalski, Daniel",2.94,1.35,2025-08-17 06:17:42 UTC
Challenger Sofia,"Rincon, Daniel","Cecchinato, Marco",1.85,1.85,2025-08-17 06:17:42 UTC
Challenger Sofia,"Ferreira Silva, Frederico","Pereira, Tiago",1.61,2.17,2025-08-17 06:17:42 UTC
