tournament,p1_name,p2_name,p1_odds,p2_odds,scrape_timestamp_utc
ATP Washington,"Nakashima, Brand.","Norrie, Cameron",1.69,2.04,2025-07-24 06:20:16 UTC
ATP Washington,"Medvedev, Daniil","Wu, Yibing",1.27,3.41,2025-07-24 06:20:16 UTC
ATP Washington,"Evans, Daniel",Moutet Corentin,2.65,1.42,2025-07-24 06:20:16 UTC
ATP Washington,"De Minaur, Alex","Lehecka, Jiri",1.55,2.29,2025-07-24 06:20:16 UTC
ATP Washington,"Shelton, Ben","Diallo, Gabriel",1.5,2.41,2025-07-24 06:20:16 UTC
ATP Washington,"Fritz, Taylor","Arnaldi, Matteo",1.2,4.04,2025-07-24 06:20:16 UTC
ATP Kitzbühel,"Rinderknech, Arthur","Hanfmann, Yannick",2.12,1.64,2025-07-24 06:20:16 UTC
ATP Kitzbühel,"Cazaux, Arthur","Struff, Jan-Lennard",2.29,1.55,2025-07-24 06:20:16 UTC
ATP Kitzbühel,Bublik Alexander,"Shevchenko, Alexander",1.3,3.21,2025-07-24 06:20:16 UTC
ATP Kitzbühel,"Seyboth Wild, Thiago","Van De Zandschulp, Botic",1.96,1.75,2025-07-24 06:20:16 UTC
"ATP, Umag, Croatia","Llamas Ruiz, Pablo","Ugo Carabelli, Camilo",1.8,1.9,2025-07-24 06:20:16 UTC
"ATP, Umag, Croatia","Taberner, Carlos","De Jong, Jesper",2.73,1.4,2025-07-24 06:20:16 UTC
"ATP, Umag, Croatia","Prizmic, Dino","Darderi, Luciano",2.29,1.55,2025-07-24 06:20:16 UTC
"ATP, Umag, Croatia","Dzumhur, Damir","Droguet, Titouan",1.64,2.12,2025-07-24 06:20:16 UTC
Challenger Bloomfield Hills,"Hsu, Yu Hsiou","Mayo, Aidan",1.62,2.16,2025-07-24 06:20:16 UTC
Challenger Bloomfield Hills,Wu Tung Lin,"Tu, Li",2.0,1.72,2025-07-24 06:20:16 UTC
Challenger Bloomfield Hills,"Blockx, Alexander","Fery, Arthur",1.47,2.5,2025-07-24 06:20:16 UTC
Challenger Bloomfield Hills,"Lajal, Mark","Holmgren, August",1.71,2.02,2025-07-24 06:20:16 UTC
Challenger Ségovie,"Brancaccio, Raul","Soriano Barrera, Adria",2.07,1.67,2025-07-24 06:20:16 UTC
Challenger Ségovie,"Escoffier, Antoine","Butvilas, Edas",2.27,1.56,2025-07-24 06:20:16 UTC
Challenger Ségovie,"Montes De La Torre, Inaki","Monday, Johannus",2.19,1.6,2025-07-24 06:20:16 UTC
Challenger Ségovie,"Dougaz, Aziz","Alvarez Varona, Nicolas",2.09,1.66,2025-07-24 06:20:16 UTC
Challenger Ségovie,"Shah, Aryan","Crawford, Oliver",2.99,1.34,2025-07-24 06:20:16 UTC
Challenger Tampere,"Brancaccio, Raul","Soriano Barrera, Adria",2.07,1.67,2025-07-24 06:20:16 UTC
Challenger Tampere,"Escoffier, Antoine","Butvilas, Edas",2.27,1.56,2025-07-24 06:20:16 UTC
Challenger Tampere,"Montes De La Torre, Inaki","Monday, Johannus",2.19,1.6,2025-07-24 06:20:16 UTC
Challenger Tampere,"Dougaz, Aziz","Alvarez Varona, Nicolas",2.09,1.66,2025-07-24 06:20:16 UTC
Challenger Tampere,"Shah, Aryan","Crawford, Oliver",2.99,1.34,2025-07-24 06:20:16 UTC
Challenger Zug,"Brancaccio, Raul","Soriano Barrera, Adria",2.07,1.67,2025-07-24 06:20:16 UTC
Challenger Zug,"Escoffier, Antoine","Butvilas, Edas",2.27,1.56,2025-07-24 06:20:16 UTC
Challenger Zug,"Montes De La Torre, Inaki","Monday, Johannus",2.19,1.6,2025-07-24 06:20:16 UTC
Challenger Zug,"Dougaz, Aziz","Alvarez Varona, Nicolas",2.09,1.66,2025-07-24 06:20:16 UTC
Challenger Zug,"Shah, Aryan","Crawford, Oliver",2.99,1.34,2025-07-24 06:20:16 UTC
