TournamentName,Round,Player1Name,Player2Name,Player1_Match_Prob,Player2_Match_Prob,bc_p1_prob,bc_p2_prob,Player1_Match_Odds,Player2_Match_Odds,bc_p1_odds,bc_p2_odds,p1_spread,p2_spread,rel_p1_spread,rel_p2_spread
Atpmadrid,R128,Roberto Bautista Agut,Jaume Munar,54.1000,45.9000,,,1.8500,2.1800,,,,,,
Atpmadrid,R128,Nuno Borges,Pablo Carreno Busta,53.2000,46.8000,,,1.8800,2.1400,,,,,,
Atpmadrid,R128,Francisco Comesana,Pedro Martinez,41.7000,58.3000,,,2.4000,1.7200,,,,,,
Atpmadrid,R128,Giovanni Mpetshi Perricard,Mariano Navone,41.3000,58.7000,,,2.4200,1.7000,,,,,,
Atpmadrid,R128,Roberto Carballes Baena,Jordan Thompson,61.8000,38.2000,,,1.6200,2.6200,,,,,,
Atpmadrid,R128,Alex Michelsen,Alexander Bublik,44.3000,55.7000,,,2.2600,1.8000,,,,,,
Atpmadrid,R128,Christopher Oconnell,Camilo Ugo Carabelli,46.8000,53.2000,,,2.1400,1.8800,,,,,,
Atpmadrid,R128,Benjamin Bonzi,Marin Cilic,26.8000,73.2000,,,3.7300,1.3700,,,,,,
Atpmadrid,R128,Federico Cina,Coleman Wong,28.3000,71.7000,,,3.5300,1.3900,,,,,,
Atpmadrid,R128,Roman Safiullin,Arthur Rinderknech,60.3000,39.7000,,,1.6600,2.5200,,,,,,
Atpmadrid,R128,Fabian Marozsan,Flavio Cobolli,40.5000,59.5000,,,2.4700,1.6800,,,,,,
Atpmadrid,R128,Learner Tien,Marcos Giron,20.3000,79.7000,,,4.9300,1.2500,,,,,,
Atpmadrid,R128,Quentin Halys,Luciano Darderi,38.9000,61.1000,,,2.5700,1.6400,,,,,,
Atpmadrid,R128,David Goffin,Alexandre Muller,50.3000,49.7000,,,1.9900,2.0100,,,,,,
Atpmadrid,R128,Damir Dzumhur,Mattia Bellucci,62.6000,37.4000,,,1.6000,2.6700,,,,,,
Atpmadrid,R128,Lorenzo Sonego,Miomir Kecmanovic,43.6000,56.4000,,,2.2900,1.7700,,,,,,
Atpmadrid,R128,Aleksandar Vukic,Kei Nishikori,38.2000,61.8000,,,2.6200,1.6200,,,,,,
Atpmadrid,R128,Tomas Martin Etcheverry,Hamad Medjedovic,48.3000,51.7000,,,2.0700,1.9300,,,,,,
Atpmadrid,R128,Martin Landaluce,Cameron Norrie,16.9000,83.1000,,,5.9200,1.2000,,,,,,
Atpmadrid,R128,Zizou Bergs,Yoshihito Nishioka,57.4000,42.6000,,,1.7400,2.3500,,,,,,
Oeiras4Challenger,R32,Francisco Comesana,Gastao Elias,78.3000,21.7000,,,1.2800,4.6100,,,,,,
Oeiras4Challenger,R32,Tristan Boyer,Denis Yevseyev,72.6000,27.4000,,,1.3800,3.6500,,,,,,
Oeiras4Challenger,R32,Gregoire Barrere,Luca Van Assche,45.8000,54.2000,,,2.1800,1.8500,,,,,,
Oeiras4Challenger,R32,Lukas Klein,Stefano Travaglia,64.3000,35.7000,,,1.5600,2.8000,,,,,,
Gwangjuchallenger,R32,Adam Walton,Marat Sharipov,65.4000,34.6000,,,1.5300,2.8900,,,,,,
Gwangjuchallenger,R32,Jason Kubler,Soon Woo Kwon,43.2000,56.8000,,,2.3100,1.7600,,,,,,
Gwangjuchallenger,R32,Kaichi Uchida,Yasutaka Uchiyama,20.4000,79.6000,,,4.9000,1.2600,,,,,,
Gwangjuchallenger,R32,Hugo Grenier,Li Tu,48.5000,51.5000,,,2.0600,1.9400,,,,,,
Gwangjuchallenger,R32,Alibek Kachmazov,Rio Noguchi,57.3000,42.1000,,,1.7500,2.3800,,,,,,
Gwangjuchallenger,R32,Omar Jasika,Antoine Escoffier,73.9000,25.9000,,,1.3500,3.8600,,,,,,
Savannahchallenger,R32,Geoffrey Blancaneaux,Jenson Brooksby,9.5000,90.5000,,,10.5300,1.1000,,,,,,
Sanmigueldetucumanchallenger,R32,Andrea Collarini,Juan Manuel La Serna,72.6000,27.4000,,,1.3800,3.6500,,,,,,
Sanmigueldetucumanchallenger,R32,Jose Pereira,Luciano Emanuel Ambrogi,52.1000,47.9000,,,1.9200,2.0900,,,,,,
Sanmigueldetucumanchallenger,R32,Facundo Bagnis,Gonzalo Villanueva,86.8000,13.2000,,,1.1500,7.5800,,,,,,
Sanmigueldetucumanchallenger,R32,Hernan Casanova,Renzo Olivo,51.2000,48.8000,,,1.9500,2.0500,,,,,,
Abidjan2Challenger,R32,Aziz Dougaz,Constantin Bittoun Kouzmine,62.6000,37.4000,,,1.6000,2.6700,,,,,,
Abidjan2Challenger,R32,Lucas Poullain,Moez Echargui,50.2000,49.8000,,,1.9900,2.0100,,,,,,
Abidjan2Challenger,R32,Giles Hussey,Toby Samuel,44.4000,55.6000,,,2.2500,1.8000,,,,,,
Abidjan2Challenger,R32,Guillaume Dalmasso,Philip Henning,47.0000,53.0000,,,2.1300,1.8900,,,,,,
Romechallenger,R32,Vilius Gaubas,Khumoyun Sultanov,77.1000,22.9000,,,1.3000,4.3700,,,,,,
Romechallenger,R32,Oriol Roca Batalla,Oleg Prihodko,74.4000,25.6000,,,1.3400,3.9100,,,,,,
Romechallenger,R32,Andrea Pellegrino,Jacopo Vasami,74.1000,25.9000,,,1.3500,3.8600,,,,,,
Romechallenger,R32,Remy Bertola,Arthur Bouquier,27.8000,72.2000,,,3.6000,1.3900,,,,,,
