tournament,p1_name,p2_name,p1_odds,p2_odds,scrape_timestamp_utc
ATP S-Hertogenbosch,"Mcdonald, Mackenzie","Bellucci, Mattia",1.61,2.17,2025-06-10 06:19:50 UTC
ATP S-Hertogenbosch,"Bergs, Zizou","Blockx, Alexander",1.63,2.14,2025-06-10 06:19:50 UTC
ATP S-Hertogenbosch,"Virtanen, Otto","Etcheverry, Tomas Martin",1.47,2.5,2025-06-10 06:19:50 UTC
ATP S-Hertogenbosch,"Bautista Agut, Roberto",Hurkacz Hubert,2.81,1.38,2025-06-10 06:19:50 UTC
ATP S-Hertogenbosch,"Hijikata, Rinky","Evans, Daniel",1.55,2.29,2025-06-10 06:19:50 UTC
ATP S-Hertogenbosch,"Djere, Laslo","Lajal, Mark",1.93,1.78,2025-06-10 06:19:50 UTC
ATP S-Hertogenbosch,"Mannarino, Adrian","O`Connell, Christopher",1.66,2.09,2025-06-10 06:19:50 UTC
ATP S-Hertogenbosch,"Thompson, Jordan","Diallo, Gabriel",1.53,2.34,2025-06-10 06:19:50 UTC
Challenger Santa Fe,"Farjat, Tomas","Jones, Maximus",2.12,1.61,2025-06-10 06:19:50 UTC
Challenger Santa Fe,"Midon, Lautaro","Rodriguez, Loren.",1.32,2.99,2025-06-10 06:19:50 UTC
Challenger Santa Fe,"Reis Da Silva, Joao Lucas","Gimenez, Igor",1.13,4.83,2025-06-10 06:19:50 UTC
Challenger Santa Fe,"Sakamoto, Pedro","Blanch, Dali",1.71,1.97,2025-06-10 06:19:50 UTC
Challenger Santa Fe,"Leite, Wilson","Pucinelli De Almeida, Matheus",4.5,1.15,2025-06-10 06:19:50 UTC
Challenger Santa Fe,"Gerch, Lucas","Villanueva, Gonzalo",2.14,1.6,2025-06-10 06:19:50 UTC
Challenger Santa Fe,Bagnis Facundo,"Huertas Del Pino, Connor",1.27,3.28,2025-06-10 06:19:50 UTC
Challenger Santa Fe,Casanova Hernan,"Olivieri, Genaro Alberto",1.83,1.83,2025-06-10 06:19:50 UTC
ATP Stuttgart,"Shapovalov, Denis","Rinderknech, Arthur",1.47,2.5,2025-06-10 06:19:50 UTC
ATP Stuttgart,"Hanfmann, Yannick","Fucsovics, Marton",2.81,1.38,2025-06-10 06:19:50 UTC
ATP Stuttgart,"Dzumhur, Damir","Herbert, Pierre-Hugues",2.34,1.53,2025-06-10 06:19:50 UTC
ATP Stuttgart,"Halys, Quentin","Sonego, Lorenzo",1.68,2.06,2025-06-10 06:19:50 UTC
ATP Stuttgart,"Engel, Justin","Duckworth, James",3.41,1.27,2025-06-10 06:19:50 UTC
ATP Stuttgart,"Tien, Learner","Nishioka, Yoshihito",1.5,2.41,2025-06-10 06:19:50 UTC
ATP Stuttgart,"Fognini, Fabio",Moutet Corentin,3.09,1.32,2025-06-10 06:19:50 UTC
ATP Stuttgart,"Michelsen, Alex","Monfils, Gaël",1.82,1.88,2025-06-10 06:19:50 UTC
ATP Stuttgart,"Struff, Jan-Lennard","Lehecka, Jiri",2.62,1.43,2025-06-10 06:19:50 UTC
ATP Stuttgart,"Mpetshi-Perricard, Giovanni","Auger-Aliassime, Félix",2.25,1.57,2025-06-10 06:19:50 UTC
Challenger Bratislava,"Vatutin, Alexey","Barrios Vera, Marcelo Tomas",3.04,1.31,2025-06-10 06:19:50 UTC
Challenger Bratislava,"Shevchenko, Alexander","Negritu, Christoph",1.15,4.5,2025-06-10 06:19:50 UTC
Challenger Bratislava,"Choinski, Jan","Kovalik, Jozef",2.04,1.66,2025-06-10 06:19:50 UTC
Challenger Bratislava,Garin Christian,"Shelbayh, Abdullah",1.05,7.16,2025-06-10 06:19:50 UTC
Challenger Bratislava,"Mikrut, Luka","Jianu, Filip Cri.",1.83,1.83,2025-06-10 06:19:50 UTC
Challenger Bratislava,"Vacherot, Valentin","Molcan, Alex",1.65,2.06,2025-06-10 06:19:50 UTC
Challenger Bratislava,"Klein, Lukas","Karol, Milos",1.27,3.28,2025-06-10 06:19:50 UTC
Challenger Bratislava,"Martin, Andrej","Nava, Emilio",3.28,1.27,2025-06-10 06:19:50 UTC
Challenger Bratislava,"Gengel, Marek","Mena, Facundo",4.83,1.13,2025-06-10 06:19:50 UTC
Challenger Bratislava,"Prizmic, Dino","Rodionov, Jurij",1.35,2.85,2025-06-10 06:19:50 UTC
Challenger Bratislava Qualification,"Alves, Mateus","Dodig, Matej",2.0,1.69,2025-06-10 06:19:50 UTC
Challenger Bratislava Qualification,"Berankis, Ricardas","Barton, Hynek",2.68,1.39,2025-06-10 06:19:50 UTC
Challenger Bratislava Qualification,"Michalski, Daniel","Latinovic, Stefan",1.09,5.73,2025-06-10 06:19:50 UTC
Challenger Bratislava Qualification,"Gombos, Norbert","Rosenkranz, Mats",1.3,3.1,2025-06-10 06:19:50 UTC
Challenger Ilkley,"Blanchet, Ugo","Harris, Lloyd",3.87,1.2,2025-06-10 06:19:50 UTC
Challenger Ilkley,Kukushkin Mikhail,"Pinnington Jones, Jack",2.14,1.6,2025-06-10 06:19:50 UTC
Challenger Ilkley,"Gojo, Borna","Harris, Billy",1.75,1.92,2025-06-10 06:19:50 UTC
Challenger Ilkley,"Brooksby, Jenson","Watanuki, Yosuke",1.69,2.0,2025-06-10 06:19:50 UTC
Challenger Ilkley,"Cilic, Marin","Jubb, Paul",1.27,3.28,2025-06-10 06:19:50 UTC
Challenger Ilkley,"Crawford, Oliver","Holt, Brandon",2.52,1.44,2025-06-10 06:19:50 UTC
Challenger Ilkley,"Atmane, Terence","Monday, Johannus",1.92,1.75,2025-06-10 06:19:50 UTC
Challenger Ilkley,"Cassone, Murphy","Eubanks, Christopher",1.9,1.77,2025-06-10 06:19:50 UTC
