tournament,p1_name,p2_name,p1_odds,p2_odds,scrape_timestamp_utc
ATP S-Hertogenbosch,"Thompson, Jordan","Diallo, Gabriel",1.51,2.39,2025-06-11 06:18:45 UTC
ATP S-Hertogenbosch,"Bautista Agut, Roberto",Hurkacz Hubert,2.94,1.35,2025-06-11 06:18:45 UTC
ATP S-Hertogenbosch,"Hijikata, Rinky","Evans, Daniel",1.44,2.59,2025-06-11 06:18:45 UTC
ATP S-Hertogenbosch,"Mannarino, Adrian","O`Connell, Christopher",1.66,2.09,2025-06-11 06:18:45 UTC
ATP S-Hertogenbosch,"Mcdonald, Mackenzie","Khachanov, Karen",2.81,1.38,2025-06-11 06:18:45 UTC
ATP S-Hertogenbosch,"Djere, Laslo","Lajal, Mark",2.16,1.62,2025-06-11 06:18:45 UTC
ATP S-Hertogenbosch,"Popyrin, Alexei","Bergs, Zizou",1.57,2.25,2025-06-11 06:18:45 UTC
ATP S-Hertogenbosch,"Opelka, Reilly","Jarry, Nicolas",1.85,1.85,2025-06-11 06:18:45 UTC
ATP S-Hertogenbosch,"Borges, Nuno","Virtanen, Otto",1.72,2.0,2025-06-11 06:18:45 UTC
ATP Stuttgart,"Rinderknech, Arthur","Fucsovics, Marton",2.32,1.54,2025-06-11 06:18:45 UTC
ATP Stuttgart,"Shelton, Ben","Herbert, Pierre-Hugues",1.38,2.81,2025-06-11 06:18:45 UTC
ATP Stuttgart,"Halys, Quentin","Fritz, Taylor",2.81,1.38,2025-06-11 06:18:45 UTC
ATP Stuttgart,"Struff, Jan-Lennard","Lehecka, Jiri",2.5,1.47,2025-06-11 06:18:45 UTC
ATP Stuttgart,"Mpetshi-Perricard, Giovanni","Auger-Aliassime, Félix",2.12,1.64,2025-06-11 06:18:45 UTC
ATP Stuttgart,"Tien, Learner","Nakashima, Brand.",2.94,1.35,2025-06-11 06:18:45 UTC
ATP Stuttgart,"Zverev, Alexander",Moutet Corentin,1.06,7.27,2025-06-11 06:18:45 UTC
ATP Stuttgart,"Michelsen, Alex","Engel, Justin",1.2,4.04,2025-06-11 06:18:45 UTC
Challenger Santa Fe,"Kestelboim, Mariano","Reis Da Silva, Joao Lucas",2.58,1.42,2025-06-11 06:18:45 UTC
Challenger Santa Fe,"Blanch, Dali","Kuzuhara, Bruno",1.77,1.9,2025-06-11 06:18:45 UTC
Challenger Santa Fe,"Ambrogi, Luciano Emanuel","Pucinelli De Almeida, Matheus",2.94,1.33,2025-06-11 06:18:45 UTC
Challenger Santa Fe,"Boscardin Dias, Pedro","Bueno, Gonzalo",6.35,1.07,2025-06-11 06:18:45 UTC
Challenger Santa Fe,"Sperle, John","Rodriguez Taverna, Santiago",3.22,1.28,2025-06-11 06:18:45 UTC
Challenger Bratislava,"Topo, Marko","Gombos, Norbert",1.6,2.14,2025-06-11 06:18:45 UTC
Challenger Bratislava,"Royer, Valentin","Prihodko, Oleg",1.12,5.02,2025-06-11 06:18:45 UTC
Challenger Bratislava,"Michalski, Daniel","Rocha, Henrique",2.85,1.35,2025-06-11 06:18:45 UTC
Challenger Bratislava,"Gengel, Marek","Mena, Facundo",4.83,1.13,2025-06-11 06:18:45 UTC
Challenger Bratislava,"Dodig, Matej","Faria, Jaime",2.35,1.5,2025-06-11 06:18:45 UTC
Challenger Bratislava,"Pokorny, Lukas","Kodat, T",1.89,1.78,2025-06-11 06:18:45 UTC
Challenger Bratislava,"Prizmic, Dino","Rodionov, Jurij",1.35,2.85,2025-06-11 06:18:45 UTC
Challenger Bratislava,"Barton, Hynek","Cina, Federico",1.93,1.74,2025-06-11 06:18:45 UTC
Challenger Bratislava,"Martin, Andrej","Nava, Emilio",4.09,1.18,2025-06-11 06:18:45 UTC
Challenger Bratislava,"Klein, Lukas","Karol, Milos",1.27,3.28,2025-06-11 06:18:45 UTC
Challenger Bratislava,"Shevchenko, Alexander","Choinski, Jan",1.34,2.89,2025-06-11 06:18:45 UTC
Challenger Bratislava,Garin Christian,"Jianu, Filip Cri.",1.23,3.58,2025-06-11 06:18:45 UTC
Challenger Ilkley,"Shimabukuro, Sho","Trotter, James Kent",1.83,1.83,2025-06-11 06:18:45 UTC
Challenger Ilkley,"Searle, Henry","Schoolkate, Tristan",2.14,1.6,2025-06-11 06:18:45 UTC
Challenger Ilkley,"Riedi, Leandro","Cassone, Murphy",1.8,1.86,2025-06-11 06:18:45 UTC
Challenger Ilkley,"Cilic, Marin","Svajda, Zachary",1.35,2.85,2025-06-11 06:18:45 UTC
Challenger Ilkley,"Pinnington Jones, Jack","Harris, Billy",2.26,1.54,2025-06-11 06:18:45 UTC
Challenger Ilkley,"Landaluce, Martin","Harris, Lloyd",3.1,1.3,2025-06-11 06:18:45 UTC
Challenger Ilkley,"Monday, Johannus","Mochizuki, Shintaro",1.64,2.07,2025-06-11 06:18:45 UTC
Challenger Ilkley,"Brooksby, Jenson","Crawford, Oliver",1.28,3.22,2025-06-11 06:18:45 UTC
Challenger Lyon,"Merida, Daniel","Squire, Henri",1.69,2.0,2025-06-11 06:18:45 UTC
Challenger Lyon,"Van Assche, Luca",Blancaneaux Geoffrey,1.34,2.89,2025-06-11 06:18:45 UTC
Challenger Lyon,"Poullain, Lucas","Onclin, Gauthier",3.1,1.3,2025-06-11 06:18:45 UTC
Challenger Lyon,"Carreno Busta, Pablo","Barranco Cosano, Javier",1.19,3.97,2025-06-11 06:18:45 UTC
Challenger Lyon,"Tabur, Clément","Gea, Arthur",1.78,1.89,2025-06-11 06:18:45 UTC
Challenger Lyon,"Trungelliti, Marco","Gakhov, Ivan",1.4,2.65,2025-06-11 06:18:45 UTC
Challenger Lyon,"Vallejo, Adolfo Daniel","Hsu, Yu Hsiou",1.41,2.61,2025-06-11 06:18:45 UTC
Challenger Lyon,"Kuzmanov, Dimitar","Cazaux, Arthur",2.65,1.4,2025-06-11 06:18:45 UTC
Challenger Pérouse,"Svrcina, Dalibor","Travaglia, Stefano",1.35,2.85,2025-06-11 06:18:45 UTC
Challenger Pérouse,"Fatic, Nerman","Lajovic, Dusan",3.22,1.28,2025-06-11 06:18:45 UTC
Challenger Pérouse,"Pavlovic, Luka","Daniel, Taro",1.48,2.4,2025-06-11 06:18:45 UTC
Challenger Pérouse,"Nardi, Luca","Ymer, Elias",1.41,2.61,2025-06-11 06:18:45 UTC
Challenger Pérouse,"Pellegrino, Andrea","Bondioli, Federico",1.78,1.89,2025-06-11 06:18:45 UTC
Challenger Pérouse,"Pacheco Mendez, Rodrigo","Arnaboldi, Feder.",1.96,1.72,2025-06-11 06:18:45 UTC
Challenger Pérouse,"Durasovic, Viktor","Passaro, Francesco",5.47,1.1,2025-06-11 06:18:45 UTC
