TournamentName,Round,Player1Name,Player2Name,Player1_Match_Prob,Player2_Match_Prob,bc_p1_prob,bc_p2_prob,Player1_Match_Odds,Player2_Match_Odds,bc_p1_odds,bc_p2_odds,p1_spread,p2_spread,rel_p1_spread,rel_p2_spread
Atpkitzbuhel,R32,Jaime Faria,Thiago Agustin Tirante,51.7000,48.3000,,,1.9300,2.0700,,,,,,
Atpkitzbuhel,R32,Alexander Shevchenko,Daniel Elahi Galan,53.8000,46.2000,,,1.8600,2.1600,,,,,,
Atpkitzbuhel,R32,Joel Schwaerzler,Marton Fucsovics,13.9000,86.1000,,,7.1900,1.1600,,,,,,
Atpkitzbuhel,R32,Thiago Seyboth Wild,Justin Engel,84.5000,15.5000,,,1.1800,6.4500,,,,,,
Atpkitzbuhel,R32,Botic Van De Zandschulp,Nicolas Jarry,39.4000,60.6000,,,2.5400,1.6500,,,,,,
Atpkitzbuhel,R32,Filip Misolic,Tomas Martin Etcheverry,58.4000,41.6000,,,1.7100,2.4000,,,,,,
Atpumag,R32,Carlos Taberner,Pierre Hugues Herbert,59.2000,40.8000,,,1.6900,2.4500,,,,,,
Atpumag,R32,Jesper De Jong,Mili Poljicak,81.0000,19.0000,,,1.2300,5.2600,,,,,,
Atpumag,R32,Tomas Barrios Vera,Mariano Navone,24.3000,75.7000,,,4.1200,1.3200,,,,,,
Atpumag,R32,Alvaro Guillen Meza,Stan Wawrinka,17.3000,82.7000,,,5.7800,1.2100,,,,,,
Atpumag,R32,Titouan Droguet,Cristian Garin,47.1000,52.9000,,,2.1200,1.8900,,,,,,
Atpwashington,R64,Giovanni Mpetshi Perricard,Aleksandar Vukic,66.0000,34.0000,,,1.5200,2.9400,,,,,,
Atpwashington,R64,Matteo Arnaldi,Daniel Altmaier,67.2000,32.8000,,,1.4900,3.0500,,,,,,
Atpwashington,R64,Jaume Munar,Marcos Giron,35.5000,64.5000,,,2.8200,1.5500,,,,,,
Atpwashington,R64,Learner Tien,Emilio Nava,77.5000,22.5000,,,1.2900,4.4400,,,,,,
Atpwashington,R64,Mackenzie Mcdonald,Colton Smith,46.7000,53.3000,,,2.1400,1.8800,,,,,,
Atpwashington,R64,Benjamin Bonzi,Fabian Marozsan,43.3000,56.7000,,,2.3100,1.7600,,,,,,
Atpwashington,R64,Yoshihito Nishioka,Jenson Brooksby,43.3000,56.7000,,,2.3100,1.7600,,,,,,
Atpwashington,R64,Quentin Halys,Aleksandar Kovacevic,61.1000,38.9000,,,1.6400,2.5700,,,,,,
Atpwashington,R64,Reilly Opelka,Murphy Cassone,79.8000,20.2000,,,1.2500,4.9500,,,,,,
Atpwashington,R64,Gael Monfils,Yibing Wu,72.8000,27.2000,,,1.3700,3.6800,,,,,,
Atpwashington,R64,Daniel Evans,Zizou Bergs,30.7000,69.3000,,,3.2600,1.4400,,,,,,
Atpwashington,R64,Beibit Zhukayev,Alexandre Muller,24.3000,75.7000,,,4.1200,1.3200,,,,,,
Atpwashington,R64,David Goffin,Bu Yunchaokete,61.2000,38.8000,,,1.6300,2.5800,,,,,,
Atpwashington,R64,Zachary Svajda,Miomir Kecmanovic,22.1000,77.9000,,,4.5200,1.2800,,,,,,
Atpwashington,R64,Ethan Quinn,Christopher Oconnell,53.0000,47.0000,,,1.8900,2.1300,,,,,,
Atpwashington,R64,Cameron Norrie,Billy Harris,75.7000,24.3000,,,1.3200,4.1200,,,,,,
Zugchallenger,R32,Zsombor Piros,Alexander Ritschard,57.7000,42.3000,,,1.7300,2.3600,,,,,,
Zugchallenger,R32,Dimitar Kuzmanov,Nerman Fatic,44.8000,55.2000,,,2.2300,1.8100,,,,,,
Zugchallenger,R32,Lorenzo Giustino,Geoffrey Blancaneaux,38.8000,61.2000,,,2.5800,1.6300,,,,,,
Bloomfieldhillschallenger,R32,Nishesh Basavareddy,Yu Hsiou Hsu,79.1000,20.9000,,,1.2600,4.7800,,,,,,
Bloomfieldhillschallenger,R32,Nicolas Ian Kotzen,Li Tu,28.1000,71.9000,,,3.5600,1.3900,,,,,,
Bloomfieldhillschallenger,R32,Michael Zheng,Yi Zhou,61.1000,38.1000,,,1.6400,2.6200,,,,,,
Segoviachallenger,R32,Duje Ajdukovic,Aryan Shah,80.2000,19.8000,,,1.2500,5.0500,,,,,,
Segoviachallenger,R32,Saba Purtseladze,Khumoyun Sultanov,37.9000,62.1000,,,2.6400,1.6100,,,,,,
Segoviachallenger,R32,Robin Bertrand,Jie Cui,28.7000,71.3000,,,3.4800,1.4000,,,,,,
Segoviachallenger,R32,Matias Soto,Oliver Crawford,38.8000,61.2000,,,2.5800,1.6300,,,,,,
Segoviachallenger,R32,Matteo Martineau,Rafael Jodar,38.3000,61.6000,,,2.6100,1.6200,,,,,,
Tamperechallenger,R32,Jay Clarke,Sumit Nagal,36.5000,63.5000,,,2.7400,1.5700,,,,,,
Tamperechallenger,R32,Vesa Ahti,Max Houkes,33.0000,67.0000,,,3.0300,1.4900,,,,,,
Tamperechallenger,R32,Patrick Zahraj,Viktor Durasovic,48.3000,51.7000,,,2.0700,1.9300,,,,,,
