tournament,p1_name,p2_name,p1_odds,p2_odds,scrape_timestamp_utc
ATP Qualification Open de France,"Shevchenko, Alexander","Misolic, Filip",2.54,1.48,2025-05-23 06:17:46 UTC
ATP Qualification Open de France,"Arnaboldi, Feder.",Marterer Max,1.64,2.18,2025-05-23 06:17:46 UTC
ATP Qualification Open de France,"Zeppieri, Giulio","Gomez, Federico Agustin",1.36,2.99,2025-05-23 06:17:46 UTC
ATP Qualification Open de France,"Tabur, Clément","Jianu, Filip Cri.",1.64,2.18,2025-05-23 06:17:46 UTC
ATP Qualification Open de France,"Cerundolo, Juan Manuel","Galan, Daniel Elahi",1.8,1.95,2025-05-23 06:17:46 UTC
ATP Qualification Open de France,"Trotter, James Kent","Hassan, Benjamin",2.82,1.4,2025-05-23 06:17:46 UTC
ATP Qualification Open de France,"Cilic, Marin","Harris, Lloyd",1.22,4.0,2025-05-23 06:17:46 UTC
ATP Qualification Open de France,"Klein, Lukas","Blanchet, Ugo",1.62,2.21,2025-05-23 06:17:46 UTC
ATP Qualification Open de France,"Rocha, Henrique","Van Assche, Luca",2.74,1.42,2025-05-23 06:17:46 UTC
ATP Qualification Open de France,Blancaneaux Geoffrey,"Basilashvili, Nikoloz",2.82,1.4,2025-05-23 06:17:46 UTC
ATP Qualification Open de France,"Droguet, Titouan","Hanfmann, Yannick",2.08,1.7,2025-05-23 06:17:46 UTC
ATP Genève,Hurkacz Hubert,"Ofner, Sebastian",1.41,2.69,2025-05-23 06:17:46 UTC
ATP Genève,"Norrie, Cameron","Djokovic, Novak",4.91,1.14,2025-05-23 06:17:46 UTC
ATP Hambourg,"Etcheverry, Tomas Martin","Cobolli, Flavio",1.7,2.08,2025-05-23 06:17:46 UTC
ATP Hambourg,"Auger-Aliassime, Félix",Rublev Andrey,1.96,1.79,2025-05-23 06:17:46 UTC
ATP Open de France,"Machac, Tomas","Halys, Quentin",1.35,3.04,2025-05-23 06:17:46 UTC
ATP Open de France,"Navone, Mariano","Nakashima, Brand.",1.66,2.14,2025-05-23 06:17:46 UTC
ATP Open de France,"Arnaldi, Matteo","Auger-Aliassime, Félix",2.08,1.7,2025-05-23 06:17:46 UTC
ATP Open de France,"Mcdonald, Mackenzie","Djokovic, Novak",12.59,1.01,2025-05-23 06:17:46 UTC
ATP Open de France,"Brooksby, Jenson","Faria, Jaime",1.51,2.46,2025-05-23 06:17:46 UTC
ATP Open de France,"Altmaier, Daniel","Fritz, Taylor",4.23,1.2,2025-05-23 06:17:46 UTC
ATP Open de France,"Monfils, Gaël","Dellien, Hugo",1.4,2.82,2025-05-23 06:17:46 UTC
ATP Open de France,"Medvedev, Daniil","Norrie, Cameron",1.2,4.23,2025-05-23 06:17:46 UTC
ATP Open de France,"Kovacevic, Aleksandar","Ruusuvuori, Emil",1.3,3.33,2025-05-23 06:17:46 UTC
ATP Open de France,"Cerundolo, Francisco","Diallo, Gabriel",1.14,5.2,2025-05-23 06:17:46 UTC
ATP Open de France,"Müller, Alexandre","Mensik, Jakub",2.82,1.4,2025-05-23 06:17:46 UTC
ATP Open de France,"Zverev, Alexander","Tien, Learner",1.05,8.54,2025-05-23 06:17:46 UTC
ATP Open de France,"Khachanov, Karen","Vukic, Aleksandar",1.12,5.66,2025-05-23 06:17:46 UTC
ATP Open de France,"Ofner, Sebastian","Struff, Jan-Lennard",1.38,2.9,2025-05-23 06:17:46 UTC
ATP Open de France,"Darderi, Luciano","Korda, Sebastian",1.87,1.87,2025-05-23 06:17:46 UTC
ATP Open de France,Hurkacz Hubert,"Fonseca, Joao",2.16,1.65,2025-05-23 06:17:46 UTC
ATP Open de France,"Bellucci, Mattia","Draper, Jack",7.93,1.06,2025-05-23 06:17:46 UTC
ATP Open de France,"Etcheverry, Tomas Martin",Tsitsipas Stefano,5.0,1.15,2025-05-23 06:17:46 UTC
ATP Open de France,"Fucsovics, Marton","Schoolkate, Tristan",1.15,5.0,2025-05-23 06:17:46 UTC
ATP Open de France,"Kecmanovic, Miomir",Baez Sebastian,2.12,1.67,2025-05-23 06:17:46 UTC
Challenger Skopje Macédoine du Nord,"Dellien, Hugo","Clarke, Jay",1.36,2.8,2025-05-23 06:17:46 UTC
Challenger Skopje Macédoine du Nord,"Poljicak, Mili","Fatic, Nerman",1.83,1.83,2025-05-23 06:17:46 UTC
Challenger Tbilissi,"Broom, Charles","Cina, Federico",2.68,1.39,2025-05-23 06:17:46 UTC
Challenger Tbilissi,"Purtseladze, Saba","Damm Jr, Martin",2.28,1.53,2025-05-23 06:17:46 UTC
