tournament,p1_name,p2_name,p1_odds,p2_odds,scrape_timestamp_utc
"Challenger, Tallahassee, USA","Rodesch, Chris","Andrade, Andres",1.65,2.06,2025-04-18 06:05:48 UTC
"Challenger, Tallahassee, USA","Krueger, Mitchell","Erhard, Mathys",1.5,2.35,2025-04-18 06:05:48 UTC
ATP Barcelone,"Khachanov, Karen","Davidovich Fokina, Alejandro",2.57,1.47,2025-04-18 06:05:48 UTC
ATP Barcelone,"Rune, Holger","Ruud, Casper",2.36,1.55,2025-04-18 06:05:48 UTC
ATP Barcelone,"Alcaraz Garfia, Carlos","De Minaur, Alex",1.19,4.43,2025-04-18 06:05:48 UTC
ATP Barcelone,Tsitsipas Stefano,"Fils, Arthur",1.92,1.82,2025-04-18 06:05:48 UTC
ATP Munich,"Cerundolo, Francisco","Goffin, David",1.18,4.5,2025-04-18 06:05:48 UTC
ATP Munich,"Darderi, Luciano","Shelton, Ben",1.66,2.14,2025-04-18 06:05:48 UTC
ATP Munich,"Zverev, Alexander","Griekspoor, Tallon",1.27,3.54,2025-04-18 06:05:48 UTC
ATP Munich,"Marozsan, Fabian","Bergs, Zizou",1.69,2.09,2025-04-18 06:05:48 UTC
Challenger San Luis Potosi,"Martin, Dan","Alves, Mateus",3.5,1.24,2025-04-18 06:05:48 UTC
Challenger San Luis Potosi,"Tobon, Miguel","Ficovich, Juan Pablo",4.21,1.17,2025-04-18 06:05:48 UTC
Challenger Abidjan,"Colson, Tibo","Bertrand, Robin",1.93,1.74,2025-04-18 06:05:48 UTC
Challenger Abidjan,"Berankis, Ricardas","Geerts, Michaël",1.83,1.83,2025-04-18 06:05:48 UTC
Challenger Abidjan,"Jones, Maximus","Glinka, Daniil",2.16,1.59,2025-04-18 06:05:48 UTC
Challenger Abidjan,"Bax, Florent","Hussey, Giles",2.33,1.51,2025-04-18 06:05:48 UTC
Challenger Oeiras 4,Kukushkin Mikhail,"Moller, Elmer",3.22,1.28,2025-04-18 06:05:48 UTC
Challenger Oeiras 4,"Comesana, Francisco",Barrere Gregoire,1.38,2.72,2025-04-18 06:05:48 UTC
Challenger Oeiras 4,"Collignon, Raphaël","Taberner, Carlos",1.36,2.8,2025-04-18 06:05:48 UTC
Challenger Oeiras 4,"Lajovic, Dusan",Safiullin Roman,1.71,1.97,2025-04-18 06:05:48 UTC
