ResultDate,TournamentKey,Round,WinnerName,LoserName,WinnerNameKey,LoserNameKey,Score,TournamentName
2025-10-14,2025olbia,Q1,Clement Tabur,Daniel Frasconi,clementtabur,danielfrasconi,6-0 6-1,Olbiachallenger
2025-10-14,2025olbia,Q1,Maks Kasnikowski,Filip Pieczonka,makskasnikowski,filippieczonka,7-6(5) 7-5,Olbiachallenger
2025-10-14,2025olbia,Q1,Tom Paris,Leo Raquillet,tomparis,leoraquillet,6-2 6-3,Olbiachallenger
2025-10-14,2025olbia,Q1,Matthew William Donald,Alexander Donski,matthewwilliamdonald,alexanderdonski,3-6 6-3 6-3,Olbiachallenger
2025-10-14,2025olbia,Q1,Daniil Glinka,Aleksandr Braynin,daniilglinka,aleksandrbraynin,6-2 6-1,Olbiachallenger
2025-10-14,2025olbia,Q1,Enrico Dalla Valle,Trey Hilderbrand,enricodallavalle,treyhilderbrand,7-5 6-4,Olbiachallenger
2025-10-14,2025olbia,Q1,Christoph Negritu,Leonardo Mazzucchelli,christophnegritu,leonardomazzucchelli,6-1 6-2,Olbiachallenger
2025-10-14,2025olbia,Q1,Michele Ribecai,Michael Vrbensky,micheleribecai,michaelvrbensky,7-6(3) 6-1,Olbiachallenger
2025-10-14,2025olbia,Q1,Norbert Gombos,Matteo Mura,norbertgombos,matteomura,6-0 6-1,Olbiachallenger
2025-10-14,2025olbia,Q1,Arthur Reymond,Cleeve Harper,arthurreymond,cleeveharper,6-2 6-1,Olbiachallenger
2025-10-14,2025olbia,Q1,Szymon Kielan,Alessandro Spadola,szymonkielan,alessandrospadola,6-4 6-2,Olbiachallenger
2025-10-14,2025olbia,Q1,Lorenzo Carboni,Samir Hamza Reguig,lorenzocarboni,samirhamzareguig,6-2 6-0,Olbiachallenger
2025-10-14,2025curitiba,R32,Adolfo Daniel Vallejo,Emilio Nava,adolfodanielvallejo,emilionava,6-2 6-3,Curitibachallenger
2025-10-14,2025curitiba,R32,Joao Eduardo Schiessl,Alex Barrena,joaoeduardoschiessl,alexbarrena,6-3 6-4,Curitibachallenger
2025-10-14,2025curitiba,R32,Rodrigo Pacheco Mendez,Juan Pablo Ficovich,rodrigopachecomendez,juanpabloficovich,3-6 6-4 6-4,Curitibachallenger
2025-10-14,2025curitiba,R32,Thiago Agustin Tirante,Santiago Fa Rodriguez Taverna,thiagoagustintirante,santiagofarodrigueztaverna,4-6 7-5 6-3,Curitibachallenger
2025-10-14,2025curitiba,Q2,Juan Alejandro Hernandez Serrano,Jefferson Wendler Filho,juanalejandrohernandezserrano,jeffersonwendlerfilho,6-4 6-3,Curitibachallenger
2025-10-14,2025curitiba,Q2,Mateus Alves,Juan Pablo Varillas,mateusalves,juanpablovarillas,6-2 6-2,Curitibachallenger
2025-10-14,2025curitiba,Q2,Gustavo Heide,Pedro Sakamoto,gustavoheide,pedrosakamoto,7-5 6-0,Curitibachallenger
2025-10-14,2025curitiba,Q2,Miguel Tobon,Bruno Kuzuhara,migueltobon,brunokuzuhara,6-3 6-4,Curitibachallenger
2025-10-14,2025curitiba,Q2,Pedro Boscardin Dias,Paulo Andre Saraiva Dos Santos,pedroboscardindias,pauloandresaraivadossantos,6-3 6-3,Curitibachallenger
2025-10-14,2025curitiba,Q2,Aristotelis Thanos,Daniel Dutra Da Silva,aristotelisthanos,danieldutradasilva,6-3 6-4,Curitibachallenger
2025-10-14,2025curitiba,Q1,Jefferson Wendler Filho,Mark Vervoort,jeffersonwendlerfilho,markvervoort,6-4 6-0,Curitibachallenger
2025-10-14,2025curitiba,Q1,Juan Alejandro Hernandez Serrano,Jose Pereira,juanalejandrohernandezserrano,josepereira,6-4 6-2,Curitibachallenger
2025-10-14,2025curitiba,Q1,Juan Pablo Varillas,Percy Buffara,juanpablovarillas,percybuffara,6-2 6-0,Curitibachallenger
2025-10-14,2025curitiba,Q1,Mateus Alves,Enzo Camargo Lima,mateusalves,enzocamargolima,6-3 6-0,Curitibachallenger
2025-10-14,2025curitiba,Q1,Gustavo Heide,Taha Baadi,gustavoheide,tahabaadi,6-2 6-3,Curitibachallenger
2025-10-14,2025curitiba,Q1,Pedro Sakamoto,Marcelo Zormann Da Silva,pedrosakamoto,marcelozormanndasilva,1-1 RET,Curitibachallenger
2025-10-14,2025curitiba,Q1,Miguel Tobon,Gabriel Schenekenberg,migueltobon,gabrielschenekenberg,6-2 6-1,Curitibachallenger
2025-10-14,2025curitiba,Q1,Bruno Kuzuhara,Wilson Leite,brunokuzuhara,wilsonleite,7-5 4-6 6-3,Curitibachallenger
2025-10-14,2025curitiba,Q1,Pedro Boscardin Dias,Thomas Faurel,pedroboscardindias,thomasfaurel,7-5 6-3,Curitibachallenger
2025-10-14,2025curitiba,Q1,Paulo Andre Saraiva Dos Santos,Bruno Milani,pauloandresaraivadossantos,brunomilani,6-1 6-1,Curitibachallenger
2025-10-14,2025curitiba,Q1,Daniel Dutra Da Silva,Ryan Augusto Dos Santos,danieldutradasilva,ryanaugustodossantos,6-4 6-7(1) 6-4,Curitibachallenger
2025-10-14,2025curitiba,Q1,Aristotelis Thanos,Sebastian Gima,aristotelisthanos,sebastiangima,6-2 6-3,Curitibachallenger
2025-10-14,2025lincoln,R32,Dhakshineswar Suresh,Alex Rybakov,dhakshineswarsuresh,alexrybakov,6-4 6-4,Lincolnchallenger
2025-10-14,2025lincoln,R32,Alfredo Perez,Dmitry Popko,alfredoperez,dmitrypopko,6-4 6-4,Lincolnchallenger
2025-10-14,2025lincoln,R32,Johannus Monday,Tyler Zink,johannusmonday,tylerzink,6-4 6-4,Lincolnchallenger
2025-10-14,2025lincoln,R32,Michael Mmoh,Olle Wallin,michaelmmoh,ollewallin,6-4 6-2,Lincolnchallenger
2025-10-14,2025lincoln,R32,Jack Pinnington Jones,Mitchell Krueger,jackpinningtonjones,mitchellkrueger,7-6(6) 6-1,Lincolnchallenger
2025-10-14,2025lincoln,Q2,Max Wiskandt,Erik Arutiunian,maxwiskandt,erikarutiunian,5-7 6-3 6-0,Lincolnchallenger
2025-10-14,2025lincoln,Q2,Adhithya Ganesan,Dan Martin,adhithyaganesan,danmartin,6-4 7-6(3),Lincolnchallenger
2025-10-14,2025lincoln,Q2,Andrew Fenty,Karl Poling,andrewfenty,karlpoling,6-2 7-5,Lincolnchallenger
2025-10-14,2025lincoln,Q2,Nicolas Arseneault,Strong Kirchheimer,nicolasarseneault,strongkirchheimer,6-3 7-5,Lincolnchallenger
2025-10-14,2025lincoln,Q2,Cannon Kingsley,Justin Boulais,cannonkingsley,justinboulais,6-3 6-1,Lincolnchallenger
2025-10-14,2025lincoln,Q2,Keegan Smith,Aidan Mchugh,keegansmith,aidanmchugh,7-6(1) 7-6(2),Lincolnchallenger
2025-10-14,2025lincoln,Q1,Max Wiskandt,Pranav Kumar,maxwiskandt,pranavkumar,4-6 6-1 6-2,Lincolnchallenger
2025-10-14,2025lincoln,Q1,Erik Arutiunian,Colson Wells,erikarutiunian,colsonwells,6-2 7-6(9),Lincolnchallenger
2025-10-14,2025lincoln,Q1,Dan Martin,Nikolay Sysoev,danmartin,nikolaysysoev,7-5 6-4,Lincolnchallenger
2025-10-14,2025lincoln,Q1,Adhithya Ganesan,Niels Van Der Sijs,adhithyaganesan,nielsvandersijs,6-2 6-4,Lincolnchallenger
2025-10-14,2025lincoln,Q1,Andrew Fenty,Noah Schachter,andrewfenty,noahschachter,6-4 6-4,Lincolnchallenger
2025-10-14,2025lincoln,Q1,Karl Poling,Joshua Sheehy,karlpoling,joshuasheehy,6-3 3-6 6-3,Lincolnchallenger
2025-10-14,2025lincoln,Q1,Nicolas Arseneault,Ozan Baris,nicolasarseneault,ozanbaris,7-5 7-6(6),Lincolnchallenger
2025-10-14,2025lincoln,Q1,Strong Kirchheimer,Kenta Miyoshi,strongkirchheimer,kentamiyoshi,6-1 6-4,Lincolnchallenger
2025-10-14,2025lincoln,Q1,Cannon Kingsley,Brandon Perez,cannonkingsley,brandonperez,6-0 6-2,Lincolnchallenger
2025-10-14,2025lincoln,Q1,Justin Boulais,Cooper Williams,justinboulais,cooperwilliams,6-1 6-3,Lincolnchallenger
2025-10-14,2025lincoln,Q1,Aidan Mchugh,Kyle Seelig,aidanmchugh,kyleseelig,6-2 7-6(3),Lincolnchallenger
2025-10-14,2025lincoln,Q1,Keegan Smith,Joan Torres Espinosa,keegansmith,joantorresespinosa,6-0 6-3,Lincolnchallenger
2025-10-14,2025shenzhenfutian,R32,Henrique Rocha,Luca Castelnuovo,henriquerocha,lucacastelnuovo,6-3 6-4,Shenzhenfutian Challenger
2025-10-14,2025shenzhenfutian,R32,Pavel Kotov,Tianhui Zhang,pavelkotov,tianhuizhang,6-4 6-4,Shenzhenfutian Challenger
2025-10-14,2025shenzhenfutian,R32,Jie Cui,James Mccabe,jiecui,jamesmccabe,6-4 6-4,Shenzhenfutian Challenger
2025-10-14,2025shenzhenfutian,R32,Fajing Sun,Jason Kubler,fajingsun,jasonkubler,6-2 7-5,Shenzhenfutian Challenger
2025-10-14,2025shenzhenfutian,R32,Hyeon Chung,Rigele Te,hyeonchung,rigelete,7-6(4) 3-0 RET,Shenzhenfutian Challenger
2025-10-14,2025shenzhenfutian,R32,Omar Jasika,Yasutaka Uchiyama,omarjasika,yasutakauchiyama,7-6(5) 1-0 RET,Shenzhenfutian Challenger
2025-10-14,2025shenzhenfutian,Q2,Luca Castelnuovo,Sidharth Rawat,lucacastelnuovo,sidharthrawat,6-4 7-6(3),Shenzhenfutian Challenger
2025-10-14,2025shenzhenfutian,Q2,Xiaofei Wang,Tsung Hao Huang,xiaofeiwang,tsunghaohuang,6-4 3-6 6-3,Shenzhenfutian Challenger
2025-10-14,2025shenzhenfutian,Q2,S D Prajwal Dev,Egor Agafonov,sdprajwaldev,egoragafonov,6-0 2-0 RET,Shenzhenfutian Challenger
2025-10-14,2025shenzhenfutian,Q2,Aoran Wang,Koki Matsuda,aoranwang,kokimatsuda,6-4 6-4,Shenzhenfutian Challenger
2025-10-14,2025shenzhenfutian,Q2,Sergey Fomin,Evan Zhu,sergeyfomin,evanzhu,6-3 1-6 6-3,Shenzhenfutian Challenger
2025-10-14,2025shenzhenfutian,Q2,Ye Cong Mo,Maxim Zhukov,yecongmo,maximzhukov,6-4 6-3,Shenzhenfutian Challenger
2025-10-14,2025shenzhenfutian,Q1,Luca Castelnuovo,Duck Hee Lee,lucacastelnuovo,duckheelee,6-2 6-4,Shenzhenfutian Challenger
2025-10-14,2025shenzhenfutian,Q1,Sidharth Rawat,Yaojie Zeng,sidharthrawat,yaojiezeng,6-2 6-2,Shenzhenfutian Challenger
2025-10-14,2025shenzhenfutian,Q1,Tsung Hao Huang,Xing Dao Chen,tsunghaohuang,xingdaochen,7-6(2) 6-4,Shenzhenfutian Challenger
2025-10-14,2025shenzhenfutian,Q1,Xiaofei Wang,Linang Xiao,xiaofeiwang,linangxiao,6-3 6-3,Shenzhenfutian Challenger
2025-10-14,2025shenzhenfutian,Q1,Egor Agafonov,Mitsuki Wei Kang Leong,egoragafonov,mitsukiweikangleong,4-6 7-6(1) 7-6(7),Shenzhenfutian Challenger
2025-10-14,2025shenzhenfutian,Q1,S D Prajwal Dev,Yuta Kikuchi,sdprajwaldev,yutakikuchi,6-4 3-6 6-3,Shenzhenfutian Challenger
2025-10-14,2025shenzhenfutian,Q1,Aoran Wang,Dominik Palan,aoranwang,dominikpalan,3-6 6-4 7-6(7),Shenzhenfutian Challenger
2025-10-14,2025shenzhenfutian,Q1,Koki Matsuda,Mikalai Haliak,kokimatsuda,mikalaihaliak,6-2 7-6(6),Shenzhenfutian Challenger
2025-10-14,2025shenzhenfutian,Q1,Sergey Fomin,Wishaya Trongcharoenchaikul,sergeyfomin,wishayatrongcharoenchaikul,6-3 6-3,Shenzhenfutian Challenger
2025-10-14,2025shenzhenfutian,Q1,Evan Zhu,Zhenxiong Dong,evanzhu,zhenxiongdong,6-4 6-4,Shenzhenfutian Challenger
2025-10-14,2025shenzhenfutian,Q1,Maxim Zhukov,Hanyi Liu,maximzhukov,hanyiliu,6-2 6-2,Shenzhenfutian Challenger
2025-10-14,2025shenzhenfutian,Q1,Ye Cong Mo,Jacopo Vasami,yecongmo,jacopovasami,6-4 5-7 7-6(10),Shenzhenfutian Challenger
2025-10-14,2025hersonissos,R32,Luca Preda,Oliver Crawford,lucapreda,olivercrawford,7-6(5) 7-5,Hersonissos6Challenger
2025-10-14,2025hersonissos,R32,Dennis Novak,Bernabe Zapata Miralles,dennisnovak,bernabezapatamiralles,6-3 6-3,Hersonissos6Challenger
2025-10-14,2025hersonissos,R32,Fabrizio Andaloro,Jacopo Berrettini,fabrizioandaloro,jacopoberrettini,6-4 6-3,Hersonissos6Challenger
2025-10-14,2025hersonissos,Q2,Charles Broom,Demetris Azoides,charlesbroom,demetrisazoides,6-1 6-2,Hersonissos6Challenger
2025-10-14,2025hersonissos,Q2,Karan Singh,Niels Visker,karansingh,nielsvisker,6-4 6-4,Hersonissos6Challenger
2025-10-14,2025hersonissos,Q2,Petr Brunclik,Petr Nesterov,petrbrunclik,petrnesterov,6-3 3-6 6-4,Hersonissos6Challenger
2025-10-14,2025hersonissos,Q2,Dali Blanch,Michalis Sakellaridis,daliblanch,michalissakellaridis,6-2 6-2,Hersonissos6Challenger
2025-10-14,2025hersonissos,Q2,Max Basing,Alberto Barroso Campos,maxbasing,albertobarrosocampos,3-6 7-6(1) 6-4,Hersonissos6Challenger
2025-10-14,2025hersonissos,Q2,Radu Albot,Harry Wendelken,radualbot,harrywendelken,1-6 6-4 6-4,Hersonissos6Challenger
2025-10-14,2025hersonissos,Q1,Charles Broom,Menelaos Efstathiou,charlesbroom,menelaosefstathiou,6-4 7-5,Hersonissos6Challenger
2025-10-14,2025hersonissos,Q1,Demetris Azoides,Faris Zakaryia,demetrisazoides,fariszakaryia,7-5 6-4,Hersonissos6Challenger
2025-10-14,2025hersonissos,Q1,Karan Singh,Nathan Trouve,karansingh,nathantrouve,6-3 6-4,Hersonissos6Challenger
2025-10-14,2025hersonissos,Q1,Niels Visker,Florian Broska,nielsvisker,florianbroska,5-7 7-5 6-1,Hersonissos6Challenger
2025-10-14,2025hersonissos,Q1,Petr Brunclik,Michael Bassem Sobhy,petrbrunclik,michaelbassemsobhy,6-3 6-4,Hersonissos6Challenger
2025-10-14,2025hersonissos,Q1,Petr Nesterov,Dimitris Sakellaridis,petrnesterov,dimitrissakellaridis,7-5 6-3,Hersonissos6Challenger
2025-10-14,2025hersonissos,Q1,Dali Blanch,Ivan Marrero Curbelo,daliblanch,ivanmarrerocurbelo,3-6 6-3 7-6(5),Hersonissos6Challenger
2025-10-14,2025hersonissos,Q1,Michalis Sakellaridis,Kris Van Wyk,michalissakellaridis,krisvanwyk,6-3 6-2,Hersonissos6Challenger
2025-10-14,2025hersonissos,Q1,Max Basing,Mario Gonzalez Fernandez,maxbasing,mariogonzalezfernandez,7-5 3-6 6-4,Hersonissos6Challenger
2025-10-14,2025hersonissos,Q1,Alberto Barroso Campos,Jozef Kovalik,albertobarrosocampos,jozefkovalik,6-4 3-0 RET,Hersonissos6Challenger
2025-10-14,2025hersonissos,Q1,Harry Wendelken,Imanol Lopez Morillo,harrywendelken,imanollopezmorillo,6-3 6-4,Hersonissos6Challenger
2025-10-14,2025hersonissos,Q1,Radu Albot,Henri Haupt,radualbot,henrihaupt,6-0 6-0,Hersonissos6Challenger
