TournamentName,TournamentURL,Round,Player1Name,Player2Name,Player1_Match_Prob,Player2_Match_Prob,Player1_Match_Odds,Player2_Match_Odds,ModelName,ScrapeTimestampUTC
Atpstuttgart,https://www.tennisabstract.com/current/2025ATPStuttgart.html,QF,Alexander Zverev,Brandon Nakashima,73.5,26.5,1.36,3.77,Sackmann,2025-06-13 06:18:32 UTC
Atpstuttgart,https://www.tennisabstract.com/current/2025ATPStuttgart.html,QF,Ben Shelton,Jiri Lehecka,53.7,46.3,1.86,2.16,Sackmann,2025-06-13 06:18:32 UTC
Atpstuttgart,https://www.tennisabstract.com/current/2025ATPStuttgart.html,QF,Justin Engel,Felix Auger Aliassime,10.5,89.5,9.52,1.12,Sackmann,2025-06-13 06:18:32 UTC
Atpstuttgart,https://www.tennisabstract.com/current/2025ATPStuttgart.html,QF,Marton Fucsovics,Taylor Fritz,31.1,68.9,3.22,1.45,Sackmann,2025-06-13 06:18:32 UTC
Atp'S Hertogenbosch,https://www.tennisabstract.com/current/2025ATP's-Hertogenbosch.html,QF,Daniil Medvedev,Reilly Opelka,82.2,17.8,1.22,5.62,Sackmann,2025-06-13 06:18:32 UTC
Atp'S Hertogenbosch,https://www.tennisabstract.com/current/2025ATP's-Hertogenbosch.html,QF,Zizou Bergs,Mark Lajal,60.6,39.4,1.65,2.54,Sackmann,2025-06-13 06:18:32 UTC
Atp'S Hertogenbosch,https://www.tennisabstract.com/current/2025ATP's-Hertogenbosch.html,QF,Gabriel Diallo,Karen Khachanov,32.5,67.5,3.08,1.48,Sackmann,2025-06-13 06:18:32 UTC
Atp'S Hertogenbosch,https://www.tennisabstract.com/current/2025ATP's-Hertogenbosch.html,QF,Nuno Borges,Ugo Humbert,28.2,71.8,3.55,1.39,Sackmann,2025-06-13 06:18:32 UTC
Perugiachallenger,https://www.tennisabstract.com/current/2025PerugiaChallenger.html,QF,Andrea Pellegrino,Francesco Passaro,34.6,65.4,2.89,1.53,Sackmann,2025-06-13 06:18:32 UTC
Perugiachallenger,https://www.tennisabstract.com/current/2025PerugiaChallenger.html,QF,Luca Nardi,Luka Pavlovic,62.4,37.6,1.6,2.66,Sackmann,2025-06-13 06:18:32 UTC
Perugiachallenger,https://www.tennisabstract.com/current/2025PerugiaChallenger.html,QF,Dalibor Svrcina,Nerman Fatic,66.3,33.7,1.51,2.97,Sackmann,2025-06-13 06:18:32 UTC
Perugiachallenger,https://www.tennisabstract.com/current/2025PerugiaChallenger.html,QF,Pierluigi Basile,Federico Arnaboldi,16.1,83.9,6.21,1.19,Sackmann,2025-06-13 06:18:32 UTC
Ilkleychallenger,https://www.tennisabstract.com/current/2025IlkleyChallenger.html,QF,Sho Shimabukuro,Tristan Schoolkate,51.2,48.8,1.95,2.05,Sackmann,2025-06-13 06:18:32 UTC
Ilkleychallenger,https://www.tennisabstract.com/current/2025IlkleyChallenger.html,QF,Zachary Svajda,Leandro Riedi,35.2,64.8,2.84,1.54,Sackmann,2025-06-13 06:18:32 UTC
Ilkleychallenger,https://www.tennisabstract.com/current/2025IlkleyChallenger.html,QF,Martin Landaluce,Jack Pinnington Jones,63.3,36.7,1.58,2.72,Sackmann,2025-06-13 06:18:32 UTC
Ilkleychallenger,https://www.tennisabstract.com/current/2025IlkleyChallenger.html,QF,Shintaro Mochizuki,Oliver Crawford,62.0,38.0,1.61,2.63,Sackmann,2025-06-13 06:18:32 UTC
Bratislavachallenger,https://www.tennisabstract.com/current/2025BratislavaChallenger.html,QF,Alexander Shevchenko,Federico Cina,80.1,19.9,1.25,5.03,Sackmann,2025-06-13 06:18:32 UTC
Bratislavachallenger,https://www.tennisabstract.com/current/2025BratislavaChallenger.html,QF,Valentin Royer,Marko Topo,66.6,33.4,1.5,2.99,Sackmann,2025-06-13 06:18:32 UTC
Bratislavachallenger,https://www.tennisabstract.com/current/2025BratislavaChallenger.html,QF,Cristian Garin,Matej Dodig,88.5,11.5,1.13,8.7,Sackmann,2025-06-13 06:18:32 UTC
Bratislavachallenger,https://www.tennisabstract.com/current/2025BratislavaChallenger.html,QF,Dino Prizmic,Henrique Rocha,60.9,39.1,1.64,2.56,Sackmann,2025-06-13 06:18:32 UTC
Lyonchallenger,https://www.tennisabstract.com/current/2025LyonChallenger.html,QF,Pablo Carreno Busta,Gauthier Onclin,81.6,18.4,1.23,5.43,Sackmann,2025-06-13 06:18:32 UTC
Lyonchallenger,https://www.tennisabstract.com/current/2025LyonChallenger.html,QF,Daniel Merida Aguilar,Luca Van Assche,20.3,79.7,4.93,1.25,Sackmann,2025-06-13 06:18:32 UTC
Lyonchallenger,https://www.tennisabstract.com/current/2025LyonChallenger.html,QF,Marco Trungelliti,Dimitar Kuzmanov,61.8,38.2,1.62,2.62,Sackmann,2025-06-13 06:18:32 UTC
Lyonchallenger,https://www.tennisabstract.com/current/2025LyonChallenger.html,QF,Clement Tabur,Yu Hsiou Hsu,70.1,29.9,1.43,3.34,Sackmann,2025-06-13 06:18:32 UTC
Santafechallenger,https://www.tennisabstract.com/current/2025SantaFeChallenger.html,QF,Joao Lucas Reis Da Silva,Gonzalo Bueno,53.8,46.2,1.86,2.16,Sackmann,2025-06-13 06:18:32 UTC
Santafechallenger,https://www.tennisabstract.com/current/2025SantaFeChallenger.html,QF,Andrea Collarini,Hernan Casanova,62.7,37.3,1.59,2.68,Sackmann,2025-06-13 06:18:32 UTC
Santafechallenger,https://www.tennisabstract.com/current/2025SantaFeChallenger.html,QF,Dali Blanch,Matheus Pucinelli De Almeida,9.8,90.2,10.2,1.11,Sackmann,2025-06-13 06:18:32 UTC
Santafechallenger,https://www.tennisabstract.com/current/2025SantaFeChallenger.html,QF,Lautaro Midon,Santiago Fa Rodriguez Taverna,44.4,55.6,2.25,1.8,Sackmann,2025-06-13 06:18:32 UTC
