ResultDate,TournamentKey,Round,WinnerName,LoserName,WinnerNameKey,LoserNameKey,Score,TournamentName
2025-08-10,2025cincinnati,R64,Jannik Sinner,Daniel Elahi Galan,janniksinner,danielelahigalan,6-1 6-1,Atpcincinnati
2025-08-10,2025cincinnati,R64,Gabriel Diallo,Sebastian Baez,gabrieldiallo,sebastianbaez,7-5 6-4,Atpcincinnati
2025-08-10,2025cincinnati,R64,Adrian Mannarino,Tomas Machac,adrianmannarino,tomasmachac,6-3 6-3,Atpcincinnati
2025-08-10,2025cincinnati,R64,Tommy Paul,Pedro Martinez,tommypaul,pedromartinez,6-2 6-2,Atpcincinnati
2025-08-10,2025cincinnati,R64,Arthur Rinderknech,Casper Ruud,arthurrinderknech,casperruud,6-7(5) 6-4 6-2,Atpcincinnati
2025-08-10,2025cincinnati,R64,Felix Auger Aliassime,Tomas Martin Etcheverry,felixaugeraliassime,tomasmartinetcheverry,6-2 7-6(3),Atpcincinnati
2025-08-10,2025cincinnati,R64,Stefanos Tsitsipas,Fabian Marozsan,stefanostsitsipas,fabianmarozsan,7-6(3) 6-2,Atpcincinnati
2025-08-10,2025cincinnati,R64,Benjamin Bonzi,Lorenzo Musetti,benjaminbonzi,lorenzomusetti,5-7 6-4 7-6(4),Atpcincinnati
2025-08-10,2025cincinnati,R64,Taylor Fritz,Emilio Nava,taylorfritz,emilionava,6-4 6-4,Atpcincinnati
2025-08-10,2025cincinnati,R64,Lorenzo Sonego,Zizou Bergs,lorenzosonego,zizoubergs,6-3 7-6(4),Atpcincinnati
2025-08-10,2025cincinnati,R64,Joao Fonseca,Alejandro Davidovich Fokina,joaofonseca,alejandrodavidovichfokina,6-7(4) 5-4 RET,Atpcincinnati
2025-08-10,2025cincinnati,R64,Terence Atmane,Flavio Cobolli,terenceatmane,flaviocobolli,6-4 3-6 7-6(5),Atpcincinnati
2025-08-10,2025cincinnati,R64,Frances Tiafoe,Roberto Carballes Baena,francestiafoe,robertocarballesbaena,6-4 6-3,Atpcincinnati
2025-08-10,2025cincinnati,R64,Ugo Humbert,Coleman Wong,ugohumbert,colemanwong,6-3 6-4,Atpcincinnati
2025-08-10,2025cincinnati,R64,Alex Michelsen,Corentin Moutet,alexmichelsen,corentinmoutet,3-6 6-3 6-4,Atpcincinnati
2025-08-10,2025cincinnati,R64,Holger Rune,Roman Safiullin,holgerrune,romansafiullin,7-5 7-6(5),Atpcincinnati
2025-08-10,2025cincinnati,R128,Daniel Elahi Galan,Vit Kopriva,danielelahigalan,vitkopriva,6-2 6-4,Atpcincinnati
2025-08-10,2025cincinnati,R128,Sebastian Baez,David Goffin,sebastianbaez,davidgoffin,6-1 6-3,Atpcincinnati
2025-08-10,2025cincinnati,R128,Adrian Mannarino,Jordan Thompson,adrianmannarino,jordanthompson,6-2 6-2,Atpcincinnati
2025-08-10,2025cincinnati,R128,Pedro Martinez,Nicolas Jarry,pedromartinez,nicolasjarry,1-6 6-4 6-3,Atpcincinnati
2025-08-10,2025cincinnati,R128,Arthur Rinderknech,Nuno Borges,arthurrinderknech,nunoborges,6-3 6-3,Atpcincinnati
2025-08-10,2025cincinnati,R128,Tomas Martin Etcheverry,Juncheng Shang,tomasmartinetcheverry,junchengshang,6-7(5) 7-6(4) 6-4,Atpcincinnati
2025-08-10,2025cincinnati,R128,Fabian Marozsan,Colton Smith,fabianmarozsan,coltonsmith,6-1 4-6 6-4,Atpcincinnati
2025-08-10,2025cincinnati,R128,Benjamin Bonzi,Matteo Arnaldi,benjaminbonzi,matteoarnaldi,6-7(1) 6-3 6-4,Atpcincinnati
2025-08-10,2025cincinnati,R128,Emilio Nava,Borna Coric,emilionava,bornacoric,6-3 7-5,Atpcincinnati
2025-08-10,2025cincinnati,R128,Zizou Bergs,Jacob Fearnley,zizoubergs,jacobfearnley,6-1 6-4,Atpcincinnati
2025-08-10,2025cincinnati,R128,Joao Fonseca,Bu Yunchaokete,joaofonseca,buyunchaokete,4-6 6-2 7-5,Atpcincinnati
2025-08-10,2025cincinnati,R128,Terence Atmane,Yoshihito Nishioka,terenceatmane,yoshihitonishioka,6-2 6-2,Atpcincinnati
2025-08-10,2025cincinnati,R128,Roberto Carballes Baena,Hugo Gaston,robertocarballesbaena,hugogaston,6-4 5-7 6-3,Atpcincinnati
2025-08-10,2025cincinnati,R128,Coleman Wong,Giovanni Mpetshi Perricard,colemanwong,giovannimpetshiperricard,6-3 6-2,Atpcincinnati
2025-08-10,2025cincinnati,R128,Corentin Moutet,Mackenzie Mcdonald,corentinmoutet,mackenziemcdonald,7-5 6-3,Atpcincinnati
