TournamentName,TournamentURL,Round,Player1Name,Player2Name,Player1_Match_Prob,Player2_Match_Prob,Player1_Match_Odds,Player2_Match_Odds,ModelName,ScrapeTimestampUTC
Atphouston,https://www.tennisabstract.com/current/2025ATPHouston.html,F,jenson brooksby,frances tiafoe,100.0,0.0,1.0,,Sackmann,2025-04-07 06:02:58 UTC
Atpmarrakech,https://www.tennisabstract.com/current/2025ATPMarrakech.html,F,tallon griekspoor,luciano darderi,0.0,100.0,,1.0,Sackmann,2025-04-07 06:02:58 UTC
Atpbucharest,https://www.tennisabstract.com/current/2025ATPBucharest.html,F,sebastian baez,flavio cobolli,0.0,100.0,,1.0,Sackmann,2025-04-07 06:02:58 UTC
Atpmonte Carlo,https://www.tennisabstract.com/current/2025ATPMonte-Carlo.html,R64,alexander zverev,bye,100.0,0.0,1.0,,Sackmann,2025-04-07 06:02:58 UTC
Atpmonte Carlo,https://www.tennisabstract.com/current/2025ATPMonte-Carlo.html,R64,mariano navone,matteo berrettini,21.8,78.2,4.59,1.28,Sackmann,2025-04-07 06:02:58 UTC
Atpmonte Carlo,https://www.tennisabstract.com/current/2025ATPMonte-Carlo.html,R64,jiri lehecka,sebastian korda,51.8,48.2,1.93,2.07,Sackmann,2025-04-07 06:02:58 UTC
Atpmonte Carlo,https://www.tennisabstract.com/current/2025ATPMonte-Carlo.html,R64,bu yunchaokete,lorenzo musetti,11.9,88.1,8.4,1.14,Sackmann,2025-04-07 06:02:58 UTC
Menorcachallenger,https://www.tennisabstract.com/current/2025MenorcaChallenger.html,F,pol martin tiffon,vilius gaubas,0.0,100.0,,1.0,Sackmann,2025-04-07 06:02:58 UTC
Campinaschallenger,https://www.tennisabstract.com/current/2025CampinasChallenger.html,F,tomas barrios vera,alvaro guillen meza,100.0,0.0,1.0,,Sackmann,2025-04-07 06:02:58 UTC
Cuernavacamorelos Challenger,https://www.tennisabstract.com/current/2025Cuernavaca(Morelos)Challenger.html,F,marc andrea huesler,dmitry popko,100.0,0.0,1.0,,Sackmann,2025-04-07 06:02:58 UTC
