TournamentName,TournamentURL,Round,Player1Name,Player2Name,Player1_Match_Prob,Player2_Match_Prob,Player1_Match_Odds,Player2_Match_Odds,ModelName,ScrapeTimestampUTC
Atpmallorca,https://www.tennisabstract.com/current/2025ATPMallorca.html,R32,Learner Tien,Justin Engel,69.0,31.0,1.45,3.23,Sackmann,2025-06-22 06:16:18 UTC
Atpmallorca,https://www.tennisabstract.com/current/2025ATPMallorca.html,R32,Pedro Martinez,Corentin Moutet,26.8,73.2,3.73,1.37,Sackmann,2025-06-22 06:16:18 UTC
Atpmallorca,https://www.tennisabstract.com/current/2025ATPMallorca.html,R32,Fabio Fognini,Daniel Altmaier,54.9,45.1,1.82,2.22,Sackmann,2025-06-22 06:16:18 UTC
Atpmallorca,https://www.tennisabstract.com/current/2025ATPMallorca.html,R32,Benjamin Bonzi,Qualifier1,72.5,27.5,1.38,3.64,Sackmann,2025-06-22 06:16:18 UTC
Atpmallorca,https://www.tennisabstract.com/current/2025ATPMallorca.html,R32,Qualifier2,Rinky Hijikata,28.7,71.3,3.48,1.4,Sackmann,2025-06-22 06:16:18 UTC
Atpmallorca,https://www.tennisabstract.com/current/2025ATPMallorca.html,R32,Tomas Martin Etcheverry,Roberto Bautista Agut,24.4,75.6,4.1,1.32,Sackmann,2025-06-22 06:16:18 UTC
Atpeastbourne,https://www.tennisabstract.com/current/2025ATPEastbourne.html,R32,Zizou Bergs,Joao Fonseca,62.5,37.5,1.6,2.67,Sackmann,2025-06-22 06:16:18 UTC
Atpeastbourne,https://www.tennisabstract.com/current/2025ATPEastbourne.html,R32,Luciano Darderi,Marcos Giron,22.5,77.5,4.44,1.29,Sackmann,2025-06-22 06:16:18 UTC
Atpeastbourne,https://www.tennisabstract.com/current/2025ATPEastbourne.html,R32,Jacob Fearnley,Flavio Cobolli,57.5,42.5,1.74,2.35,Sackmann,2025-06-22 06:16:18 UTC
Atpeastbourne,https://www.tennisabstract.com/current/2025ATPEastbourne.html,R32,Matteo Arnaldi,Reilly Opelka,45.4,54.6,2.2,1.83,Sackmann,2025-06-22 06:16:18 UTC
Atpeastbourne,https://www.tennisabstract.com/current/2025ATPEastbourne.html,R32,Qualifier1,Qualifier2,50.0,50.0,2.0,2.0,Sackmann,2025-06-22 06:16:18 UTC
Atpeastbourne,https://www.tennisabstract.com/current/2025ATPEastbourne.html,R32,Qualifier3,Alejandro Davidovich Fokina,23.6,76.4,4.24,1.31,Sackmann,2025-06-22 06:16:18 UTC
Milanchallenger,https://www.tennisabstract.com/current/2025MilanChallenger.html,R32,Dino Prizmic,Gabriele Piraino,93.9,6.1,1.06,16.39,Sackmann,2025-06-22 06:16:18 UTC
Milanchallenger,https://www.tennisabstract.com/current/2025MilanChallenger.html,R32,Qualifier1,Henri Squire,31.2,68.8,3.21,1.45,Sackmann,2025-06-22 06:16:18 UTC
Milanchallenger,https://www.tennisabstract.com/current/2025MilanChallenger.html,R32,Mathys Erhard,Christoph Negritu,46.5,53.5,2.15,1.87,Sackmann,2025-06-22 06:16:18 UTC
Milanchallenger,https://www.tennisabstract.com/current/2025MilanChallenger.html,R32,Andrej Martin,Ivan Gakhov,44.6,55.4,2.24,1.81,Sackmann,2025-06-22 06:16:18 UTC
Limachallenger,https://www.tennisabstract.com/current/2025LimaChallenger.html,R32,Nicolas Mejia,Nicolas Kicker,58.4,41.6,1.71,2.4,Sackmann,2025-06-22 06:16:18 UTC
Limachallenger,https://www.tennisabstract.com/current/2025LimaChallenger.html,R32,Alvin Nicholas Tudorica,Qualifier1,50.0,50.0,2.0,2.0,Sackmann,2025-06-22 06:16:18 UTC
Limachallenger,https://www.tennisabstract.com/current/2025LimaChallenger.html,R32,Christopher Li,Juan Carlos Prado Angelo,42.9,57.1,2.33,1.75,Sackmann,2025-06-22 06:16:18 UTC
Limachallenger,https://www.tennisabstract.com/current/2025LimaChallenger.html,R32,Maximus Jones,Renzo Olivo,55.5,44.5,1.8,2.25,Sackmann,2025-06-22 06:16:18 UTC
