tournament,p1_name,p2_name,p1_odds,p2_odds,scrape_timestamp_utc
Qualification Challenger Tallahassee,"Damm Jr, Martin","Montes De La Torre, Inaki",2.4,1.48,2025-04-13 19:27:34 UTC
Qualification Challenger Tallahassee,"Prado Angelo, Juan Carlos","Kuzuhara, Bruno",1.55,2.24,2025-04-13 19:27:34 UTC
Qualification Challenger Tallahassee,"Denolly, Corentin","Bicknell, Blaise",1.51,2.33,2025-04-13 19:27:34 UTC
Qualification Challenger Tallahassee,"Poling, Karl","Polmans, Marc",2.58,1.42,2025-04-13 19:27:34 UTC
Challenger Mexico City,"Pavlovic, Luka","Alves, Felipe",2.24,1.55,2025-04-13 19:27:34 UTC
Challenger Busan Qualification,"Sharipov, Marat","Ilagan, Andre",1.53,2.28,2025-04-13 19:27:34 UTC
Challenger Busan Qualification,"Shin, Sanhui","Nakagawa, Naoki",1.97,1.71,2025-04-13 19:27:34 UTC
Challenger Busan Qualification,"Simakin, Ilia",Lee Duck Hee,1.17,4.21,2025-04-13 19:27:34 UTC
Challenger Busan Qualification,"Monday, Johannus","Langmo, Christian",1.17,4.21,2025-04-13 19:27:34 UTC
Challenger Busan Qualification,"Rosenkranz, Mats","Bouzige, Moerani",1.36,2.8,2025-04-13 19:27:34 UTC
Challenger Busan Qualification,"Durasovic, Viktor","Bar Biryukov, Petr",1.55,2.24,2025-04-13 19:27:34 UTC
ATP Barcelone,"Martinez Portero, Pedro","Nakashima, Brand.",2.21,1.62,2025-04-13 19:27:34 UTC
ATP Barcelone,"Carballes Baena, Roberto","Thompson, Jordan",1.4,2.82,2025-04-13 19:27:34 UTC
ATP Barcelone,"Arnaldi, Matteo","Korda, Sebastian",1.82,1.92,2025-04-13 19:27:34 UTC
ATP Barcelone,"Rune, Holger",Ramos Vinolas Albert,1.16,4.82,2025-04-13 19:27:34 UTC
ATP Barcelone,"Etcheverry, Tomas Martin","De Minaur, Alex",3.33,1.3,2025-04-13 19:27:34 UTC
ATP Barcelone,"Wawrinka, Stan","Davidovich Fokina, Alejandro",3.47,1.28,2025-04-13 19:27:34 UTC
ATP Barcelone,"Carreno Busta, Pablo","Fils, Arthur",3.71,1.25,2025-04-13 19:27:34 UTC
ATP Barcelone,Tsitsipas Stefano,"Opelka, Reilly",1.17,4.66,2025-04-13 19:27:34 UTC
ATP Munich,"Kecmanovic, Miomir",Giron Marcos,1.37,2.94,2025-04-13 19:27:34 UTC
ATP Munich,"Griekspoor, Tallon","Tien, Learner",1.37,2.94,2025-04-13 19:27:34 UTC
ATP Munich,"Gojo, Borna","Shelton, Ben",3.63,1.26,2025-04-13 19:27:34 UTC
ATP Munich,"Harris, Billy","Goffin, David",3.54,1.27,2025-04-13 19:27:34 UTC
ATP Munich,"Zverev, Alexander","Müller, Alexandre",1.2,4.23,2025-04-13 19:27:34 UTC
ATP Munich,"Tseng, Chun Hsin","Altmaier, Daniel",2.74,1.42,2025-04-13 19:27:34 UTC
ATP Munich,"Cerundolo, Francisco","Struff, Jan-Lennard",1.23,3.9,2025-04-13 19:27:34 UTC
ATP Munich,"Navone, Mariano","Auger-Aliassime, Félix",2.21,1.62,2025-04-13 19:27:34 UTC
ATP Munich,"Humbert, Ugo","Jarry, Nicolas",1.65,2.16,2025-04-13 19:27:34 UTC
ATP Munich,"Lehecka, Jiri","Darderi, Luciano",1.57,2.31,2025-04-13 19:27:34 UTC
ATP Munich,"Hanfmann, Yannick","Mensik, Jakub",3.27,1.31,2025-04-13 19:27:34 UTC
ATP Munich,"Monfils, Gaël","Shapovalov, Denis",1.97,1.78,2025-04-13 19:27:34 UTC
ATP Munich,"Engel, Justin","Marozsan, Fabian",5.0,1.15,2025-04-13 19:27:34 UTC
ATP Munich,"Bergs, Zizou",Bublik Alexander,1.59,2.27,2025-04-13 19:27:34 UTC
ATP Munich,"Cobolli, Flavio","Shevchenko, Alexander",1.42,2.74,2025-04-13 19:27:34 UTC
