TournamentName,TournamentURL,Round,Player1Name,Player2Name,Player1_Match_Prob,Player2_Match_Prob,Player1_Match_Odds,Player2_Match_Odds,ModelName,ScrapeTimestampUTC
Carychallenger,https://www.tennisabstract.com/current/2025CaryChallenger.html,R16,Tristan Schoolkate,Andre Ilagan,79.1,20.9,1.26,4.78,Sackmann,2025-07-03 06:18:57 UTC
Carychallenger,https://www.tennisabstract.com/current/2025CaryChallenger.html,R16,Patrick Maloney,Rei Sakamoto,32.4,67.6,3.09,1.48,Sackmann,2025-07-03 06:18:57 UTC
Carychallenger,https://www.tennisabstract.com/current/2025CaryChallenger.html,R16,Alexis Galarneau,Andres Martin,100.0,0.0,1.0,,Sackmann,2025-07-03 06:18:57 UTC
Carychallenger,https://www.tennisabstract.com/current/2025CaryChallenger.html,R16,Karue Sell,Patrick Kypson,0.0,100.0,,1.0,Sackmann,2025-07-03 06:18:57 UTC
Carychallenger,https://www.tennisabstract.com/current/2025CaryChallenger.html,R16,Aidan Mayo,Joshua Sheehy,100.0,0.0,1.0,,Sackmann,2025-07-03 06:18:57 UTC
Brasovchallenger,https://www.tennisabstract.com/current/2025BrasovChallenger.html,R16,Francesco Maestrelli,Alexander Donski,54.8,45.2,1.82,2.21,Sackmann,2025-07-03 06:18:57 UTC
Brasovchallenger,https://www.tennisabstract.com/current/2025BrasovChallenger.html,R16,Marko Topo,Sascha Gueymard Wayenburg,78.6,21.4,1.27,4.67,Sackmann,2025-07-03 06:18:57 UTC
Brasovchallenger,https://www.tennisabstract.com/current/2025BrasovChallenger.html,R16,Tom Paris,Manas Dhamne,43.8,56.2,2.28,1.78,Sackmann,2025-07-03 06:18:57 UTC
Brasovchallenger,https://www.tennisabstract.com/current/2025BrasovChallenger.html,R16,Radu Mihai Papoe,Murkel Alejandro Dellien Velasco,36.1,63.9,2.77,1.56,Sackmann,2025-07-03 06:18:57 UTC
Brasovchallenger,https://www.tennisabstract.com/current/2025BrasovChallenger.html,QF,Luka Pavlovic,Gabi Adrian Boitan,70.3,29.7,1.42,3.37,Sackmann,2025-07-03 06:18:57 UTC
Brasovchallenger,https://www.tennisabstract.com/current/2025BrasovChallenger.html,R16,Frederico Ferreira Silva,Oriol Roca Batalla,100.0,0.0,1.0,,Sackmann,2025-07-03 06:18:57 UTC
Modenachallenger,https://www.tennisabstract.com/current/2025ModenaChallenger.html,R16,Carlos Taberner,Jerome Kym,58.3,41.7,1.72,2.4,Sackmann,2025-07-03 06:18:57 UTC
Modenachallenger,https://www.tennisabstract.com/current/2025ModenaChallenger.html,R16,Marco Cecchinato,Max Houkes,65.1,34.9,1.54,2.87,Sackmann,2025-07-03 06:18:57 UTC
Modenachallenger,https://www.tennisabstract.com/current/2025ModenaChallenger.html,R16,Thiago Seyboth Wild,Toby Alex Kodat,85.1,14.9,1.18,6.71,Sackmann,2025-07-03 06:18:57 UTC
Modenachallenger,https://www.tennisabstract.com/current/2025ModenaChallenger.html,R16,Stefanos Sakellaridis,Moez Echargui,52.9,47.1,1.89,2.12,Sackmann,2025-07-03 06:18:57 UTC
Modenachallenger,https://www.tennisabstract.com/current/2025ModenaChallenger.html,R16,Federico Cina,Facundo Diaz Acosta,100.0,0.0,1.0,,Sackmann,2025-07-03 06:18:57 UTC
Modenachallenger,https://www.tennisabstract.com/current/2025ModenaChallenger.html,R16,Juan Manuel Cerundolo,Thiago Agustin Tirante,100.0,0.0,1.0,,Sackmann,2025-07-03 06:18:57 UTC
Modenachallenger,https://www.tennisabstract.com/current/2025ModenaChallenger.html,QF,Stefano Travaglia,Andrea Pellegrino,29.1,70.9,3.44,1.41,Sackmann,2025-07-03 06:18:57 UTC
Troyeschallenger,https://www.tennisabstract.com/current/2025TroyesChallenger.html,R16,Marco Trungelliti,Matteo Martineau,80.2,19.8,1.25,5.05,Sackmann,2025-07-03 06:18:57 UTC
Troyeschallenger,https://www.tennisabstract.com/current/2025TroyesChallenger.html,R16,Nikolas Sanchez Izquierdo,Cosme Rolland De Ravel,58.9,41.1,1.7,2.43,Sackmann,2025-07-03 06:18:57 UTC
Troyeschallenger,https://www.tennisabstract.com/current/2025TroyesChallenger.html,R16,Jan Choinski,Branko Djuric,100.0,0.0,1.0,,Sackmann,2025-07-03 06:18:57 UTC
Troyeschallenger,https://www.tennisabstract.com/current/2025TroyesChallenger.html,R16,Arthur Gea,Harold Mayot,0.0,100.0,,1.0,Sackmann,2025-07-03 06:18:57 UTC
