tournament,p1_name,p2_name,p1_odds,p2_odds,scrape_timestamp_utc
ATP Rome Italie,"Draper, Jack",Moutet Corentin,1.11,5.93,2025-05-13 06:05:53 UTC
ATP Rome Italie,"Khachanov, Karen","Alcaraz Garfia, Carlos",5.66,1.12,2025-05-13 06:05:53 UTC
ATP Rome Italie,Hurkacz Hubert,"Mensik, Jakub",2.94,1.37,2025-05-13 06:05:53 UTC
ATP Rome Italie,"Musetti, Lorenzo","Medvedev, Daniil",1.5,2.48,2025-05-13 06:05:53 UTC
ATP Rome Italie,"Sinner, Jannik","Cerundolo, Francisco",1.28,3.47,2025-05-13 06:05:53 UTC
ATP Rome Italie,"Fils, Arthur","Zverev, Alexander",2.36,1.55,2025-05-13 06:05:53 UTC
ATP Rome Italie,"Paul, Tommy","De Minaur, Alex",2.43,1.52,2025-05-13 06:05:53 UTC
ATP Rome Italie,"Munar, Jaume","Ruud, Casper",4.0,1.22,2025-05-13 06:05:53 UTC
Challenger Bogota,"Kuzuhara, Bruno","Rodriguez, Loren.",1.73,1.95,2025-05-13 06:05:53 UTC
Challenger Bogota,"Boscardin Dias, Pedro","Ambrogi, Luciano Emanuel",1.7,1.99,2025-05-13 06:05:53 UTC
Challenger Bogota,"Nunez, Daniel Antonio","Tobon, Miguel",1.56,2.22,2025-05-13 06:05:53 UTC
Challenger Bogota,"Alves, Mateus",Casanova Hernan,1.59,2.16,2025-05-13 06:05:53 UTC
Challenger Bogota,"Monzon, Ignacio","Alvarez Varona, Nicolas",5.02,1.12,2025-05-13 06:05:53 UTC
Challenger Bogota,"Mejia, Nicolas","Bertran, Peter",1.14,4.66,2025-05-13 06:05:53 UTC
Challenger Bogota,"Rodrigues, Pedro (2006)","Roncadelli, Fran.",2.94,1.33,2025-05-13 06:05:53 UTC
Challenger Bogota,"Soriano Barrera, Adria","Heredia, Samuel",1.2,3.87,2025-05-13 06:05:53 UTC
Challenger Bogota,"Olivo, Renzo","Kypson, Patrick",2.43,1.47,2025-05-13 06:05:53 UTC
Challenger Bogota,"Gomez, Juan Sebastian","Barreiros Reyes, Mateo",2.52,1.44,2025-05-13 06:05:53 UTC
Challenger Bordeaux,"Shevchenko, Alexander",Grenier Hugo,1.21,3.77,2025-05-13 06:05:53 UTC
Challenger Bordeaux,"Dzumhur, Damir","Bourgue, Mathias",1.06,6.73,2025-05-13 06:05:53 UTC
Challenger Bordeaux,"Herbert, Pierre-Hugues","Daniel, Taro",1.55,2.24,2025-05-13 06:05:53 UTC
Challenger Bordeaux,"Wawrinka, Stan","Harris, Billy",1.33,2.94,2025-05-13 06:05:53 UTC
Challenger Bordeaux,"Atmane, Terence","Galan, Daniel Elahi",3.22,1.28,2025-05-13 06:05:53 UTC
Challenger Bordeaux,Kukushkin Mikhail,"Kotov, Pavel",2.68,1.39,2025-05-13 06:05:53 UTC
Challenger Bordeaux,Nagal Sumit,"Gaston, Hugo",4.21,1.17,2025-05-13 06:05:53 UTC
Challenger Bordeaux,"Hijikata, Rinky","Basavareddy, Nishesh",2.3,1.52,2025-05-13 06:05:53 UTC
Challenger Bordeaux Qualification,"Evans, Daniel","Zapata Miralles, Bernabe",2.07,1.64,2025-05-13 06:05:53 UTC
Challenger Bordeaux Qualification,"Hemery, Calvin",Blancaneaux Geoffrey,1.7,1.99,2025-05-13 06:05:53 UTC
Challenger Bordeaux Qualification,Barrere Gregoire,"Geerts, Michaël",1.38,2.72,2025-05-13 06:05:53 UTC
Challenger Bordeaux Qualification,Ramos Vinolas Albert,"Delage, Pierre",1.03,8.26,2025-05-13 06:05:53 UTC
Challenger Oeiras 5,"Rocha, Henrique","Faria, Jaime",2.14,1.6,2025-05-13 06:05:53 UTC
Challenger Oeiras 5,"Alves, Felipe","Ymer, Elias",1.66,2.04,2025-05-13 06:05:53 UTC
Challenger Oeiras 5,Garin Christian,"Ficovich, Juan Pablo",1.4,2.65,2025-05-13 06:05:53 UTC
Challenger Oeiras 5,"Taberner, Carlos","Cachin, Pedro",1.48,2.4,2025-05-13 06:05:53 UTC
Challenger Oeiras 5,"Merida, Daniel","Vatutin, Alexey",1.83,1.83,2025-05-13 06:05:53 UTC
Challenger Oeiras 5,"Riedi, Leandro","Elias, Gastao",2.04,1.66,2025-05-13 06:05:53 UTC
Challenger Oeiras 5,"Vasa, Eero","Domingues, Joao",2.4,1.48,2025-05-13 06:05:53 UTC
Challenger Oeiras 5,"Nijboer, Ryan","Tirante, Thiago Agustin",3.22,1.28,2025-05-13 06:05:53 UTC
Challenger Oeiras 5,"Zeppieri, Giulio","Pereira, Tiago",1.17,4.21,2025-05-13 06:05:53 UTC
Challenger Oeiras 5,"Burruchaga, Roman Andres","Trotter, James Kent",1.17,4.21,2025-05-13 06:05:53 UTC
Challenger Tunis,"Erhard, Mathys","Droguet, Titouan",2.38,1.49,2025-05-13 06:05:53 UTC
Challenger Tunis,"Coria, Federico","Ouakaa, Aziz",1.03,8.26,2025-05-13 06:05:53 UTC
Challenger Tunis,"Jianu, Filip Cri.","Mrva, Maxim",1.5,2.35,2025-05-13 06:05:53 UTC
Challenger Tunis,"Piros, Zsombor","Barton, Hynek",1.35,2.85,2025-05-13 06:05:53 UTC
Challenger Tunis,"Echargui, Moez","Watt, James",1.5,2.35,2025-05-13 06:05:53 UTC
Challenger Tunis,"Negritu, Christoph","Dellien, Murkel",2.03,1.67,2025-05-13 06:05:53 UTC
Challenger Tunis,"Gakhov, Ivan","Marti Pujolras, Alex",1.86,1.8,2025-05-13 06:05:53 UTC
Challenger Tunis,"Added, Dan","Nava, Emilio",5.23,1.11,2025-05-13 06:05:53 UTC
Challenger Tunis,"Maestrelli, Francesco","Bertola, Remy",1.55,2.24,2025-05-13 06:05:53 UTC
Challenger Tunis,"Dougaz, Aziz","Tomic, Bernard",1.46,2.46,2025-05-13 06:05:53 UTC
Challenger Turin,"Vasami, Jacopo","Tseng, Chun Hsin",2.72,1.38,2025-05-13 06:05:53 UTC
Challenger Turin,"Arnaboldi, Feder.","Quinn, Ethan",2.35,1.5,2025-05-13 06:05:53 UTC
Challenger Turin,"Cerundolo, Juan Manuel","Cina, Federico",1.36,2.8,2025-05-13 06:05:53 UTC
Challenger Turin,"Gigante, Matteo",Bublik Alexander,2.14,1.6,2025-05-13 06:05:53 UTC
Challenger Turin,"Nardi, Luca","Navone, Mariano",2.65,1.4,2025-05-13 06:05:53 UTC
Challenger Turin,"Ugo Carabelli, Camilo","Virtanen, Otto",1.3,3.1,2025-05-13 06:05:53 UTC
Challenger Turin Qualification,"Sanchez Jover, Carlos","Fonio, Giovanni",2.18,1.58,2025-05-13 06:05:53 UTC
Challenger Turin Qualification,"Carboni, Lorenzo","Prihodko, Oleg",2.06,1.65,2025-05-13 06:05:53 UTC
Challenger Turin Qualification,"Pellegrino, Andrea","Napolitano, Stefano",1.48,2.4,2025-05-13 06:05:53 UTC
Challenger Zagreb,"Rodionov, Jurij","Mayot, Harold",2.11,1.62,2025-05-13 06:05:53 UTC
Challenger Zagreb,"Houkes, Max","Misolic, Filip",2.99,1.32,2025-05-13 06:05:53 UTC
Challenger Zagreb,"Onclin, Gauthier","Pavlovic, Luka",1.28,3.22,2025-05-13 06:05:53 UTC
Challenger Zagreb,"Svajda, Zachary","Karol, Milos",2.18,1.58,2025-05-13 06:05:53 UTC
Challenger Zagreb,"Trungelliti, Marco","Oberleitner, Neil",1.42,2.58,2025-05-13 06:05:53 UTC
Challenger Zagreb,"Prizmic, Dino","Basic, Mirza",1.28,3.22,2025-05-13 06:05:53 UTC
Challenger Zagreb,"Zhukayev, Beibit","Kym, Jérôme",3.16,1.29,2025-05-13 06:05:53 UTC
Challenger Zagreb,"Kuzmanov, Dimitar","Durasovic, Viktor",1.28,3.22,2025-05-13 06:05:53 UTC
Challenger Zagreb,"Gombos, Norbert","Coppejans, Kimmer",2.35,1.5,2025-05-13 06:05:53 UTC
Challenger Zagreb,"Poljicak, Mili","Fatic, Nerman",2.11,1.62,2025-05-13 06:05:53 UTC
Challenger Zagreb,"Ajdukovic, Duje","Mena, Facundo",1.65,2.06,2025-05-13 06:05:53 UTC
