TournamentName,Round,Player1Name,Player2Name,Player1_Match_Prob,Player2_Match_Prob,bc_p1_prob,bc_p2_prob,Player1_Match_Odds,Player2_Match_Odds,bc_p1_odds,bc_p2_odds,p1_spread,p2_spread,rel_p1_spread,rel_p2_spread
Atpbasel,R32,Taylor Fritz,Valentin Vacherot,75.3000,24.7000,,,1.3300,4.0500,,,,,,
Atpbasel,R32,Sebastian Korda,Ugo Humbert,47.2000,52.8000,,,2.1200,1.8900,,,,,,
Atpbasel,R32,Sebastian Baez,Reilly Opelka,31.1000,68.9000,,,3.2200,1.4500,,,,,,
Atpbasel,R32,Botic Van De Zandschulp,Jiri Lehecka,22.0000,78.0000,,,4.5500,1.2800,,,,,,
Atpvienna,R32,Jannik Sinner,Daniel Altmaier,95.5000,4.5000,,,1.0500,22.2200,,,,,,
Atpvienna,R32,Tomas Machac,Flavio Cobolli,62.5000,37.5000,,,1.6000,2.6700,,,,,,
Atpvienna,R32,Francisco Cerundolo,Alex Michelsen,62.8000,37.2000,,,1.5900,2.6900,,,,,,
Costadosauipechallenger,R32,Mariano Navone,Hady Habib,80.7000,19.3000,,,1.2400,5.1800,,,,,,
Costadosauipechallenger,R32,Pedro Boscardin Dias,Juan Pablo Ficovich,43.4000,56.6000,,,2.3000,1.7700,,,,,,
Costadosauipechallenger,R32,Luis Guto Miguel,Andrea Collarini,25.3000,74.7000,,,3.9500,1.3400,,,,,,
Costadosauipechallenger,R32,Genaro Alberto Olivieri,Cristian Garin,25.4000,74.6000,,,3.9400,1.3400,,,,,,
Siouxfallschallenger,R32,Patrick Zahraj,Erik Arutiunian,67.2000,32.8000,,,1.4900,3.0500,,,,,,
Siouxfallschallenger,R32,Justin Boulais,Mats Rosenkranz,31.1000,68.9000,,,3.2200,1.4500,,,,,,
Brestchallenger,R32,Laslo Djere,Giulio Zeppieri,52.7000,47.3000,,,1.9000,2.1100,,,,,,
Brestchallenger,R32,Mark Lajal,Alexey Vatutin,80.2000,19.8000,,,1.2500,5.0500,,,,,,
Brestchallenger,R32,Jonas Forejtek,Eliot Spizzirri,10.8000,89.2000,,,9.2600,1.1200,,,,,,
Suzhouchallenger,R32,Yoshihito Nishioka,Yi Zhou,68.1000,31.9000,,,1.4700,3.1300,,,,,,
Suzhouchallenger,R32,Sergey Fomin,Renta Tokuda,47.7000,52.3000,,,2.1000,1.9100,,,,,,
Suzhouchallenger,R32,Frederico Ferreira Silva,Maxim Zhukov,58.3000,41.7000,,,1.7200,2.4000,,,,,,
Suzhouchallenger,R32,Ilia Simakin,Sho Shimabukuro,34.7000,65.3000,,,2.8800,1.5300,,,,,,
Hamburgchallenger,R32,Daniel Merida Aguilar,Michael Geerts,70.3000,29.7000,,,1.4200,3.3700,,,,,,
Hamburgchallenger,R32,Adrian Andreev,Buvaysar Gadamauri,70.8000,29.2000,,,1.4100,3.4200,,,,,,
Hamburgchallenger,R32,Christoph Negritu,Mathys Erhard,61.4000,38.6000,,,1.6300,2.5900,,,,,,
Hamburgchallenger,R32,Jannik Opitz,Alejandro Moro Canas,29.0000,71.0000,,,3.4500,1.4100,,,,,,
