tournament,p1_name,p2_name,p1_odds,p2_odds,scrape_timestamp_utc
ATP Wimbledon Qualification,"Cerundolo, Juan Manuel","Van Assche, Luca",2.94,1.33,2025-06-23 06:20:06 UTC
ATP Wimbledon Qualification,"Stewart, Hamish","Vacherot, Valentin",2.55,1.43,2025-06-23 06:20:06 UTC
ATP Wimbledon Qualification,"Mena, Facundo","Blockx, Alexander",5.73,1.09,2025-06-23 06:20:06 UTC
ATP Wimbledon Qualification,"Riedi, Leandro","Sun, Fajing",1.09,5.73,2025-06-23 06:20:06 UTC
ATP Wimbledon Qualification,"Mccabe, James","Gojo, Borna",2.3,1.52,2025-06-23 06:20:06 UTC
ATP Wimbledon Qualification,"Arnaboldi, Feder.","Gomez, Federico Agustin",2.58,1.42,2025-06-23 06:20:06 UTC
ATP Wimbledon Qualification,"Skatov, Timofey","Napolitano, Stefano",1.67,2.03,2025-06-23 06:20:06 UTC
ATP Wimbledon Qualification,"Popko, Dmitry","Burruchaga, Roman Andres",2.49,1.45,2025-06-23 06:20:06 UTC
ATP Wimbledon Qualification,"Atmane, Terence","Tarvet, Oliver",1.13,4.83,2025-06-23 06:20:06 UTC
ATP Wimbledon Qualification,"Seyboth Wild, Thiago",Kukushkin Mikhail,1.66,2.04,2025-06-23 06:20:06 UTC
ATP Wimbledon Qualification,"Galarneau, Alexis","Cassone, Murphy",3.1,1.3,2025-06-23 06:20:06 UTC
ATP Wimbledon Qualification,"Hussey, Giles","Holmgren, August",1.4,2.65,2025-06-23 06:20:06 UTC
ATP Wimbledon Qualification,"Boyer, Tristan","Pavlovic, Luka",1.16,4.35,2025-06-23 06:20:06 UTC
ATP Wimbledon Qualification,"Jubb, Paul","Tirante, Thiago Agustin",1.33,2.94,2025-06-23 06:20:06 UTC
ATP Wimbledon Qualification,Nagal Sumit,"Zeppieri, Giulio",3.22,1.28,2025-06-23 06:20:06 UTC
