TournamentName,TournamentURL,Round,Player1Name,Player2Name,Player1_Match_Prob,Player2_Match_Prob,Player1_Match_Odds,Player2_Match_Odds,ModelName,ScrapeTimestampUTC
Atprome,https://www.tennisabstract.com/current/2025ATPRome.html,R32,Jannik Sinner,Jesper De Jong,86.9,13.1,1.15,7.63,Sackmann,2025-05-12 06:05:02 UTC
Atprome,https://www.tennisabstract.com/current/2025ATPRome.html,R32,Francisco Cerundolo,Sebastian Ofner,83.1,16.9,1.2,5.92,Sackmann,2025-05-12 06:05:02 UTC
Atprome,https://www.tennisabstract.com/current/2025ATPRome.html,R32,Jaume Munar,Sebastian Korda,41.3,58.7,2.42,1.7,Sackmann,2025-05-12 06:05:02 UTC
Atprome,https://www.tennisabstract.com/current/2025ATPRome.html,R32,Matteo Berrettini,Casper Ruud,43.7,56.3,2.29,1.78,Sackmann,2025-05-12 06:05:02 UTC
Atprome,https://www.tennisabstract.com/current/2025ATPRome.html,R32,Vit Kopriva,Corentin Moutet,0.0,100.0,,1.0,Sackmann,2025-05-12 06:05:02 UTC
Atprome,https://www.tennisabstract.com/current/2025ATPRome.html,R32,Karen Khachanov,Laslo Djere,100.0,0.0,1.0,,Sackmann,2025-05-12 06:05:02 UTC
Santoschallenger,https://www.tennisabstract.com/current/2025SantosChallenger.html,R16,Alvaro Guillen Meza,Bruno Kuzuhara,100.0,0.0,1.0,,Sackmann,2025-05-12 06:05:02 UTC
Santoschallenger,https://www.tennisabstract.com/current/2025SantosChallenger.html,R16,Renzo Olivo,Juan Carlos Prado Angelo,100.0,0.0,1.0,,Sackmann,2025-05-12 06:05:02 UTC
Santoschallenger,https://www.tennisabstract.com/current/2025SantosChallenger.html,R16,Matias Soto,Franco Roncadelli,0.0,100.0,,1.0,Sackmann,2025-05-12 06:05:02 UTC
Santoschallenger,https://www.tennisabstract.com/current/2025SantosChallenger.html,R16,Gonzalo Villanueva,Juan Bautista Torres,100.0,0.0,1.0,,Sackmann,2025-05-12 06:05:02 UTC
Santoschallenger,https://www.tennisabstract.com/current/2025SantosChallenger.html,QF,Lautaro Midon,Matheus Pucinelli De Almeida,37.8,62.2,2.65,1.61,Sackmann,2025-05-12 06:05:02 UTC
