TournamentName,Round,Player1Name,Player2Name,Player1_Match_Prob,Player2_Match_Prob,bc_p1_prob,bc_p2_prob,Player1_Match_Odds,Player2_Match_Odds,bc_p1_odds,bc_p2_odds,p1_spread,p2_spread,rel_p1_spread,rel_p2_spread
Genoachallenger,R16,Luciano Darderi,Dmitry Popko,91.6000,8.4000,,,1.0900,11.9000,,,,,,
Genoachallenger,R16,Enrico Dalla Valle,Thiago Monteiro,31.9000,68.1000,,,3.1300,1.4700,,,,,,
Genoachallenger,QF,Gianluca Cadenasso,Andrea Pellegrino,7.6000,91.8000,,,13.1600,1.0900,,,,,,
Sevillechallenger,QF,Genaro Alberto Olivieri,Vilius Gaubas,36.3000,63.7000,,,2.7500,1.5700,,,,,,
Sevillechallenger,QF,Dusan Lajovic,Pablo Carreno Busta,48.1000,51.9000,,,2.0800,1.9300,,,,,,
Sevillechallenger,QF,David Jorda Sanchis,Daniel Merida Aguilar,32.1000,67.9000,,,3.1200,1.4700,,,,,,
Sevillechallenger,QF,Ignacio Buse,Carlos Taberner,51.8000,48.2000,,,1.9300,2.0700,,,,,,
Shanghaichallenger,R16,Daniel Evans,Filip Peliwo,91.5000,8.5000,,,1.0900,11.7600,,,,,,
Shanghaichallenger,R16,Giulio Zeppieri,Petr Bar Biryukov,82.5000,17.5000,,,1.2100,5.7100,,,,,,
Shanghaichallenger,R16,Yi Zhou,Renta Tokuda,59.3000,40.7000,,,1.6900,2.4600,,,,,,
Shanghaichallenger,R16,Kasidit Samrej,Yu Hsiou Hsu,9.7000,90.3000,,,10.3100,1.1100,,,,,,
Istanbulchallenger,R16,Norbert Gombos,Luca Potenza,84.9000,15.1000,,,1.1800,6.6200,,,,,,
Istanbulchallenger,R16,Mert Naci Turker,Calvin Hemery,28.6000,71.4000,,,3.5000,1.4000,,,,,,
Cassischallenger,R16,Daniil Glinka,Hamish Stewart,40.4000,59.6000,,,2.4800,1.6800,,,,,,
Cassischallenger,R16,Arthur Fery,Titouan Droguet,55.6000,44.4000,,,1.8000,2.2500,,,,,,
Cassischallenger,R16,Jurij Rodionov,Robin Bertrand,73.7000,26.3000,,,1.3600,3.8000,,,,,,
Cassischallenger,R16,Michael Mmoh,Valentin Vacherot,55.2000,44.8000,,,1.8100,2.2300,,,,,,
