TournamentName,TournamentURL,Round,Player1Name,Player2Name,Player1_Match_Prob,Player2_Match_Prob,Player1_Match_Odds,Player2_Match_Odds,ModelName,ScrapeTimestampUTC
Atpparis,https://www.tennisabstract.com/current/2025ATPParis.html,R16,Cameron Norrie,Valentin Vacherot,43.9,56.1,2.28,1.78,Sackmann,2025-10-30 06:18:20 UTC
Atpparis,https://www.tennisabstract.com/current/2025ATPParis.html,R16,Felix Auger Aliassime,Daniel Altmaier,82.3,17.7,1.22,5.65,Sackmann,2025-10-30 06:18:20 UTC
Atpparis,https://www.tennisabstract.com/current/2025ATPParis.html,R16,Taylor Fritz,Alexander Bublik,71.1,28.9,1.41,3.46,Sackmann,2025-10-30 06:18:20 UTC
Atpparis,https://www.tennisabstract.com/current/2025ATPParis.html,R16,Karen Khachanov,Alex De Minaur,30.5,69.5,3.28,1.44,Sackmann,2025-10-30 06:18:20 UTC
Bratislava2Challenger,https://www.tennisabstract.com/current/2025Bratislava2Challenger.html,R16,Raphael Collignon,Stan Wawrinka,59.2,40.8,1.69,2.45,Sackmann,2025-10-30 06:18:20 UTC
Bratislava2Challenger,https://www.tennisabstract.com/current/2025Bratislava2Challenger.html,R16,Mark Lajal,Thiago Agustin Tirante,50.6,49.4,1.98,2.02,Sackmann,2025-10-30 06:18:20 UTC
Bratislava2Challenger,https://www.tennisabstract.com/current/2025Bratislava2Challenger.html,R16,Alexander Blockx,Billy Harris,100.0,0.0,1.0,,Sackmann,2025-10-30 06:18:20 UTC
Bratislava2Challenger,https://www.tennisabstract.com/current/2025Bratislava2Challenger.html,R16,Otto Virtanen,Tristan Schoolkate,100.0,0.0,1.0,,Sackmann,2025-10-30 06:18:20 UTC
Seoulchallenger,https://www.tennisabstract.com/current/2025SeoulChallenger.html,R16,Rio Noguchi,Sho Shimabukuro,0.0,100.0,,1.0,Sackmann,2025-10-30 06:18:20 UTC
Seoulchallenger,https://www.tennisabstract.com/current/2025SeoulChallenger.html,R16,Kasidit Samrej,Oliver Crawford,100.0,0.0,1.0,,Sackmann,2025-10-30 06:18:20 UTC
Seoulchallenger,https://www.tennisabstract.com/current/2025SeoulChallenger.html,R16,Jurij Rodionov,Yuta Shimizu,68.0,32.0,1.47,3.12,Sackmann,2025-10-30 06:18:20 UTC
Seoulchallenger,https://www.tennisabstract.com/current/2025SeoulChallenger.html,R16,Elias Ymer,Kokoro Isomura,100.0,0.0,1.0,,Sackmann,2025-10-30 06:18:20 UTC
Charlottesvillechallenger,https://www.tennisabstract.com/current/2025CharlottesvilleChallenger.html,R16,Rinky Hijikata,Mats Rosenkranz,76.3,23.7,1.31,4.22,Sackmann,2025-10-30 06:18:20 UTC
Charlottesvillechallenger,https://www.tennisabstract.com/current/2025CharlottesvilleChallenger.html,R16,Inaki Montes De La Torre,Oliver Tarvet,0.0,100.0,,1.0,Sackmann,2025-10-30 06:18:20 UTC
Charlottesvillechallenger,https://www.tennisabstract.com/current/2025CharlottesvilleChallenger.html,R16,Daniil Glinka,Patrick Zahraj,100.0,0.0,1.0,,Sackmann,2025-10-30 06:18:20 UTC
Charlottesvillechallenger,https://www.tennisabstract.com/current/2025CharlottesvilleChallenger.html,R16,Keegan Smith,Martin Damm,0.0,100.0,,1.0,Sackmann,2025-10-30 06:18:20 UTC
Lima Losinkaschallenger,https://www.tennisabstract.com/current/2025Lima-LosInkasChallenger.html,R16,Mariano Navone,David Jorda Sanchis,100.0,0.0,1.0,,Sackmann,2025-10-30 06:18:20 UTC
Lima Losinkaschallenger,https://www.tennisabstract.com/current/2025Lima-LosInkasChallenger.html,R16,Gonzalo Villanueva,Alex Barrena,0.0,100.0,,1.0,Sackmann,2025-10-30 06:18:20 UTC
Lima Losinkaschallenger,https://www.tennisabstract.com/current/2025Lima-LosInkasChallenger.html,R16,Ignacio Buse,Juan Bautista Torres,88.8,11.2,1.13,8.93,Sackmann,2025-10-30 06:18:20 UTC
Lima Losinkaschallenger,https://www.tennisabstract.com/current/2025Lima-LosInkasChallenger.html,R16,Alvaro Guillen Meza,Andres Andrade,65.4,34.6,1.53,2.89,Sackmann,2025-10-30 06:18:20 UTC
Lima Losinkaschallenger,https://www.tennisabstract.com/current/2025Lima-LosInkasChallenger.html,R16,Nicolas Kicker,Zdenek Kolar,0.0,100.0,,1.0,Sackmann,2025-10-30 06:18:20 UTC
Monastirchallenger,https://www.tennisabstract.com/current/2025MonastirChallenger.html,R16,Luka Mikrut,Christoph Negritu,100.0,0.0,1.0,,Sackmann,2025-10-30 06:18:20 UTC
Monastirchallenger,https://www.tennisabstract.com/current/2025MonastirChallenger.html,R16,Adrian Andreev,Alejandro Moro Canas,0.0,100.0,,1.0,Sackmann,2025-10-30 06:18:20 UTC
Monastirchallenger,https://www.tennisabstract.com/current/2025MonastirChallenger.html,R16,Lorenzo Giustino,Ioannis Xilas,33.6,66.4,2.98,1.51,Sackmann,2025-10-30 06:18:20 UTC
Monastirchallenger,https://www.tennisabstract.com/current/2025MonastirChallenger.html,R16,Pedro Vives Marcos,Dan Added,28.9,71.1,3.46,1.41,Sackmann,2025-10-30 06:18:20 UTC
Monastirchallenger,https://www.tennisabstract.com/current/2025MonastirChallenger.html,R16,Petr Brunclik,Eliakim Coulibaly,100.0,0.0,1.0,,Sackmann,2025-10-30 06:18:20 UTC
