TournamentName,Round,Player1Name,Player2Name,Player1_Match_Prob,Player2_Match_Prob,bc_p1_prob,bc_p2_prob,Player1_Match_Odds,Player2_Match_Odds,bc_p1_odds,bc_p2_odds,p1_spread,p2_spread,rel_p1_spread,rel_p2_spread
Atpalmaty,SF,Corentin Moutet,Alex Michelsen,55.4000,44.6000,,,1.8100,2.2400,,,,,,
Atpalmaty,SF,James Duckworth,Daniil Medvedev,9.8000,90.2000,,,10.2000,1.1100,,,,,,
Atpbrussels,SF,Giovanni Mpetshi Perricard,Jiri Lehecka,25.2000,74.8000,,,3.9700,1.3400,,,,,,
Atpbrussels,SF,Raphael Collignon,Felix Auger Aliassime,27.2000,72.8000,,,3.6800,1.3700,,,,,,
Atpstockholm,SF,Holger Rune,Ugo Humbert,55.1000,44.9000,,,1.8100,2.2300,,,,,,
Atpstockholm,SF,Denis Shapovalov,Casper Ruud,42.5000,57.5000,,,2.3500,1.7400,,,,,,
Olbiachallenger,SF,Pablo Carreno Busta,Martin Landaluce,59.2000,40.8000,,,1.6900,2.4500,,,,,,
Olbiachallenger,SF,Hugo Grenier,Luca Van Assche,49.3000,50.7000,,,2.0300,1.9700,,,,,,
Curitibachallenger,SF,Adolfo Daniel Vallejo,Joao Eduardo Schiessl,70.9000,29.1000,,,1.4100,3.4400,,,,,,
Curitibachallenger,SF,Roman Andres Burruchaga,Pedro Boscardin Dias,85.7000,14.3000,,,1.1700,6.9900,,,,,,
Lincolnchallenger,SF,Rafael Jodar,Patrick Kypson,48.1000,51.9000,,,2.0800,1.9300,,,,,,
Lincolnchallenger,SF,Johannus Monday,Martin Damm,23.0000,77.0000,,,4.3500,1.3000,,,,,,
Shenzhenfutian Challenger,SF,Jie Cui,Yi Zhou,22.0000,78.0000,,,4.5500,1.2800,,,,,,
Shenzhenfutian Challenger,SF,Kyrian Jacquet,Sho Shimabukuro,42.3000,57.7000,,,2.3600,1.7300,,,,,,
Hersonissos6Challenger,SF,Maxim Mrva,Dimitar Kuzmanov,35.8000,64.2000,,,2.7900,1.5600,,,,,,
Hersonissos6Challenger,SF,Inaki Montes De La Torre,Harry Wendelken,53.1000,46.9000,,,1.8800,2.1300,,,,,,
