tournament,p1_name,p2_name,p1_odds,p2_odds,scrape_timestamp_utc
ATP Gstaad,"Cerundolo, Juan Manuel","Struff, Jan-Lennard",2.16,1.62,2025-07-15 06:20:16 UTC
ATP Gstaad,"Comesana, Francisco","Trungelliti, Marco",1.57,2.25,2025-07-15 06:20:16 UTC
ATP Gstaad,"Landaluce, Martin","Goffin, David",1.7,2.03,2025-07-15 06:20:16 UTC
ATP Gstaad,"Rinderknech, Arthur","Passaro, Francesco",1.96,1.75,2025-07-15 06:20:16 UTC
ATP Gstaad,"Carballes Baena, Roberto","Taberner, Carlos",1.8,1.9,2025-07-15 06:20:16 UTC
ATP Gstaad,"Kym, Jérôme","Hemery, Calvin",1.48,2.47,2025-07-15 06:20:16 UTC
ATP Gstaad,"Shevchenko, Alexander","Wawrinka, Stan",2.0,1.72,2025-07-15 06:20:16 UTC
ATP Gstaad,"Martinez Portero, Pedro","Burruchaga, Roman Andres",1.47,2.5,2025-07-15 06:20:16 UTC
ATP Gstaad,Majchrzak Kamil,"Buse, Ignacio",1.43,2.62,2025-07-15 06:20:16 UTC
ATP Gstaad,"Cazaux, Arthur","Etcheverry, Tomas Martin",2.19,1.6,2025-07-15 06:20:16 UTC
ATP Gstaad,"Ruud, Casper","Stricker, Dominic",1.18,4.28,2025-07-15 06:20:16 UTC
ATP Bastad Suède,"Gaston, Hugo","Tseng, Chun Hsin",2.07,1.67,2025-07-15 06:20:16 UTC
ATP Bastad Suède,"Kopriva, Vit","Dellien, Hugo",1.5,2.41,2025-07-15 06:20:16 UTC
ATP Bastad Suède,"Ofner, Sebastian","Dzumhur, Damir",1.5,2.41,2025-07-15 06:20:16 UTC
ATP Bastad Suède,"Ymer, Elias","Boyer, Tristan",1.7,2.03,2025-07-15 06:20:16 UTC
ATP Bastad Suède,"Monteiro, Thiago","Budkov Kjaer, Nicolai",1.5,2.41,2025-07-15 06:20:16 UTC
ATP Bastad Suède,"Pellegrino, Andrea","Faria, Jaime",1.8,1.9,2025-07-15 06:20:16 UTC
ATP Bastad Suède,"Ymer, Mikael","Van De Zandschulp, Botic",2.73,1.4,2025-07-15 06:20:16 UTC
ATP Bastad Suède,"Ugo Carabelli, Camilo",Garin Christian,2.0,1.72,2025-07-15 06:20:16 UTC
