tournament,p1_name,p2_name,p1_odds,p2_odds,scrape_timestamp_utc
ATP Open de France,"Sinner, Jannik","Alcaraz Garfia, Carlos",1.87,1.87,2025-06-08 06:17:50 UTC
Challenger Heilbronn,"Den Ouden, Guy","Buse, Ignacio",1.99,1.7,2025-06-08 06:17:50 UTC
ATP S-Hertogenbosch,"Tabilo, Alejandro","De Jong, Jesper",1.77,1.94,2025-06-08 06:17:50 UTC
ATP S-Hertogenbosch,"Van De Zandschulp, Botic","Bellucci, Mattia",1.85,1.85,2025-06-08 06:17:50 UTC
ATP S-Hertogenbosch,"Borges, Nuno","Basavareddy, Nishesh",1.29,3.27,2025-06-08 06:17:50 UTC
ATP S-Hertogenbosch,"Virtanen, Otto","Etcheverry, Tomas Martin",1.65,2.11,2025-06-08 06:17:50 UTC
ATP S-Hertogenbosch,"Thompson, Jordan","Kovacevic, Aleksandar",1.49,2.44,2025-06-08 06:17:50 UTC
ATP S-Hertogenbosch,"Diallo, Gabriel","Vukic, Aleksandar",1.38,2.81,2025-06-08 06:17:50 UTC
ATP S-Hertogenbosch,"Jarry, Nicolas","Darderi, Luciano",1.65,2.11,2025-06-08 06:17:50 UTC
ATP S-Hertogenbosch,"Bautista Agut, Roberto",Hurkacz Hubert,3.64,1.24,2025-06-08 06:17:50 UTC
ATP Stuttgart,"Fognini, Fabio",Moutet Corentin,3.34,1.28,2025-06-08 06:17:50 UTC
ATP Stuttgart,"Michelsen, Alex","Monfils, Gaël",2.11,1.65,2025-06-08 06:17:50 UTC
ATP Stuttgart,Safiullin Roman,"Mpetshi-Perricard, Giovanni",2.36,1.52,2025-06-08 06:17:50 UTC
ATP Stuttgart,"Bonzi, Benjamin","Lehecka, Jiri",3.04,1.33,2025-06-08 06:17:50 UTC
ATP Stuttgart,"Shapovalov, Denis","Rinderknech, Arthur",1.29,3.27,2025-06-08 06:17:50 UTC
ATP Stuttgart,"Fearnley, Jacob","Nakashima, Brand.",1.66,2.09,2025-06-08 06:17:50 UTC
ATP Stuttgart,"Tien, Learner","Nishioka, Yoshihito",1.52,2.36,2025-06-08 06:17:50 UTC
ATP Stuttgart,"Halys, Quentin","Sonego, Lorenzo",1.85,1.85,2025-06-08 06:17:50 UTC
ATP Stuttgart,"Arnaldi, Matteo","Struff, Jan-Lennard",1.45,2.56,2025-06-08 06:17:50 UTC
ATP S-Hertogenbosch Qualification,"Houkes, Max","Blockx, Alexander",4.5,1.15,2025-06-08 06:17:50 UTC
ATP S-Hertogenbosch Qualification,"Denolly, Corentin","Lajal, Mark",5.02,1.12,2025-06-08 06:17:50 UTC
ATP S-Hertogenbosch Qualification,"Mannarino, Adrian","Dutra Da Silva, Daniel",1.04,7.67,2025-06-08 06:17:50 UTC
ATP S-Hertogenbosch Qualification,"Opelka, Reilly","Yevseyev, Denis",1.23,3.58,2025-06-08 06:17:50 UTC
ATP S-Hertogenbosch Qualification,"Mcdonald, Mackenzie","Peniston, Ryan",1.38,2.72,2025-06-08 06:17:50 UTC
ATP S-Hertogenbosch Qualification,"Boogaard, Thijs","Mccabe, James",3.1,1.3,2025-06-08 06:17:50 UTC
ATP Stuttgart Qualification,"Zhukayev, Beibit","Hüsler, Marc-Andrea",2.65,1.4,2025-06-08 06:17:50 UTC
ATP Stuttgart Qualification,"Duckworth, James","Basilashvili, Nikoloz",1.65,2.06,2025-06-08 06:17:50 UTC
ATP Stuttgart Qualification,"Tu, Li","Herbert, Pierre-Hugues",2.14,1.6,2025-06-08 06:17:50 UTC
ATP Stuttgart Qualification,"Boyer, Tristan","Hanfmann, Yannick",2.72,1.38,2025-06-08 06:17:50 UTC
Challenger Bratislava,"Klein, Lukas","Karol, Milos",1.27,3.28,2025-06-08 06:17:50 UTC
Challenger Bratislava,"Martin, Andrej","Nava, Emilio",3.28,1.27,2025-06-08 06:17:50 UTC
Challenger Bratislava,"Mikrut, Luka","Jianu, Filip Cri.",1.83,1.83,2025-06-08 06:17:50 UTC
Challenger Bratislava,"Gengel, Marek","Mena, Facundo",5.02,1.12,2025-06-08 06:17:50 UTC
Challenger Bratislava,"Shevchenko, Alexander","Negritu, Christoph",1.18,4.09,2025-06-08 06:17:50 UTC
Challenger Bratislava,Garin Christian,"Shelbayh, Abdullah",1.05,7.16,2025-06-08 06:17:50 UTC
Challenger Bratislava,"Choinski, Jan","Kovalik, Jozef",2.04,1.66,2025-06-08 06:17:50 UTC
Challenger Bratislava,"Prizmic, Dino","Rodionov, Jurij",1.35,2.85,2025-06-08 06:17:50 UTC
Challenger Bratislava,"Vatutin, Alexey","Barrios Vera, Marcelo Tomas",3.04,1.31,2025-06-08 06:17:50 UTC
Challenger Bratislava Qualification,"Ursu, Vadym","Kodat, T",3.35,1.26,2025-06-08 06:17:50 UTC
Challenger Bratislava Qualification,"Prihodko, Oleg","Neuchrist, Maximilian",1.53,2.28,2025-06-08 06:17:50 UTC
Challenger Bratislava Qualification,"Alves, Mateus","Krutykh, Oleksii",2.22,1.56,2025-06-08 06:17:50 UTC
Challenger Bratislava Qualification,"Bien, Daniel","Barton, Hynek",9.81,1.01,2025-06-08 06:17:50 UTC
Challenger Bratislava Qualification,"Berankis, Ricardas","Michalik, Radovan",1.08,6.02,2025-06-08 06:17:50 UTC
Challenger Bratislava Qualification,"Cukierman, Daniel","Dodig, Matej",3.1,1.3,2025-06-08 06:17:50 UTC
