tournament,p1_name,p2_name,p1_odds,p2_odds,scrape_timestamp_utc
ATP Cincinnati,"Sinner, Jannik","Auger-Aliassime, Félix",1.13,5.42,2025-08-14 06:20:31 UTC
ATP Cincinnati,"Atmane, Terence","Rune, Holger",3.54,1.27,2025-08-14 06:20:31 UTC
Challenger Todi,"Budkov Kjaer, Nicolai","Vacherot, Valentin",2.03,1.7,2025-08-14 06:20:31 UTC
Challenger Todi,"Ferrari, Gianmarco","Skatov, Timofey",4.42,1.17,2025-08-14 06:20:31 UTC
Challenger Todi,"Cecchinato, Marco","Prado Angelo, Juan Carlos",1.57,2.25,2025-08-14 06:20:31 UTC
Challenger Todi,"Travaglia, Stefano","Neumayer, Lukas",2.56,1.45,2025-08-14 06:20:31 UTC
Challenger Barranquilla,"Budkov Kjaer, Nicolai","Vacherot, Valentin",2.03,1.7,2025-08-14 06:20:31 UTC
Challenger Barranquilla,"Ferrari, Gianmarco","Skatov, Timofey",4.42,1.17,2025-08-14 06:20:31 UTC
Challenger Barranquilla,"Cecchinato, Marco","Prado Angelo, Juan Carlos",1.57,2.25,2025-08-14 06:20:31 UTC
Challenger Barranquilla,"Travaglia, Stefano","Neumayer, Lukas",2.56,1.45,2025-08-14 06:20:31 UTC
Challenger Héraklion,"Budkov Kjaer, Nicolai","Vacherot, Valentin",2.03,1.7,2025-08-14 06:20:31 UTC
Challenger Héraklion,"Ferrari, Gianmarco","Skatov, Timofey",4.42,1.17,2025-08-14 06:20:31 UTC
Challenger Héraklion,"Cecchinato, Marco","Prado Angelo, Juan Carlos",1.57,2.25,2025-08-14 06:20:31 UTC
Challenger Héraklion,"Travaglia, Stefano","Neumayer, Lukas",2.56,1.45,2025-08-14 06:20:31 UTC
Challenger Sofia,"Budkov Kjaer, Nicolai","Vacherot, Valentin",2.03,1.7,2025-08-14 06:20:31 UTC
Challenger Sofia,"Ferrari, Gianmarco","Skatov, Timofey",4.42,1.17,2025-08-14 06:20:31 UTC
Challenger Sofia,"Cecchinato, Marco","Prado Angelo, Juan Carlos",1.57,2.25,2025-08-14 06:20:31 UTC
Challenger Sofia,"Travaglia, Stefano","Neumayer, Lukas",2.56,1.45,2025-08-14 06:20:31 UTC
Challenger Sumter,"Bellucci, Mattia","Rocha, Henrique",1.35,2.94,2025-08-14 06:20:31 UTC
Challenger Sumter,"Bergs, Zizou","Lajal, Mark",1.6,2.19,2025-08-14 06:20:31 UTC
Challenger Sumter,"Bigun, Kaylan","Faria, Jaime",3.27,1.29,2025-08-14 06:20:31 UTC
Challenger Sumter,"Mccabe, James","Klein, Lukas",2.25,1.57,2025-08-14 06:20:31 UTC
Challenger Sumter,"Shimabukuro, Sho","Shevchenko, Alexander",2.0,1.72,2025-08-14 06:20:31 UTC
Challenger Sumter,"Mochizuki, Shintaro","Poling, Karl",1.11,5.55,2025-08-14 06:20:31 UTC
Challenger Sumter,"Trotter, James Kent","Misolic, Filip",2.94,1.35,2025-08-14 06:20:31 UTC
Challenger Sumter,"Basilashvili, Nikoloz","Cassone, Murphy",1.6,2.19,2025-08-14 06:20:31 UTC
Challenger Cancun,"Tabilo, Alejandro","Passaro, Francesco",1.65,2.11,2025-08-14 06:20:31 UTC
Challenger Cancun,"Gaston, Hugo","Galarneau, Alexis",1.72,2.0,2025-08-14 06:20:31 UTC
Challenger Cancun,"Draxl, Liam","Noguchi, Rio",1.25,3.56,2025-08-14 06:20:31 UTC
Challenger Cancun,"Wawrinka, Stan","Harper, Cleeve",1.11,5.55,2025-08-14 06:20:31 UTC
Challenger Cancun,"Lajovic, Dusan","Burruchaga, Roman Andres",1.75,1.96,2025-08-14 06:20:31 UTC
Challenger Cancun,"Zhukayev, Beibit","Schoolkate, Tristan",2.47,1.48,2025-08-14 06:20:31 UTC
Challenger Cancun,"Altmaier, Daniel","Hanfmann, Yannick",1.75,1.96,2025-08-14 06:20:31 UTC
